id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
11,Haryana,Weight Loss,Breakfast,"Methi Roti (Low Oil, Light Serve)",254,15,37,5,9,Medium,Medium,Medium,Gluten,"Wheat Flour, Fenugreek Leaves, Spices",Vegetarian,,Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
12,Haryana,Weight Loss,Breakfast,Methi Roti + Chaach,280,10,48,4,8,Low,Medium,Low,"Dairy, Gluten","Wheat, Fenugreek, Buttermilk",Vegetarian,,Dry roast roti; serve with low-fat chaach.,30 mins brisk walking,No specific warning
13,Haryana,Weight Loss,Breakfast,"Moong Dal Pudla (Light Roast, Light Serve)",247,12,30,9,8,High,High,High,Gluten,"Besan/Moong Dal, Onion, Coriander, Spices",Vegetarian,,Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
14,Haryana,Weight Loss,Breakfast,Moong Dal Pudla (No Oil),230,14,35,3,7,Low,Medium,Low,,Green Gram,Vegetarian,,Grind soaked dal and cook on non-stick pan.,30 mins brisk walking,No specific warning
15,Haryana,Weight Loss,Breakfast,Sprouted Kala Chana Chaat,210,14,35,2,9,Low,Medium,Low,,"Black Chickpeas, Lemon, Onion",Vegetarian,,Steam sprouts lightly to aid digestion; no oil.,30 mins brisk walking,Chew thoroughly
16,Haryana,Weight Loss,Breakfast,"Sprouted Kala Chana Chaat (Low Oil, Light Serve)",216,13,28,6,9,Low,Low,Low,,"Sprouted Black Chickpeas, Onion, Tomato, Lemon",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
17,Haryana,Weight Loss,Breakfast,"Boiled Eggs (Low Oil, With Jau Daliya, Family Recipe)",303,26,34,7,9,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
18,Haryana,Weight Loss,Breakfast,"Boiled Eggs (No Oil, Light Serve, Hand Pounded)",371,23,52,8,5,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
19,Haryana,Weight Loss,Breakfast,"Boiled Eggs (Steam Cooked, One Plate, Rustic Style)",361,22,50,8,6,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
20,Haryana,Weight Loss,Breakfast,"Chicken Soup (Low Oil, With Bajra Roti)",370,28,44,9,9,Medium,Medium,Medium,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
21,Haryana,Weight Loss,Breakfast,"Chicken Soup (Thin Gravy, Light Serve)",203,12,21,8,6,High,High,High,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
22,Haryana,Weight Loss,Breakfast,"Desi Murgh Soup (Low Oil, Light Serve)",209,19,20,6,8,High,High,High,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
23,Haryana,Weight Loss,Breakfast,"Desi Murgh Soup (Steam Cooked, One Plate)",218,25,9,9,9,Low,Low,Low,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
24,Haryana,Weight Loss,Breakfast,"Egg Bhurji (No Oil, Breakfast Portion, Field Fresh)",309,22,37,8,9,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
25,Haryana,Weight Loss,Breakfast,"Egg Bhurji (Portion Controlled, Breakfast Portion, Field Fresh)",265,25,16,11,9,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
26,Haryana,Weight Loss,Breakfast,"Egg Bhurji (Steam Cooked, With Bajra Roti, Desi Style)",342,22,46,8,9,High,High,High,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
27,Haryana,Weight Loss,Breakfast,"Egg Curry (Light Roast, One Plate)",274,11,37,9,6,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
28,Haryana,Weight Loss,Breakfast,"Egg Curry (No Oil, Breakfast Portion)",342,14,58,6,9,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
29,Haryana,Weight Loss,Breakfast,"Egg Curry (Portion Controlled, With Bajra Roti)",227,23,25,4,7,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
30,Haryana,Weight Loss,Breakfast,"Egg White Scramble (Light Roast, With Bajra Roti)",305,15,50,5,5,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
31,Haryana,Weight Loss,Breakfast,"Egg White Scramble (Low Oil, One Plate)",361,20,41,13,9,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
32,Haryana,Weight Loss,Breakfast,"Egg White Scramble (Steam Cooked, One Plate)",310,28,25,11,5,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
33,Haryana,Weight Loss,Breakfast,"Bajra Raab (No Oil, With Bajra Roti)",202,9,24,8,7,Medium,Medium,Medium,,"Pearl Millet, Water/Buttermilk, Cumin",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
34,Haryana,Weight Loss,Breakfast,"Bajra Raab (Portion Controlled, With Jau Daliya, Slow Cooked)",225,8,37,5,10,Low,Low,Low,,"Pearl Millet, Water/Buttermilk, Cumin",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
35,Haryana,Weight Loss,Breakfast,"Bajra Roti (Portion Controlled, One Plate, Home Ground)",189,6,21,9,9,Medium,Medium,Medium,Gluten,"Pearl Millet Flour, Water, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
36,Haryana,Weight Loss,Breakfast,"Bajre Ki Khichdi (No Oil, With Jau Daliya, Family Recipe)",182,6,28,5,10,Low,Low,Low,,"Bajra, Moong Dal, Cumin, Spices",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
37,Haryana,Weight Loss,Breakfast,"Bathua Roti (Light Roast, One Plate, Field Fresh)",226,15,26,7,7,Low,Low,Low,Gluten,"Wheat Flour, Bathua Leaves, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
38,Haryana,Weight Loss,Breakfast,"Besan Chilla (Portion Controlled, With Bajra Roti)",260,14,31,9,7,Medium,Medium,Medium,Gluten,"Besan/Moong Dal, Onion, Coriander, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
39,Haryana,Weight Loss,Breakfast,"Cholia (No Oil, Small Bowl)",217,7,40,3,8,Low,Low,Low,,"Local regional ingredients, spices",Vegan,,"Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
40,Haryana,Weight Loss,Breakfast,"Hara Dhania Cholia (Thin Gravy, Breakfast Portion)",275,13,40,7,7,High,High,High,,"Fresh Coriander, Cholia, Onion, Green Chili, Spices",Vegan,,"Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
41,Haryana,Weight Loss,Breakfast,"Jau Daliya (Low Oil, Light Serve)",191,10,26,5,8,Medium,Medium,Medium,,"Barley, Onion, Spices, Vegetables",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
42,Haryana,Weight Loss,Breakfast,"Jau Raab (Light Roast, Light Serve)",188,6,21,9,9,Low,Low,Low,,"Barley, Water, Cumin",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
43,Haryana,Weight Loss,Breakfast,"Jau Raab (Steam Cooked, With Jau Daliya, Stone Ground)",252,10,42,5,7,High,High,High,,"Barley, Water, Cumin",Vegan,,"Slow-cook until soft and homogeneous. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
44,Haryana,Weight Loss,Breakfast,"Methi Roti (Portion Controlled, With Jau Daliya)",279,16,34,9,8,Low,Low,Low,Gluten,"Wheat Flour, Fenugreek Leaves, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
45,Haryana,Weight Loss,Breakfast,"Methi Roti (Thin Gravy, Small Bowl)",217,16,18,9,5,Medium,Medium,Medium,Gluten,"Wheat Flour, Fenugreek Leaves, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
46,Haryana,Weight Loss,Breakfast,"Moong Dal Pudla (Steam Cooked, One Plate)",204,13,20,8,10,High,High,High,Gluten,"Besan/Moong Dal, Onion, Coriander, Spices",Vegan,,"Prepare a thin batter or dough and cook on a hot tawa. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
47,Haryana,Weight Loss,Breakfast,"Roasted Kala Chana (Thin Gravy, Small Bowl, Home Ground)",206,16,26,4,9,Medium,Medium,Medium,,"Roasted Black Chickpeas, Cumin, Spices",Vegan,,"Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
48,Haryana,Weight Loss,Breakfast,"Sprouted Kala Chana Chaat (Portion Controlled, Light Serve)",245,6,48,3,10,Low,Low,Low,,"Sprouted Black Chickpeas, Onion, Tomato, Lemon",Vegan,,"Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Avoid plant-based curd, oil, and oil; use water or plant-based cooking only.",30 mins brisk walking,Keep portions controlled; avoid second servings.
49,Haryana,Weight Loss,Lunch,Bajra Roti + Thin Kadhi + Kachri Sabzi,430,15,68,10,10,Low,Medium,Low,Dairy,"Pearl Millet, Besan, Buttermilk, Wild Melon",Vegetarian,,Make kadhi watery without pakoras; minimal oil in sabzi.,40 mins HIIT,No specific warning
50,Haryana,Weight Loss,Lunch,Bajra Roti + Tuver Dal + Gajar Matar,450,16,72,10,14,Low,Medium,Low,,"Pearl Millet, Pigeon Pea, Carrot, Peas",Vegetarian,,Dry roast bajra; steam veggies before sauteing.,40 mins HIIT,No specific warning
51,Haryana,Weight Loss,Lunch,"Bathua Saag (Portion Controlled, With Bajra Roti, Dhaba Style)",309,10,49,8,11,Low,Low,Low,,"Bathua Leaves, Onion, Tomato, Spices",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
52,Haryana,Weight Loss,Lunch,Brown Rice + Masoor Dal + Torai Sabzi,410,14,70,8,11,Low,Medium,Low,,"Brown Rice, Red Lentil, Ridge Gourd",Vegetarian,,Cook torai in its own water without excess oil.,40 mins HIIT,No specific warning
53,Haryana,Weight Loss,Lunch,"Ghiya Sabzi (Portion Controlled, With Wheat Roti)",313,19,39,9,9,Medium,Medium,Medium,,"Bottle Gourd, Onion, Tomato, Spices",Vegetarian,,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
54,Haryana,Weight Loss,Lunch,"Hara Dhania Cholia (No Oil, With Bajra Roti)",377,13,61,9,8,Medium,Medium,Medium,,"Fresh Coriander, Cholia, Onion, Green Chili, Spices",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
55,Haryana,Weight Loss,Lunch,Jau Roti + Chana Dal + Kair Sabzi,440,18,65,12,15,Low,Medium,Low,Gluten,"Barley, Bengal Gram, Kair Berries",Vegetarian,,Boil dal thoroughly; limit oil in kair preparation.,40 mins HIIT,Drink adequate water
56,Haryana,Weight Loss,Lunch,Jau Roti + Hara Choliya Sabzi + Ghiya Raita,400,16,65,8,14,Low,Medium,Low,"Dairy, Gluten","Barley, Green Chickpeas, Bottle Gourd, Curd",Vegetarian,,Use minimal oil for choliya; low-fat curd for raita.,40 mins HIIT,Check for weakness
57,Haryana,Weight Loss,Lunch,"Kachri Ki Sabzi (Low Oil, One Plate, Hand Pounded)",331,14,60,4,6,Low,Low,Low,,"Kachri, Onion, Tomato, Mustard Oil, Coriander",Vegetarian,,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
58,Haryana,Weight Loss,Lunch,"Kadhi Pakora (Portion Controlled, One Plate)",332,19,55,4,12,Medium,Medium,Medium,Dairy,"Curd, Besan, Spices, Gram Flour Pakora",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
59,Haryana,Weight Loss,Lunch,"Methi Gajjar (Light Roast, With Jau Roti, Hand Pounded)",292,16,44,6,11,Low,Low,Low,,"Fenugreek Leaves, Carrot, Onion, Spices",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
60,Haryana,Weight Loss,Lunch,"Mixed Dal (No Oil, With Salad)",342,15,46,11,6,High,High,High,,"Moong Dal, Masoor Dal, Chana Dal, Urad Dal, Spices",Vegetarian,,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
61,Haryana,Weight Loss,Lunch,"Singri Ki Sabzi (Portion Controlled, With Salad)",363,14,52,11,8,Low,Low,Low,,"Singri, Onion, Tomato, Mustard Oil, Coriander",Vegetarian,,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
62,Haryana,Weight Loss,Lunch,"Tinda Sabzi (Low Oil, With Wheat Roti)",282,12,43,7,10,Low,Low,Low,,"Apple Gourd, Onion, Tomato, Spices",Vegetarian,,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Use the traditional vegetarian version.,30 mins brisk walking,Keep portions controlled; avoid second servings.
63,Haryana,Weight Loss,Lunch,Wheat Roti + Arhar Dal + Tinda Sabzi,420,16,68,10,12,Low,Medium,Low,Gluten,"Wheat, Pigeon Pea, Apple Gourd",Vegetarian,,Use basic spices; strictly no ghee on roti.,40 mins HIIT,No specific warning
64,Haryana,Weight Loss,Lunch,Wheat Roti + Moong Dal + Bathua Saag,420,18,65,10,12,Low,Medium,Low,Gluten,"Wheat, Green Gram, Bathua",Vegetarian,,Boil dal and saag with zero ghee tadka.,40 mins HIIT,No specific warning
65,Haryana,Weight Loss,Lunch,"Boiled Eggs (Light Roast, With Wheat Roti)",326,23,27,14,12,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
66,Haryana,Weight Loss,Lunch,"Boiled Eggs (No Oil, Lunch Portion)",380,30,45,9,7,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
67,Haryana,Weight Loss,Lunch,"Chicken Curry (Low Oil, With Wheat Roti)",317,24,24,14,7,Low,Low,Low,,"Chicken, Onion, Tomato, Ginger-Garlic, Spices",Non-Vegetarian,Chicken,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
68,Haryana,Weight Loss,Lunch,"Chicken Curry (Steam Cooked, With Salad, Desi Style)",273,25,10,15,12,Low,Low,Low,,"Chicken, Onion, Tomato, Ginger-Garlic, Spices",Non-Vegetarian,Chicken,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
69,Haryana,Weight Loss,Lunch,"Chicken Soup (Light Roast, Lunch Portion, Village Style)",390,25,57,7,12,Low,Low,Low,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
70,Haryana,Weight Loss,Lunch,"Chicken Soup (Low Oil, Lunch Portion)",347,27,28,14,7,Medium,Medium,Medium,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
71,Haryana,Weight Loss,Lunch,"Chicken Soup (Portion Controlled, With Bajra Roti)",435,20,57,14,11,Medium,Medium,Medium,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
72,Haryana,Weight Loss,Lunch,"Desi Murgh Soup (No Oil, With Jau Roti)",430,20,60,12,11,Low,Low,Low,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
73,Haryana,Weight Loss,Lunch,"Desi Murgh Soup (No Oil, With Salad, Dhaba Style)",366,29,33,13,11,High,High,High,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
74,Haryana,Weight Loss,Lunch,"Desi Murgh Soup (Thin Gravy, With Jau Roti)",343,16,43,12,8,Low,Low,Low,,"Chicken, Onion, Ginger, Pepper",Non-Vegetarian,Chicken,Prepare in the traditional Haryana style with fresh spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
75,Haryana,Weight Loss,Lunch,"Egg Bhurji (Portion Controlled, With Salad, Dhaba Style)",431,14,78,7,9,Low,Low,Low,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
76,Haryana,Weight Loss,Lunch,"Egg Bhurji (Steam Cooked, One Plate)",314,18,47,6,10,High,High,High,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the eggs just until set and avoid over-frying. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
77,Haryana,Weight Loss,Lunch,"Egg Curry (Light Roast, With Salad, Rustic Style)",290,17,28,12,8,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
78,Haryana,Weight Loss,Lunch,"Egg Curry (No Oil, With Wheat Roti)",295,28,23,10,11,Medium,Medium,Medium,Eggs,"Eggs, Onion, Tomato, Green Chili",Non-Vegetarian,Egg,Cook the vegetables or protein until tender and well coated with spices. Use minimal oil and keep the portion small. Keep the protein source lean and avoid heavy frying.,30 mins brisk walking,Keep portions controlled; avoid second servings.
