id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
11,Goa,Weight Loss,Breakfast,"Sannas (Steamed, Low Salt)",256,13,33,8,8,High,Low,Low,Safe,"rice, coconut, toddy/yeast",Vegetarian,,"Prepare sannas with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
12,Goa,Weight Loss,Breakfast,Shirvyo with Skimmed Coconut Milk,300,6,55,6,4,Medium,Medium,Low,Dairy,"Rice Flour, Dilute Coconut Milk",Vegetarian,,Use very dilute coconut milk to cut fats.,30 mins brisk walking,Monitor energy levels; do not starve
13,Goa,Weight Loss,Breakfast,Sprouted Alsande Toss,300,14,48,5,11,Low,Medium,Low,Safe,Sprouted Black Eyed Peas,Vegetarian,,Steam sprouts lightly to ease digestion.,30 mins brisk walking,Monitor energy levels; do not starve
14,Goa,Weight Loss,Breakfast,Steamed Sannas (Brown Rice),300,8,60,2,6,High,Medium,Low,Safe,"Brown Rice, Urad Dal",Vegetarian,,Strictly steam; ensure no oil or ghee is used.,30 mins brisk walking,Monitor energy levels; do not starve
15,Goa,Weight Loss,Breakfast,"Tavsali (Minimal Oil, No Sugar)",248,12,32,8,8,High,Low,Low,"Gluten, Dairy","cucumber, rava, coconut, jaggery, cardamom",Vegetarian,,"Prepare tavsali with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
16,Goa,Weight Loss,Breakfast,Uddamethi (Small Portion; with poi),171,7,23,4,9,Medium,Low,Low,Safe,"urad dal, raw mango, fenugreek seeds, tamarind, jaggery, spices",Vegetarian,,"Prepare uddamethi in the small portion style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
17,Goa,Weight Loss,Breakfast,Ambot Tik (Kokum Tang; with poi),256,25,24,8,3,Low,Low,Medium,"Fish, Shellfish","fish or prawns, tamarind, vinegar, red chilli, garlic, kokum",Non-Vegetarian,Fish,"Prepare ambot tik in the kokum tang style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,"Contains fish, shellfish; keep the portion small and avoid extra poee or rice"
18,Goa,Weight Loss,Breakfast,Ambot Tik (Minimal Oil; with poi),291,23,25,11,4,Low,Low,High,"Fish, Shellfish","fish or prawns, tamarind, vinegar, red chilli, garlic, kokum",Non-Vegetarian,Fish,"Prepare ambot tik in the minimal oil style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,"Contains fish, shellfish; keep the portion small and avoid extra poee or rice"
19,Goa,Weight Loss,Breakfast,Balchao (Low Fat; with poi),250,28,24,9,6,Low,Low,Medium,"Fish, Shellfish","fish or prawns or pork, vinegar, red chilli, tomatoes, garlic, spices",Non-Vegetarian,Seafood,"Prepare balchao in the low fat style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,"Contains fish, shellfish; keep the portion small and avoid extra poee or rice"
20,Goa,Weight Loss,Breakfast,Caldinho (High Fibre; with poi),265,24,22,9,7,Low,Low,Medium,"Dairy, Fish","fish or chicken, coconut milk, green herbs, onions, pepper, spices",Non-Vegetarian,Fish,"Prepare caldinho in the high fibre style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
21,Goa,Weight Loss,Breakfast,Chicken Cafreal (Brown Rice; with poi),311,21,26,11,8,Low,Low,Medium,Safe,"chicken, coriander, lime, vinegar, garlic, green chilli, spices",Non-Vegetarian,Chicken,"Prepare chicken cafreal in the brown rice style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
22,Goa,Weight Loss,Breakfast,Chicken Cafreal (Dry Roasted; with poi),238,26,20,6,4,High,Low,Medium,Safe,"chicken, coriander, lime, vinegar, garlic, green chilli, spices",Non-Vegetarian,Chicken,"Prepare chicken cafreal in the dry roasted style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
23,Goa,Weight Loss,Breakfast,Crab Xacuti (Steamed; with poi),250,25,20,12,5,Low,Medium,Low,"Fish, Shellfish","crab, roasted coconut, poppy seeds, onions, dry red chillies, spices",Non-Vegetarian,Seafood,"Prepare crab xacuti in the steamed style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains shellfish; keep the portion small and avoid extra poee or rice
24,Goa,Weight Loss,Breakfast,Fish Recheado (Leafy Side; with poi),272,29,22,8,7,Medium,Medium,Medium,Fish,"fish, recheado masala, vinegar, garlic, red chilli",Non-Vegetarian,Fish,"Prepare fish recheado in the leafy side style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
25,Goa,Weight Loss,Breakfast,Fish Recheado (Light Spice; with poi),290,24,32,7,7,Low,Medium,Low,Fish,"fish, recheado masala, vinegar, garlic, red chilli",Non-Vegetarian,Fish,"Prepare fish recheado in the light spice style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
26,Goa,Weight Loss,Breakfast,Goan Fish Curry (Small Portion; with poi),326,26,33,10,3,Medium,Medium,High,Fish,"fish, coconut, kokum, onion, garlic, Goan spice paste",Non-Vegetarian,Fish,"Prepare goan fish curry in the small portion style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
27,Goa,Weight Loss,Breakfast,Goan Fish Curry (With Salad; with poi),327,20,33,11,7,Low,Low,Medium,Fish,"fish, coconut, kokum, onion, garlic, Goan spice paste",Non-Vegetarian,Fish,"Prepare goan fish curry in the with salad style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
28,Goa,Weight Loss,Breakfast,Kismur (No Added Salt; with poi),309,19,35,7,3,Medium,Low,High,Fish,"dry fish, coconut, onion, lime, green chilli, spices",Non-Vegetarian,Fish,"Prepare kismur in the no added salt style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
29,Goa,Weight Loss,Breakfast,Prawn Dangar (Morning Serve; with poi),351,30,33,11,6,Low,Medium,Low,"Fish, Gluten, Shellfish","prawns, coconut, tamarind, semolina, onion, spices",Non-Vegetarian,Seafood,"Prepare prawn dangar in the morning serve style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,"Contains shellfish, gluten; keep the portion small and avoid extra poee or rice"
30,Goa,Weight Loss,Breakfast,Prawn Dangar (Red Rice; with poi),318,24,24,11,4,Medium,High,Medium,"Fish, Gluten, Shellfish","prawns, coconut, tamarind, semolina, onion, spices",Non-Vegetarian,Seafood,"Prepare prawn dangar in the red rice style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,"Contains shellfish, gluten; keep the portion small and avoid extra poee or rice"
31,Goa,Weight Loss,Breakfast,Xitt-Kodi (No Oil; with poi),296,28,35,9,3,Medium,Low,Medium,Fish,"rice, fish, coconut, kokum, onions, spices",Non-Vegetarian,Fish,"Prepare xitt-kodi in the no oil style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
32,Goa,Weight Loss,Breakfast,Xitt-Kodi (Portion Controlled; with poi),326,28,36,11,5,Medium,High,Low,Fish,"rice, fish, coconut, kokum, onions, spices",Non-Vegetarian,Fish,"Prepare xitt-kodi in the portion controlled style with a with poi serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains fish; keep the portion small and avoid extra poee or rice
33,Goa,Weight Loss,Breakfast,Alsanyache Tonak (Portion Controlled; with poi),269,13,34,7,6,Low,Low,Low,Safe,"black-eyed beans, tonak masala, onion, garlic, coconut, tamarind, potato",Vegan,,"Prepare alsanyache tonak in the portion controlled style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
34,Goa,Weight Loss,Breakfast,Ambadyachem Sasav (Low Fat; with poi),210,9,30,8,6,Medium,Medium,Low,Mustard,"ambade, coconut, mustard, green chilli, curry leaves, spices",Vegan,,"Prepare ambadyachem sasav in the low fat style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
35,Goa,Weight Loss,Breakfast,Chana Ros (Brown Rice; with poi),240,10,25,9,6,Medium,Medium,Medium,Safe,"chickpeas, coconut, dried red chillies, onion, kokum, spices",Vegan,,"Prepare chana ros in the brown rice style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
36,Goa,Weight Loss,Breakfast,Chana Ros (Dry Roasted; with poi),174,10,31,4,5,Medium,Medium,Medium,Safe,"chickpeas, coconut, dried red chillies, onion, kokum, spices",Vegan,,"Prepare chana ros in the dry roasted style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
37,Goa,Weight Loss,Breakfast,Khatkatem (Kokum Tang; with poi),192,6,34,6,8,Medium,Low,Medium,Safe,"raw jackfruit, beetroot, pumpkin, raw banana, drumstick, coconut, teflam, turmeric",Vegan,,"Prepare khatkatem in the kokum tang style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
38,Goa,Weight Loss,Breakfast,"Kismoor (Dry Toss, Sprouts Added)",290,13,35,8,8,Low,Low,Low,Safe,"coconut, chilli, onion, tamarind, dried vegetables",Vegan,,"Prepare kismoor with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
39,Goa,Weight Loss,Breakfast,"Mooga Gathi (Light Coconut, High Fibre)",256,12,34,8,8,Low,Low,Low,Safe,"sprouted moong, coconut, tamarind, curry leaves",Vegan,,"Prepare mooga gathi with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
40,Goa,Weight Loss,Breakfast,Moong Gathi (Leafy Side; with poi),246,13,35,6,5,Low,Low,High,Safe,"sprouted moong, coconut, cumin, coriander, green chilli, curry leaves",Vegan,,"Prepare moong gathi in the leafy side style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
41,Goa,Weight Loss,Breakfast,"Pez (No Oil, Small Portion)",248,12,32,8,8,High,Low,Low,Safe,"rice, water, cumin, pepper, coconut",Vegan,,"Prepare pez with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
42,Goa,Weight Loss,Breakfast,"Poee with Goan Bhaji (Thin Batter, No Frying)",256,13,33,8,8,Low,Low,Low,Gluten,"poee, local vegetables, onion, coconut, spices",Vegan,,"Prepare poee with goan bhaji with minimal oil and a smaller serving, letting the local spices and tamarind do most of the flavour work. Keep the plate vegetable-forward and skip fried extras or sweet sides.",30 mins brisk walking,"Portion control matters; avoid extra bread, fried add-ons, and second helpings."
43,Goa,Weight Loss,Breakfast,Poi (High Fibre; with poi),221,10,25,9,8,Low,Medium,Medium,Gluten,"whole wheat flour, wheat bran, yeast or toddy, water, salt",Vegan,,"Prepare poi in the high fibre style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Contains gluten; keep the portion small and avoid extra poee or rice
44,Goa,Weight Loss,Breakfast,Sanna (Steamed; with poi),232,6,34,8,6,High,High,Medium,Safe,"red rice, coconut, urad dal, toddy or yeast, salt",Vegan,,"Prepare sanna in the steamed style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
45,Goa,Weight Loss,Breakfast,Tambdi Bhaji (Morning Serve; with poi),215,14,27,5,8,Low,Low,Medium,Safe,"red amaranth, garlic, coconut, green chilli, turmeric, oil",Vegan,,"Prepare tambdi bhaji in the morning serve style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
46,Goa,Weight Loss,Breakfast,Tambdi Bhaji (Red Rice; with poi),217,8,32,7,6,Low,Medium,Low,Safe,"red amaranth, garlic, coconut, green chilli, turmeric, oil",Vegan,,"Prepare tambdi bhaji in the red rice style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
47,Goa,Weight Loss,Breakfast,Uddamethi (With Salad; with poi),205,7,24,9,10,Medium,Low,High,Safe,"urad dal, raw mango, fenugreek seeds, tamarind, jaggery, spices",Vegan,,"Prepare uddamethi in the with salad style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
48,Goa,Weight Loss,Breakfast,Valchi Bhaji (No Added Salt; with poi),151,6,25,3,6,Medium,Low,Medium,Safe,"val or fern leaves, coconut, garlic, green chilli, spices",Vegan,,"Prepare valchi bhaji in the no added salt style with a with poi serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",20-30 minute brisk morning walk,Keep the portion small and avoid extra poee or rice
49,Goa,Weight Loss,Lunch,Alsanyache Tonak (Low Fat; with red rice),205,7,27,9,7,Low,Low,Medium,Safe,"black-eyed beans, tonak masala, onion, garlic, coconut, tamarind, potato",Vegetarian,,"Prepare alsanyache tonak in the low fat style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
50,Goa,Weight Loss,Lunch,Ambadyachem Sasav (Steamed; with red rice),189,10,26,5,5,Medium,Low,Low,Mustard,"ambade, coconut, mustard, green chilli, curry leaves, spices",Vegetarian,,"Prepare ambadyachem sasav in the steamed style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
51,Goa,Weight Loss,Lunch,Brown Rice + Moong Gathi + Steamed Kuvalyachi,450,18,65,10,12,High,Medium,Low,Safe,"Brown Rice, Green Gram, Ash Gourd",Vegetarian,,Use lime for flavor instead of coconut.,40 mins HIIT,Check for weakness; ensure hydration
52,Goa,Weight Loss,Lunch,Chana Ros (Light Spice; with red rice),160,8,23,4,6,Low,Low,Medium,Safe,"chickpeas, coconut, dried red chillies, onion, kokum, spices",Vegetarian,,"Prepare chana ros in the light spice style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
53,Goa,Weight Loss,Lunch,Khatkatem (No Oil; with red rice),251,6,36,6,9,Low,Low,Medium,Safe,"raw jackfruit, beetroot, pumpkin, raw banana, drumstick, coconut, teflam, turmeric",Vegetarian,,"Prepare khatkatem in the no oil style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
54,Goa,Weight Loss,Lunch,Khatkatem (Portion Controlled; with red rice),220,9,37,4,10,Medium,Medium,Medium,Safe,"raw jackfruit, beetroot, pumpkin, raw banana, drumstick, coconut, teflam, turmeric",Vegetarian,,"Prepare khatkatem in the portion controlled style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
55,Goa,Weight Loss,Lunch,Moong Gathi (Small Portion; with red rice),232,13,27,6,8,Low,Medium,Medium,Safe,"sprouted moong, coconut, cumin, coriander, green chilli, curry leaves",Vegetarian,,"Prepare moong gathi in the small portion style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
56,Goa,Weight Loss,Lunch,Poi (No Added Salt; with red rice),256,7,35,8,9,Low,Medium,Low,Gluten,"whole wheat flour, wheat bran, yeast or toddy, water, salt",Vegetarian,,"Prepare poi in the no added salt style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Contains gluten; keep the portion small and avoid extra poee or rice
57,Goa,Weight Loss,Lunch,Sanna (High Fibre; with red rice),258,6,31,9,8,Medium,Low,Low,Safe,"red rice, coconut, urad dal, toddy or yeast, salt",Vegetarian,,"Prepare sanna in the high fibre style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
58,Goa,Weight Loss,Lunch,Tambdi Bhaji (Brown Rice; with red rice),241,9,31,9,8,Medium,High,Low,Safe,"red amaranth, garlic, coconut, green chilli, turmeric, oil",Vegetarian,,"Prepare tambdi bhaji in the brown rice style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
59,Goa,Weight Loss,Lunch,Uddamethi (Minimal Oil; with red rice),255,10,33,6,8,High,Low,Medium,Safe,"urad dal, raw mango, fenugreek seeds, tamarind, jaggery, spices",Vegetarian,,"Prepare uddamethi in the minimal oil style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
60,Goa,Weight Loss,Lunch,Ukda Rice + Alsande Tondak + Tambdi Bhaji,400,20,60,8,14,High,Medium,Low,Safe,"Parboiled Rice, Black Eyed Peas, Red Amaranth",Vegetarian,,Boil beans without heavy tadka. Steam bhaji.,40 mins HIIT,Check for weakness; ensure hydration
61,Goa,Weight Loss,Lunch,Ukda Rice + Chana Ros + Moolyachi Bhaji,400,18,65,7,14,High,Medium,Low,Safe,"Parboiled Rice, White Peas, Radish",Vegetarian,,Boil chana without heavy coconut base.,40 mins HIIT,Check for weakness; ensure hydration
62,Goa,Weight Loss,Lunch,Ukda Rice + Dalitoy + Steamed Tambdi Bhaji,400,18,65,7,14,High,Medium,Low,Safe,"Parboiled Rice, Toor Dal, Red Amaranth",Vegetarian,,Boil dal without tadka. Steam bhaji to retain fiber.,40 mins HIIT,Check for weakness; ensure hydration
63,Goa,Weight Loss,Lunch,Ukda Rice + Kadi + Tendli Bhaji,400,15,65,8,12,High,Medium,Low,Safe,"Parboiled Rice, Kokum, Ivy Gourd",Vegetarian,,Strictly no sugar in kadi; steam gourd.,40 mins HIIT,Check for weakness; ensure hydration
64,Goa,Weight Loss,Lunch,Valchi Bhaji (Red Rice; with red rice),189,9,27,5,9,Low,Low,Medium,Safe,"val or fern leaves, coconut, garlic, green chilli, spices",Vegetarian,,"Prepare valchi bhaji in the red rice style with a with red rice serving. Keep the recipe fully plant-based or vegetarian, using the traditional Goan masala and legumes/vegetables. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,Keep the portion small and avoid extra poee or rice
65,Goa,Weight Loss,Lunch,Ambot Tik (No Oil; with red rice),304,30,33,11,5,Low,Low,High,"Fish, Shellfish","fish or prawns, tamarind, vinegar, red chilli, garlic, kokum",Non-Vegetarian,Fish,"Prepare ambot tik in the no oil style with a with red rice serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,"Contains fish, shellfish; keep the portion small and avoid extra poee or rice"
66,Goa,Weight Loss,Lunch,Ambot Tik (Portion Controlled; with red rice),257,28,19,6,7,Medium,Low,Medium,"Fish, Shellfish","fish or prawns, tamarind, vinegar, red chilli, garlic, kokum",Non-Vegetarian,Fish,"Prepare ambot tik in the portion controlled style with a with red rice serving. Use lean fish, chicken, pork, or seafood as the traditional recipe calls for. Keep oil and salt low, and avoid extra rice, bread, ghee, or sugar.",15-20 minute easy post-lunch walk,"Contains fish, shellfish; keep the portion small and avoid extra poee or rice"
