id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
11,Jharkhand,Weight Loss,Breakfast,Sattu Drink with Roasted Jeera,300,15,40,8,7,Low,Medium,Low,Safe,"Roasted Gram Flour, Cumin",Vegetarian,,Mix sattu in water with roasted cumin. Skip the salt if prone to retention.,30 mins HIIT,Sip slowly to avoid bloating
12,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Steamed, Light Serve)",153,8,24,5,6,Low,Low,Low,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil",Vegetarian,,Prepare the sattu paratha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Common allergens: gluten,legumes."
13,Jharkhand,Weight Loss,Breakfast,Steamed Dal Pitha,300,15,40,8,6,High,Medium,Low,Safe,"Rice Flour, Chana Dal",Vegetarian,,Steam the rice flour dumplings completely; do not pan fry post-steaming.,30 mins HIIT,Chew thoroughly
14,Jharkhand,Weight Loss,Breakfast,Steamed Dhuska with Pudina Chutney,300,15,40,8,6,Medium,Medium,Low,Safe,"Rice, Chana Dal, Urad Dal",Vegetarian,,Steam the batter in a mold instead of deep frying to drastically cut calories.,30 mins HIIT,Monitor energy levels
15,Jharkhand,Weight Loss,Breakfast,Steamed Pitha (Chana Dal Stuffed),300,15,40,8,6,High,Medium,Low,Safe,"Rice Flour, Chana Dal",Vegetarian,,Steam the pitha to keep calories minimal.,30 mins HIIT,Monitor energy levels
16,Jharkhand,Weight Loss,Breakfast,"Thekua (No Oil, Portion Controlled)",120,3,20,5,2,High,Low,Low,"Gluten, Mustard, Sesame","whole wheat flour,jaggery,sesame,mustard oil",Vegetarian,,Prepare the thekua with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: gluten.
17,Jharkhand,Weight Loss,Breakfast,"Chilka Roti (Minimal Oil, Half Plate)",132,5,19,4,3,Medium,Medium,Medium,"Legumes, Mustard","rice flour,besan,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the chilka roti with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: legumes.
18,Jharkhand,Weight Loss,Breakfast,"Chilka Roti (No Oil, Portion Controlled)",107,5,19,3,3,High,Low,Low,"Legumes, Mustard","rice flour,besan,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the chilka roti with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: legumes.
19,Jharkhand,Weight Loss,Breakfast,"Chilka Roti (Roasted, Light Serve)",107,5,19,3,3,High,High,High,"Legumes, Mustard","rice flour,besan,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the chilka roti with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: legumes.
20,Jharkhand,Weight Loss,Breakfast,"Chilka Roti (Steamed, Small Portion)",107,5,19,3,3,High,Low,Low,"Legumes, Mustard","rice flour,besan,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the chilka roti with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: legumes.
21,Jharkhand,Weight Loss,Breakfast,"Dhuska (Minimal Oil, Light Serve)",158,6,20,6,3,Medium,Medium,Medium,"Legumes, Mustard, Rice","rice flour,urad dal,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the dhuska with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: rice,legumes."
22,Jharkhand,Weight Loss,Breakfast,"Dhuska (No Oil, Half Plate)",127,6,20,5,3,High,Low,Low,"Legumes, Mustard, Rice","rice flour,urad dal,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the dhuska with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: rice,legumes."
23,Jharkhand,Weight Loss,Breakfast,"Dhuska (Steamed, Portion Controlled)",127,6,20,5,3,High,Low,Low,"Legumes, Mustard, Rice","rice flour,urad dal,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the dhuska with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: rice,legumes."
24,Jharkhand,Weight Loss,Breakfast,"Khapada Roti (No Oil, Light Serve)",143,5,24,3,5,Medium,Low,Low,"Gluten, Mustard","whole wheat flour,mustard oil,water,spices,goat meat,spices",Non-Vegetarian,Mutton,Cook the khapada roti with trimmed mutton and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
25,Jharkhand,Weight Loss,Breakfast,"Khapada Roti (Roasted, Small Portion)",143,5,24,3,5,High,Medium,Medium,"Gluten, Mustard","whole wheat flour,mustard oil,water,spices,goat meat,spices",Non-Vegetarian,Mutton,Cook the khapada roti with trimmed mutton and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
26,Jharkhand,Weight Loss,Breakfast,"Khapada Roti (Steamed, Half Plate)",143,5,24,3,5,Low,Low,Low,"Gluten, Mustard","whole wheat flour,mustard oil,water,spices,goat meat,spices",Non-Vegetarian,Mutton,Cook the khapada roti with trimmed mutton and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
27,Jharkhand,Weight Loss,Breakfast,"Litti-Chokha (Minimal Oil, Portion Controlled)",166,8,26,6,6,Medium,Medium,Medium,"Gluten, Mustard","whole wheat flour,sattu,mustard oil,brinjal,tomato,potato,spices,chicken,spices",Non-Vegetarian,Chicken,Cook the litti-chokha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
28,Jharkhand,Weight Loss,Breakfast,"Litti-Chokha (No Oil, Small Portion)",160,8,26,5,6,Low,Low,Low,"Gluten, Mustard","whole wheat flour,sattu,mustard oil,brinjal,tomato,potato,spices,chicken,spices",Non-Vegetarian,Chicken,Cook the litti-chokha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
29,Jharkhand,Weight Loss,Breakfast,"Litti-Chokha (Roasted, Half Plate)",160,8,26,5,6,High,High,High,"Gluten, Mustard","whole wheat flour,sattu,mustard oil,brinjal,tomato,potato,spices,chicken,spices",Non-Vegetarian,Chicken,Cook the litti-chokha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten.
30,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Classic, Local Style)",153,8,24,5,6,Low,Low,Low,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the sattu paratha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten,legumes."
31,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Minimal Oil, Small Portion)",160,8,24,6,6,Medium,Medium,Medium,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the sattu paratha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten,legumes."
32,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Roasted, Portion Controlled)",153,8,24,5,6,High,Medium,Medium,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil,chicken,spices",Non-Vegetarian,Chicken,Cook the sattu paratha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate. Common allergens: gluten,legumes."
33,Jharkhand,Weight Loss,Breakfast,"Arsa (No Oil, Small Portion)",135,3,24,3,1,High,Low,Low,"Mustard, Rice, Sesame","rice flour,jaggery,sesame,mustard oil",Vegan,,Prepare the arsa with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: rice.
34,Jharkhand,Weight Loss,Breakfast,"Arsa (Roasted, Half Plate)",135,3,24,3,1,High,High,High,"Mustard, Rice, Sesame","rice flour,jaggery,sesame,mustard oil",Vegan,,Prepare the arsa with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: rice.
35,Jharkhand,Weight Loss,Breakfast,"Chana Dal Puri (Roasted, Small Portion)",146,7,24,5,5,Low,Medium,Medium,"Gluten, Legumes, Mustard","whole wheat flour,chana dal,spices,mustard oil",Vegan,,Prepare the chana dal puri with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten,legumes."
36,Jharkhand,Weight Loss,Breakfast,"Chana Dal Puri (Steamed, Half Plate)",146,7,24,5,5,Low,Low,Low,"Gluten, Legumes, Mustard","whole wheat flour,chana dal,spices,mustard oil",Vegan,,Prepare the chana dal puri with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten,legumes."
37,Jharkhand,Weight Loss,Breakfast,"Chilka Roti (Minimal Oil, Portion Controlled)",132,5,19,4,3,Medium,Medium,Medium,"Legumes, Mustard","rice flour,besan,spices,mustard oil",Vegan,,Prepare the chilka roti with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: legumes.
38,Jharkhand,Weight Loss,Breakfast,"Dhuska (Minimal Oil, Small Portion)",158,6,20,6,3,Medium,Medium,Medium,"Legumes, Mustard, Rice","rice flour,urad dal,spices,mustard oil",Vegan,,Prepare the dhuska with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: rice,legumes."
39,Jharkhand,Weight Loss,Breakfast,"Khaja (No Oil, Half Plate)",161,3,26,5,1,High,Low,Low,"Gluten, Mustard, Sesame","refined flour,jaggery,sugar,sesame,mustard oil",Vegan,,Prepare the khaja with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten.
40,Jharkhand,Weight Loss,Breakfast,"Litti-Chokha (Minimal Oil, Half Plate)",166,7,26,6,6,Medium,Medium,Medium,"Gluten, Mustard","whole wheat flour,sattu,mustard oil,brinjal,tomato,potato,spices",Vegan,,Prepare the litti-chokha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten.
41,Jharkhand,Weight Loss,Breakfast,"Litti-Chokha (Steamed, Small Portion)",160,7,26,5,6,Low,Low,Low,"Gluten, Mustard","whole wheat flour,sattu,mustard oil,brinjal,tomato,potato,spices",Vegan,,Prepare the litti-chokha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten.
42,Jharkhand,Weight Loss,Breakfast,"Mitha Pitha (No Oil, Portion Controlled)",127,4,26,3,2,High,Low,Low,"Rice, Sesame","rice flour,jaggery,sesame",Vegan,,Prepare the mitha pitha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: rice.
43,Jharkhand,Weight Loss,Breakfast,"Mitha Pitha (Roasted, Light Serve)",127,4,26,3,2,High,High,High,"Rice, Sesame","rice flour,jaggery,sesame",Vegan,,Prepare the mitha pitha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: rice.
44,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Minimal Oil, Light Serve)",160,7,24,6,6,Medium,Medium,Medium,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil",Vegan,,Prepare the sattu paratha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten,legumes."
45,Jharkhand,Weight Loss,Breakfast,"Sattu Paratha (Steamed, Portion Controlled)",153,7,24,5,6,Low,Low,Low,"Gluten, Legumes, Mustard","whole wheat flour,sattu,spices,mustard oil",Vegan,,Prepare the sattu paratha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten,legumes."
46,Jharkhand,Weight Loss,Breakfast,"Thekua (Roasted, Portion Controlled)",120,3,20,5,2,High,Medium,Medium,"Gluten, Mustard, Sesame","whole wheat flour,jaggery,sesame,mustard oil",Vegan,,Prepare the thekua with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten.
47,Jharkhand,Weight Loss,Breakfast,"Thekua (Steamed, Light Serve)",120,3,20,5,2,High,Low,Low,"Gluten, Mustard, Sesame","whole wheat flour,jaggery,sesame,mustard oil",Vegan,,Prepare the thekua with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: gluten.
48,Jharkhand,Weight Loss,Breakfast,"Til Barfi (No Oil, Light Serve)",120,4,15,7,2,Medium,Low,Low,"Mustard, Nuts, Sesame","sesame,jaggery,mustard oil",Vegan,,Prepare the til barfi with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Keep the recipe fully plant-based and avoid ghee or dairy. Common allergens: sesame,nuts."
49,Jharkhand,Weight Loss,Lunch,"Aloo Chokha (No Oil, Small Portion)",99,3,15,3,3,Low,Low,Low,Mustard,"potato,onion,green chilli,mustard oil,spices",Vegetarian,,Prepare the aloo chokha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
50,Jharkhand,Weight Loss,Lunch,"Bamboo Shoot Sabzi (Steamed, Light Serve)",59,3,8,2,5,Low,Low,Low,Mustard,"bamboo shoot,onion,garlic,mustard oil,spices",Vegetarian,,Prepare the bamboo shoot sabzi with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
51,Jharkhand,Weight Loss,Lunch,"Bhaji Sag (No Oil, Portion Controlled)",69,4,10,2,5,Low,Low,Low,Mustard,"leafy greens,onion,garlic,mustard oil,spices",Vegetarian,,Prepare the bhaji sag with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
52,Jharkhand,Weight Loss,Lunch,"Dal Pitha (Minimal Oil, Small Portion)",152,8,24,4,5,Medium,Medium,Medium,"Gluten, Legumes, Mustard","rice flour,urad dal,chana dal,spices,mustard oil",Vegetarian,,Prepare the dal pitha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,"Keep portions controlled and avoid extra ghee or fried sides. Common allergens: gluten,legumes."
53,Jharkhand,Weight Loss,Lunch,"Dubki (Minimal Oil, Half Plate)",108,6,15,3,6,Medium,Medium,Medium,"Legumes, Mustard","chana dal/urad dal,spices,mustard oil,garlic",Vegetarian,,Prepare the dubki with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: legumes.
54,Jharkhand,Weight Loss,Lunch,Gondli Rice + Urad Dal + Ol (Yam) Sabzi,450,25,50,16,13,Low,Medium,Low,Safe,"Little Millet, Black Gram, Elephant Foot Yam",Vegetarian,,Boil the yam to reduce starch; cook Urad dal without ghee tadka.,40 mins brisk walking,Boil yam with lemon to prevent itch
55,Jharkhand,Weight Loss,Lunch,"Khapada Roti (No Oil, Half Plate)",143,5,24,3,5,Low,Low,Low,"Gluten, Mustard","whole wheat flour,mustard oil,water,spices",Vegetarian,,Prepare the khapada roti with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: gluten.
56,Jharkhand,Weight Loss,Lunch,"Koinar Sag (Minimal Oil, Portion Controlled)",65,4,8,2,5,Medium,Medium,Medium,Mustard,"koinar leaves,onion,garlic,mustard oil,spices",Vegetarian,,Prepare the koinar sag with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
57,Jharkhand,Weight Loss,Lunch,"Kudurum Ki Chatni (No Oil, Light Serve)",35,1,5,1,2,Medium,Low,Low,Mustard,"kudurum berries,green chilli,garlic,salt,mustard oil",Vegetarian,,Prepare the kudurum ki chatni with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
58,Jharkhand,Weight Loss,Lunch,"Kurthi Dal (Steamed, Portion Controlled)",121,9,17,3,8,Low,Low,Low,"Legumes, Mustard","kurthi dal,garlic,ginger,cumin,mustard oil",Vegetarian,,Prepare the kurthi dal with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: legumes.
59,Jharkhand,Weight Loss,Lunch,Marua Roti + Chana Dal + Koinar Saag,450,25,50,16,14,Low,Medium,Low,Safe,"Finger Millet, Bengal Gram, Koinar Leaves",Vegetarian,,Dry roast Ragi roti. Steam Koinar leaves to retain fiber and nutrients.,40 mins brisk walking,Monitor digestion
60,Jharkhand,Weight Loss,Lunch,"Rugdha (Steamed, Half Plate)",66,5,7,3,3,Low,Low,Low,Mustard,"rugdha mushroom,onion,garlic,mustard oil,spices",Vegetarian,,Prepare the rugdha with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides.
61,Jharkhand,Weight Loss,Lunch,"Udad Dal (Minimal Oil, Light Serve)",130,10,15,4,7,Medium,Medium,Medium,"Legumes, Mustard","urad dal,ginger,garlic,cumin,mustard oil",Vegetarian,,Prepare the udad dal with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: legumes.
62,Jharkhand,Weight Loss,Lunch,"Udad Dal (Steamed, Small Portion)",125,10,15,4,7,Low,Low,Low,"Legumes, Mustard","urad dal,ginger,garlic,cumin,mustard oil",Vegetarian,,Prepare the udad dal with minimal oil and keep the portion small. Pair it with fresh chutney or lightly cooked greens instead of fried sides.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Common allergens: legumes.
63,Jharkhand,Weight Loss,Lunch,Usna Rice + Kurthi Dal + Munga Saag,450,25,50,16,12,High,Medium,Low,Safe,"Parboiled Rice, Horsegram, Drumstick Leaves",Vegetarian,,Boil dal without tadka. Lightly steam the Munga saag with garlic.,40 mins brisk walking,Avoid if uric acid is high
64,Jharkhand,Weight Loss,Lunch,Wheat Roti + Rugra (Mushroom) Curry + Kohnda,450,25,50,16,11,Low,Medium,Low,Gluten,"Wheat, Indigenous Mushroom, Pumpkin",Vegetarian,,Sauté Rugra in minimal oil. Boil the pumpkin without sugar.,40 mins brisk walking,Clean Rugra thoroughly
65,Jharkhand,Weight Loss,Lunch,"Aloo Chokha (No Oil, Light Serve)",99,3,15,3,3,Medium,Low,Low,Mustard,"potato,onion,green chilli,mustard oil,spices,chicken,spices",Non-Vegetarian,Chicken,Cook the aloo chokha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate.
66,Jharkhand,Weight Loss,Lunch,"Aloo Chokha (Steamed, Portion Controlled)",99,3,15,3,3,Low,Low,Low,Mustard,"potato,onion,green chilli,mustard oil,spices,chicken,spices",Non-Vegetarian,Chicken,Cook the aloo chokha with lean chicken and keep the tempering light. Serve a small portion with fresh chokha or salad and avoid extra oil.,30–40 min brisk walk or cycling,Keep portions controlled and avoid extra ghee or fried sides. Trim visible fat and keep portions moderate.
