id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
11,Assam,Weight Loss,Breakfast,"Narikol Pitha (Stoneground, Fresh Herb Finish)",132,7,21,3,6,Low,Low,Low,Coconut,"rice flour, coconut, banana",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains coconut.
12,Assam,Weight Loss,Breakfast,"Payox (Stoneground, Fresh Herb Finish)",142,7,26,2,4,Low,Low,Low,Milk,"rice, milk, cardamom, very little jaggery",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains milk.
13,Assam,Weight Loss,Breakfast,"Tekeli Pitha (Light, Steamed, No Oil)",129,6,22,4,5,Medium,Low,Low,"Coconut, Sesame","rice flour, coconut, sesame",Vegetarian,,"Use a thin, lightly cooked version and avoid excess jaggery or oil. Keep the serving small and pair it with fruit or unsweetened tea.",Brisk 30-minute walk or light cycling,"Keep the portion small and skip second helpings. Contains coconut, sesame."
14,Assam,Weight Loss,Breakfast,"Til Pitha (Light, Steamed, No Oil)",139,8,22,5,6,Medium,Low,Low,Sesame,"rice flour, sesame, banana",Vegetarian,,"Use a thin, lightly cooked version and avoid excess jaggery or oil. Keep the serving small and pair it with fruit or unsweetened tea.",Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings. Contains sesame.
15,Assam,Weight Loss,Breakfast,"Tora Pitha (Light, Steamed, No Oil)",137,7,21,4,5,Medium,Low,Low,"Coconut, Sesame","rice flour, coconut, sesame",Vegetarian,,"Use a thin, lightly cooked version and avoid excess jaggery or oil. Keep the serving small and pair it with fruit or unsweetened tea.",Brisk 30-minute walk or light cycling,"Keep the portion small and skip second helpings. Contains coconut, sesame."
16,Assam,Weight Loss,Breakfast,"Xutuli Pitha (Light, Steamed, No Oil)",143,7,24,3,4,Medium,Low,Low,Coconut,"rice flour, coconut, banana",Vegetarian,,"Use a thin, lightly cooked version and avoid excess jaggery or oil. Keep the serving small and pair it with fruit or unsweetened tea.",Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings. Contains coconut.
17,Assam,Weight Loss,Breakfast,"Baanhgajor Lagot Kukura (Stoneground, Fresh Herb Finish)",103,19,20,2,6,Low,Low,Low,,"chicken, bamboo shoot, ginger, garlic, green chilli",Non-Vegetarian,Chicken,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
18,Assam,Weight Loss,Breakfast,"Gahori Khorisa (Stoneground, Fresh Herb Finish)",213,11,16,7,5,Low,Low,Low,,"pork, fermented bamboo shoot, ginger, garlic, chilli",Non-Vegetarian,Pork,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
19,Assam,Weight Loss,Breakfast,"Haah Joha Kumura (Stoneground, Fresh Herb Finish)",127,11,28,1,6,Low,Low,Low,,"duck, ash gourd, joha rice, ginger, garlic",Non-Vegetarian,Duck,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
20,Assam,Weight Loss,Breakfast,"Hah Kumura (Stoneground, Fresh Herb Finish)",191,11,12,6,6,Low,Low,Low,,"duck, ash gourd, ginger, garlic, black pepper",Non-Vegetarian,Duck,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
21,Assam,Weight Loss,Breakfast,"Khorisa Maas (Banana-Leaf, Soft Steam)",167,10,35,4,7,Low,Low,Low,Fish,"fish, fermented bamboo shoot, ginger, minimal mustard oil, banana leaf",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
22,Assam,Weight Loss,Breakfast,"Khorisa Maas (Stoneground, Fresh Herb Finish)",188,14,31,1,6,Low,Low,Low,Fish,"fish, fermented bamboo shoot, ginger, minimal mustard oil",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
23,Assam,Weight Loss,Breakfast,"Kukura Pura (Stoneground, Fresh Herb Finish)",143,17,12,3,9,Low,Low,Low,,"chicken, mustard oil, ginger, garlic, green chilli",Non-Vegetarian,Chicken,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
24,Assam,Weight Loss,Breakfast,"Lai Xaak Gahori (Stoneground, Fresh Herb Finish)",123,16,20,5,9,Low,Low,Low,,"pork, lai xaak, potato, garlic, mustard oil",Non-Vegetarian,Pork,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
25,Assam,Weight Loss,Breakfast,"Mas Dhekia (Stoneground, Fresh Herb Finish)",208,16,30,6,3,Low,Low,Low,Fish,"fish, fiddlehead fern, turmeric, minimal mustard oil",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
26,Assam,Weight Loss,Breakfast,"Mas Pura (Stoneground, Fresh Herb Finish)",130,13,17,7,7,Low,Low,Low,Fish,"fish, turmeric, minimal mustard oil, lemon, pepper",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
27,Assam,Weight Loss,Breakfast,"Masor Tenga (Banana-Leaf, Soft Steam)",150,11,33,1,6,Low,Low,Low,Fish,"fish, tomato, lemon, elephant apple, minimal mustard oil, ginger, banana leaf",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
28,Assam,Weight Loss,Breakfast,"Masor Tenga (Stoneground, Fresh Herb Finish)",111,6,30,4,3,Low,Low,Low,Fish,"fish, tomato, lemon, elephant apple, minimal mustard oil, ginger",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
29,Assam,Weight Loss,Breakfast,"Ou Tenga Borali Maas (Stoneground, Fresh Herb Finish)",147,12,13,8,5,Low,Low,Low,Fish,"borali fish, elephant apple, tomato, ginger, mustard oil",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
30,Assam,Weight Loss,Breakfast,"Paror Mangxo (Stoneground, Fresh Herb Finish)",195,14,21,5,7,Low,Low,Low,,"pigeon, banana flower, ginger, garlic, pepper",Non-Vegetarian,Pigeon,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
31,Assam,Weight Loss,Breakfast,"Pura Maas Pitika (Stoneground, Fresh Herb Finish)",199,12,16,4,5,Low,Low,Low,Fish,"fish, mustard oil, onion, green chilli, coriander",Non-Vegetarian,Fish,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains fish. Check fish bones before serving.
32,Assam,Weight Loss,Breakfast,"Til Gahori (Stoneground, Fresh Herb Finish)",137,9,26,5,7,Low,Low,Low,Sesame,"pork, black sesame, ginger, garlic, chilli",Non-Vegetarian,Pork,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains sesame.
33,Assam,Weight Loss,Breakfast,"Akhoi Jolpan (Light, Steamed, No Oil)",163,9,36,4,8,Low,Low,Low,,"akhoi, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
34,Assam,Weight Loss,Breakfast,"Akhoi Jolpan (Stoneground, Fresh Herb Finish)",122,4,16,1,7,Low,Low,Low,,"akhoi, banana",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
35,Assam,Weight Loss,Breakfast,"Aloo Pitika (Stoneground, Fresh Herb Finish)",179,9,14,4,7,Low,Low,Low,,"potato, onion, green chilli, minimal mustard oil, coriander, mustard oil",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
36,Assam,Weight Loss,Breakfast,"Bora Saulor Jolpan (Light, Steamed, No Oil)",159,7,34,2,6,Low,Low,Low,,"bora saul, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
37,Assam,Weight Loss,Breakfast,"Bora Saulor Jolpan (Stoneground, Fresh Herb Finish)",198,7,23,7,10,Low,Low,Low,,"bora saul, banana",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
38,Assam,Weight Loss,Breakfast,"Chira Doi (Light, Steamed, No Oil)",157,9,33,1,5,Low,Low,Low,,"chira, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
39,Assam,Weight Loss,Breakfast,"Joha Saul (Stoneground, Fresh Herb Finish)",158,10,32,4,11,Low,Low,Low,,"joha saul, water",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
40,Assam,Weight Loss,Breakfast,"Komal Saulor Jolpan (Light, Steamed, No Oil)",173,8,36,1,5,Low,Low,Low,,"komal saul, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
41,Assam,Weight Loss,Breakfast,"Komal Saulor Jolpan (Stoneground, Fresh Herb Finish)",185,6,14,3,10,Low,Low,Low,,"komal saul, banana",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
42,Assam,Weight Loss,Breakfast,"Muri Jolpan (Light, Steamed, No Oil)",171,7,35,4,8,Low,Low,Low,,"muri, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
43,Assam,Weight Loss,Breakfast,"Muri Jolpan (Stoneground, Fresh Herb Finish)",132,4,30,3,10,Low,Low,Low,,"muri, banana",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
44,Assam,Weight Loss,Breakfast,"Poita Bhat (Stoneground, Fresh Herb Finish)",123,6,21,4,4,Low,Low,Low,,"cooked rice, water, mustard oil, onion, green chilli",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
45,Assam,Weight Loss,Breakfast,"Sunga Saul (Light, Steamed, No Oil)",155,8,32,4,8,Low,Low,Low,,"rice, bamboo, water",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
46,Assam,Weight Loss,Breakfast,"Sunga Saul (Stoneground, Fresh Herb Finish)",107,7,32,1,5,Low,Low,Low,,"rice, bamboo, water",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
47,Assam,Weight Loss,Breakfast,"Xandoh Jolpan (Light, Steamed, No Oil)",165,7,32,1,5,Low,Low,Low,,"xandoh, banana",Vegan,,Soak or steam the rice component and keep the garnish simple. Use mustard oil sparingly and build the plate around vegetables or light accompaniments.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings.
48,Assam,Weight Loss,Breakfast,"Xandoh Jolpan (Stoneground, Fresh Herb Finish)",130,6,19,7,5,Low,Low,Low,,"xandoh, banana",Vegan,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This works best as a light morning or between-meal plate.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
49,Assam,Weight Loss,Lunch,"Aloo Pitika (Banana-Leaf, Soft Steam)",151,9,12,3,3,Low,Low,Low,,"potato, onion, green chilli, minimal mustard oil, coriander, mustard oil, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
50,Assam,Weight Loss,Lunch,"Begun Pitika (Stoneground, Fresh Herb Finish)",159,5,33,6,8,Low,Low,Low,,"brinjal, onion, green chilli, minimal mustard oil, coriander, mustard oil",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
51,Assam,Weight Loss,Lunch,"Bhapotdiya Pitha (Banana-Leaf, Soft Steam)",145,7,35,7,7,Low,Low,Low,"Coconut, Sesame","rice flour, coconut, sesame, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,"Keep the portion small and avoid extra fried sides. Contains coconut, sesame."
52,Assam,Weight Loss,Lunch,"Chira Doi (Banana-Leaf, Soft Steam)",165,6,32,4,8,Low,Low,Low,Milk,"chira, banana, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides. Contains milk.
53,Assam,Weight Loss,Lunch,"Dhekia Xaak Bhaji (Stoneground, Fresh Herb Finish)",167,6,24,8,4,Low,Low,Low,,"fiddlehead fern, garlic, minimal mustard oil",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
54,Assam,Weight Loss,Lunch,"Ghila Pitha (Banana-Leaf, Soft Steam)",174,5,27,4,3,Low,Low,Low,,"rice flour, banana, fennel, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
55,Assam,Weight Loss,Lunch,"Joha Saul (Banana-Leaf, Soft Steam)",130,11,18,8,8,Low,Low,Low,,"joha saul, water, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
56,Assam,Weight Loss,Lunch,"Khar (Stoneground, Fresh Herb Finish)",138,9,21,5,4,Low,Low,Low,,"raw papaya, banana stem ash extract, pulses, vegetables",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
57,Assam,Weight Loss,Lunch,"Kholasapori Pitha (Banana-Leaf, Soft Steam)",128,7,30,8,5,Low,Low,Low,"Coconut, Sesame","rice flour, sesame, coconut, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,"Keep the portion small and avoid extra fried sides. Contains coconut, sesame."
58,Assam,Weight Loss,Lunch,"Labra (Stoneground, Fresh Herb Finish)",139,9,31,2,4,Low,Low,Low,,"mixed vegetables, pumpkin, brinjal, potato, mustard seeds",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
59,Assam,Weight Loss,Lunch,"Lai Xaak Bhaji (Stoneground, Fresh Herb Finish)",170,10,32,6,3,Low,Low,Low,,"mustard greens, garlic, green chilli, minimal mustard oil",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
60,Assam,Weight Loss,Lunch,"Ou Khatta (Stoneground, Fresh Herb Finish)",175,10,23,2,4,Low,Low,Low,,"elephant apple, jaggery, mustard seeds, spices",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
61,Assam,Weight Loss,Lunch,"Poita Bhat (Banana-Leaf, Soft Steam)",134,8,16,7,7,Low,Low,Low,,"cooked rice, water, mustard oil, onion, green chilli, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
62,Assam,Weight Loss,Lunch,"Sunga Saul (Banana-Leaf, Soft Steam)",178,7,13,8,6,Low,Low,Low,,"rice, bamboo, water, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
63,Assam,Weight Loss,Lunch,"Tomato Pitika (Stoneground, Fresh Herb Finish)",132,6,17,2,3,Low,Low,Low,,"tomato, onion, green chilli, minimal mustard oil, coriander, mustard oil",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
64,Assam,Weight Loss,Lunch,"Xandoh Jolpan (Banana-Leaf, Soft Steam)",192,8,22,5,4,Low,Low,Low,,"xandoh, banana, banana leaf",Vegetarian,,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
65,Assam,Weight Loss,Lunch,"Baanhgajor Lagot Kukura (Banana-Leaf, Soft Steam)",220,14,13,6,6,Low,Low,Low,,"chicken, bamboo shoot, ginger, garlic, green chilli, banana leaf",Non-Vegetarian,Chicken,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
66,Assam,Weight Loss,Lunch,"Baanhgajor Lagot Kukura (Portion-Controlled, No Fry)",227,26,5,13,4,Low,Low,Medium,,"chicken, bamboo shoot, ginger, garlic, green chilli",Non-Vegetarian,Chicken,Steam or lightly simmer it with minimal oil and keep the protein portion modest. Serve with extra greens or broth instead of a large rice mound.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings. Use moderate portions of chicken.
67,Assam,Weight Loss,Lunch,"Gahori Khorisa (Portion-Controlled, No Fry)",225,25,5,16,7,Low,Low,Medium,,"pork, fermented bamboo shoot, ginger, garlic, chilli",Non-Vegetarian,Pork,Steam or lightly simmer it with minimal oil and keep the protein portion modest. Serve with extra greens or broth instead of a large rice mound.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings. Use moderate portions of pork.
68,Assam,Weight Loss,Lunch,"Haah Joha Kumura (Banana-Leaf, Soft Steam)",125,15,32,8,3,Low,Low,Low,,"duck, ash gourd, joha rice, ginger, garlic, banana leaf",Non-Vegetarian,Duck,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
69,Assam,Weight Loss,Lunch,"Haanhor Mangxo (Portion-Controlled, No Fry)",233,26,5,16,7,Low,Low,Medium,,"duck, ash gourd, ginger, garlic, pepper",Non-Vegetarian,Duck,Steam or lightly simmer it with minimal oil and keep the protein portion modest. Serve with extra greens or broth instead of a large rice mound.,Brisk 30-minute walk or light cycling,Keep the portion small and skip second helpings. Use moderate portions of duck.
70,Assam,Weight Loss,Lunch,"Hah Kumura (Banana-Leaf, Soft Steam)",170,16,25,2,6,Low,Low,Low,,"duck, ash gourd, ginger, garlic, black pepper, banana leaf",Non-Vegetarian,Duck,Keep the preparation light and limit oil to a minimum. Serve a controlled portion and pair it with greens or a simple salad. This suits a main meal with rice or a vegetable side.,Brisk 30-minute walk or light cycling,Keep the portion small and avoid extra fried sides.
