id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
51,Arunachal Pradesh,Weight Loss,Lunch,Brown Rice + Pehak + Steamed Chayote,380,18,60,8,12,High,Medium,Low,Soy,"Brown rice, Fermented soybean, Chayote",Vegetarian,,Use soybean paste sparingly; rely on steamed squash for volume.,cardio + HIIT,Use minimal fermented soy.
53,Arunachal Pradesh,Weight Loss,Lunch,"Chura Sabji (Clear Broth, Chayote)",241,9,40,5,11,Medium,Medium,Low,Dairy,"Chura Cheese, Leafy Greens, Tomato, Chayote",Vegetarian,,"Prepare chura sabji in a clear broth style with chayote, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains dairy.
84,Arunachal Pradesh,Weight Loss,Lunch,"Gyapa Khazi (Steamed, Dhekia Greens)",320,14,47,6,10,Medium,Medium,Low,Safe,"Rice, Ginger, Local Herbs, Vegetables, Dhekia Greens",Vegan,,"Prepare gyapa khazi in a steamed style with dhekia greens, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
87,Arunachal Pradesh,Weight Loss,Lunch,"Lukter (Clear Broth, Lai Patta)",302,13,36,9,10,Medium,Medium,Low,Gluten,"Dried Meat, Chilli Flakes, Garlic, Lai Patta",Vegan,,"Prepare lukter in a clear broth style with lai patta, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
58,Arunachal Pradesh,Weight Loss,Lunch,Millet Rice + Mushroom Oying + Squash,360,12,65,4,12,Low,Medium,Low,Safe,"Millet, Mushroom, Chayote squash",Vegetarian,,Create a clear mushroom stew to serve over millet.,cardio + HIIT,Ensure mushrooms are edible local variety.
72,Arunachal Pradesh,Weight Loss,Lunch,Millet Rice + Wungwut Ngam + Boiled Dhekia,420,32,50,8,11,Low,Medium,Low,Safe,"Millet, Chicken breast, Ferns",Non-Vegetarian,Chicken,Coat chicken in rice powder and steam.,cardio + HIIT,Cook chicken to 165F.
89,Arunachal Pradesh,Weight Loss,Lunch,"Oying (Clear Broth, Dhekia Greens)",295,9,43,6,9,Medium,Medium,Low,Safe,"Pork, Potatoes, Local Spices, Dhekia Greens",Vegan,,"Prepare oying in a clear broth style with dhekia greens, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
90,Arunachal Pradesh,Weight Loss,Lunch,"Papuk (Clear Broth, Sprouted Lentils)",317,10,42,10,11,Medium,Medium,Low,Sesame,"Banana Flower, Chicken, Bamboo Shoot, Sprouted Lentils",Vegan,,"Prepare papuk in a clear broth style with sprouted lentils, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
91,Arunachal Pradesh,Weight Loss,Lunch,"Pehak (Clear Broth, Bamboo Shoot)",244,11,41,4,11,Medium,Medium,Low,"Sesame, Soy","Fermented Soybean, Local Spices, Sesame, Bamboo Shoot",Vegan,,"Prepare pehak in a clear broth style with bamboo shoot, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
93,Arunachal Pradesh,Weight Loss,Lunch,"Pika Pila (Steamed, Sprouted Lentils)",289,10,40,10,8,Medium,Medium,Low,Sesame,"Bamboo Shoot, King Chilli, Fermented Ingredients, Sprouted Lentils",Vegan,,"Prepare pika pila in a steamed style with sprouted lentils, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
94,Arunachal Pradesh,Weight Loss,Lunch,"Puttangkhazi (Steamed, Pumpkin)",314,14,45,6,9,Medium,Medium,Low,Gluten,"Buckwheat, Millet, Local Herbs, Pumpkin",Vegan,,"Prepare puttangkhazi in a steamed style with pumpkin, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
75,Arunachal Pradesh,Weight Loss,Lunch,Red Rice + Boiled Fish + Steamed Lai Patta,400,28,55,6,10,High,Medium,Low,"Fish, Mustard","Red rice, River fish, Mustard greens",Non-Vegetarian,Fish,Boil fish with ginger strictly without oil; serve with red rice.,cardio + HIIT,Check for small bones.
62,Arunachal Pradesh,Weight Loss,Lunch,Red Rice + Boiled Lentils + Bamboo Shoot,390,16,65,5,14,High,Medium,Low,Safe,"Red rice, Masoor dal, Bamboo shoot",Vegetarian,,Cook lentils as a watery soup without oil.,cardio + HIIT,Boil bamboo properly.
76,Arunachal Pradesh,Weight Loss,Lunch,Red Rice + Steamed Chicken + Greens,410,30,55,7,10,High,Medium,Low,Safe,"Red rice, Chicken breast, Mixed greens",Non-Vegetarian,Chicken,Steam chicken breast with ginger and greens.,cardio + HIIT,Use skinless chicken only.
96,Arunachal Pradesh,Weight Loss,Lunch,"Wungwut Ngam (Clear Broth, Pumpkin)",244,10,42,4,10,Medium,Medium,Low,Fish,"Smoked Fish, Bamboo Shoot, Herbs, Pumpkin",Vegan,,"Prepare wungwut ngam in a clear broth style with pumpkin, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
99,Arunachal Pradesh,Weight Loss,Snack,Boiled Black Lentils,140,10,22,1,9,Low,Medium,Low,Sesame,"Black lentils, Lemon",Vegetarian,,Boil lentils and mix with lemon.,cardio + HIIT,Zero oil tempering.
100,Arunachal Pradesh,Weight Loss,Snack,Boiled Local Maize,150,5,30,2,6,Medium,Low,Low,Safe,Maize,Vegetarian,,Boil whole corn cobs; avoid butter.,cardio + HIIT,High fiber snack.
101,Arunachal Pradesh,Weight Loss,Snack,"Chura (Half Portion, Lai Patta)",165,10,15,7,9,Low,Low,Low,"Dairy, Gluten","Local Cheese, Herbs, Greens, Lai Patta",Vegetarian,,"Prepare chura in a half portion style with lai patta, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains dairy. Keep the snack light.
102,Arunachal Pradesh,Weight Loss,Snack,Green Tea and 2 Walnuts,90,3,4,8,2,Low,Low,Low,"Nut, Tree Nuts","Green tea, Walnuts",Vegetarian,,Brew tea plain; eat raw walnuts.,cardio + HIIT,Good for metabolism.
131,Arunachal Pradesh,Weight Loss,Snack,"Khapse (No Oil, Lai Patta)",160,10,15,5,7,Low,Low,Low,Gluten,"Khapse, Lai Patta",Vegan,,"Prepare khapse in a no oil style with lai patta, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten. Keep the snack light.
133,Arunachal Pradesh,Weight Loss,Snack,"Lukter (No Oil, Pumpkin)",138,8,22,2,6,Low,Low,Low,Safe,"Dried Meat, Chilli Flakes, Garlic, Pumpkin",Vegan,,"Prepare lukter in a no oil style with pumpkin, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Keep the snack light.
136,Arunachal Pradesh,Weight Loss,Snack,"Momos (No Oil, Bamboo Shoot)",138,7,23,2,8,Low,Low,Low,Gluten,"Flour Wrapper, Vegetable Or Lean Filling, Steam, Bamboo Shoot",Vegan,,"Prepare momos in a no oil style with bamboo shoot, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten. Keep the snack light.
137,Arunachal Pradesh,Weight Loss,Snack,"Papuk (Half Portion, Chayote)",138,5,25,2,9,Low,Low,Low,Safe,"Banana Flower, Chicken, Bamboo Shoot, Chayote",Vegan,,"Prepare papuk in a half portion style with chayote, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Keep the snack light.
138,Arunachal Pradesh,Weight Loss,Snack,"Pehak (No Oil, Sprouted Lentils)",151,9,22,2,8,Low,Low,Low,"Sesame, Soy","Fermented Soybean, Local Spices, Sesame, Sprouted Lentils",Vegan,,"Prepare pehak in a no oil style with sprouted lentils, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Keep the snack light.
140,Arunachal Pradesh,Weight Loss,Snack,"Phingsha (Half Portion, Bamboo Shoot)",160,9,17,5,7,Low,Low,Low,Safe,"Traditional Broth, Local Greens, Regional Seasoning, Bamboo Shoot",Vegan,,"Prepare phingsha in a half portion style with bamboo shoot, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Keep the snack light.
141,Arunachal Pradesh,Weight Loss,Snack,"Pika Pila (No Oil, Dhekia Greens)",106,5,17,2,6,Low,Low,Low,Safe,"Bamboo Shoot, King Chilli, Fermented Ingredients, Dhekia Greens",Vegan,,"Prepare pika pila in a no oil style with dhekia greens, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Keep the snack light.
108,Arunachal Pradesh,Weight Loss,Snack,Roasted Pumpkin Seeds,120,6,4,8,3,Low,Low,Low,Safe,Pumpkin seeds,Vegetarian,,Dry roast without salt.,cardio + HIIT,Portion control needed.
109,Arunachal Pradesh,Weight Loss,Snack,Roasted Soybeans,180,15,15,7,8,Low,Low,Low,Soy,Soybeans,Vegetarian,,Dry roast local soybeans without oil.,cardio + HIIT,Drink plenty of water.
143,Arunachal Pradesh,Weight Loss,Snack,"Shabaley (No Oil, Chayote)",166,10,16,6,6,Low,Low,Low,Gluten,"Flour Dough, Vegetable Or Meat Filling, Steam, Chayote",Vegan,,"Prepare shabaley in a no oil style with chayote, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten. Keep the snack light.
112,Arunachal Pradesh,Weight Loss,Snack,Sliced Local Guava,90,1,20,0,7,Low,Low,Low,Safe,Guava,Vegetarian,,Serve fresh raw guava without salt.,cardio + HIIT,Consume before 5 PM.
127,Arunachal Pradesh,Weight Loss,Snack,Steamed Chicken Momos (No Oil),200,16,25,3,3,Low,Medium,Low,Gluten,"Wheat flour, Chicken breast, Cabbage",Non-Vegetarian,Chicken,Use lean chicken; steam without greasing.,cardio + HIIT,Avoid spicy dipping oils.
161,Arunachal Pradesh,Weight Loss,Dinner,Boiled Chicken and Lai Patta Stew,280,30,20,8,6,Low,Medium,Low,Mustard,"Chicken breast, Mustard greens",Non-Vegetarian,Chicken,Simple watery stew with lean protein and greens.,cardio + HIIT,Avoid heavy carbs at night.
147,Arunachal Pradesh,Weight Loss,Dinner,Brown Rice (Small) + Mushroom Stew,290,10,50,4,8,High,Medium,Low,Safe,"Brown rice, Mushroom, Ginger",Vegetarian,,Limit rice to half cup; load up on mushroom stew.,cardio + HIIT,Keeps calories low.
149,Arunachal Pradesh,Weight Loss,Dinner,"Chura Sabji (Light, Pumpkin)",253,12,31,6,10,Medium,Low,Low,Dairy,"Chura Cheese, Leafy Greens, Tomato, Pumpkin",Vegetarian,,"Prepare chura sabji in a light style with pumpkin, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains dairy.
165,Arunachal Pradesh,Weight Loss,Dinner,Clear Chicken Thukpa,320,25,35,6,8,Low,Medium,Low,Gluten,"Wheat noodles, Chicken, Bok choy",Non-Vegetarian,Chicken,Load broth with greens; restrict noodles.,cardio + HIIT,Light dinner.
151,Arunachal Pradesh,Weight Loss,Dinner,Clear Veg Thukpa,250,8,45,3,9,Low,Medium,Low,Gluten,"Wheat noodles, Cabbage, Carrots",Vegetarian,,Oil-free vegetable broth with minimal noodles.,cardio + HIIT,Easy to digest.
181,Arunachal Pradesh,Weight Loss,Dinner,"Dung Po (Light, Dhekia Greens)",266,12,36,9,8,Medium,Low,Low,Safe,"Red Rice, Leaf Wrap, Steam, Dhekia Greens",Vegan,,"Prepare dung po in a light style with dhekia greens, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
183,Arunachal Pradesh,Weight Loss,Dinner,"Gyapa Khazi (Light, Chayote)",247,11,44,4,10,Medium,Low,Low,Safe,"Rice, Ginger, Local Herbs, Vegetables, Chayote",Vegan,,"Prepare gyapa khazi in a light style with chayote, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
185,Arunachal Pradesh,Weight Loss,Dinner,"Khura (Light, Bamboo Shoot)",209,10,31,5,8,Medium,Low,Low,Gluten,"Buckwheat Flour, Water, Herbs, Bamboo Shoot",Vegan,,"Prepare khura in a light style with bamboo shoot, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
153,Arunachal Pradesh,Weight Loss,Dinner,Khura + Steamed Bitter Gourd,260,10,48,4,9,Low,Medium,Low,Gluten,"Buckwheat flour, Bitter gourd",Vegetarian,,Cook pancake dry; pair with steamed bitter gourd.,cardio + HIIT,Aids blood sugar.
187,Arunachal Pradesh,Weight Loss,Dinner,"Puta (Half Portion, Sprouted Lentils)",245,13,41,4,7,Medium,Low,Low,"Gluten, Sesame","Buckwheat Noodles, Greens, Broth, Sprouted Lentils",Vegan,,"Prepare puta in a half portion style with sprouted lentils, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten.
159,Arunachal Pradesh,Weight Loss,Dinner,Puta in Veg Broth,300,12,50,4,10,Low,Medium,Low,Gluten,"Buckwheat noodles, Mushrooms",Vegetarian,,Boil buckwheat noodles in clear mushroom broth.,cardio + HIIT,Buckwheat aids satiety.
188,Arunachal Pradesh,Weight Loss,Dinner,"Shyamarko (Light, Sprouted Lentils)",263,9,37,9,7,Medium,Low,Low,Sesame,"Chicken, Local Spices, Bamboo Shoot, Sprouted Lentils",Vegan,,"Prepare shyamarko in a light style with sprouted lentils, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
189,Arunachal Pradesh,Weight Loss,Dinner,"Thenthuk (Half Portion, Pumpkin)",259,9,42,4,9,Medium,Low,Low,Gluten,"Hand-Pulled Dough, Vegetables, Broth, Pumpkin",Vegan,,"Prepare thenthuk in a half portion style with pumpkin, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten.
191,Arunachal Pradesh,Weight Loss,Dinner,"Thukpa (Half Portion, Dhekia Greens)",253,8,39,7,10,Medium,Low,Low,Gluten,"Noodles, Vegetables, Broth, Dhekia Greens",Vegan,,"Prepare thukpa in a half portion style with dhekia greens, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil. Contains gluten.
192,Arunachal Pradesh,Weight Loss,Dinner,"Zan (Light, Lai Patta)",235,9,43,3,11,Medium,Low,Low,Gluten,"Finger Millet Flour, Water, Local Greens, Lai Patta",Vegan,,"Prepare zan in a light style with lai patta, using very little or no oil. Keep the portion small and pair it with greens or a clear broth.",Brisk walk or HIIT for 25–35 minutes.,Keep portions controlled and avoid extra oil.
176,Arunachal Pradesh,Weight Loss,Dinner,Zan + Nungba (Bamboo Fish),350,28,45,5,9,Low,Medium,Low,Fish,"Finger millet, River fish, Bamboo",Non-Vegetarian,Fish,Cook fish inside bamboo over fire without fat.,cardio + HIIT,Use fresh bamboo.
194,Arunachal Pradesh,Weight Gain,Breakfast,"Dung Po (Rich, Sesame)",472,13,59,23,8,Medium,Medium,Medium,Sesame,"Red Rice, Leaf Wrap, Steam, Sesame",Vegetarian,,Cook dung po in a rich style with sesame and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually.
195,Arunachal Pradesh,Weight Gain,Breakfast,"Gyapa Khazi (With Ghee, Sesame)",453,11,62,19,7,Medium,Medium,Medium,"Dairy, Sesame","Rice, Ginger, Local Herbs, Vegetables, Sesame",Vegetarian,,Cook gyapa khazi in a with ghee style with sesame and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains dairy.
197,Arunachal Pradesh,Weight Gain,Breakfast,"Kharzi (With Ghee, Ghee)",450,13,61,21,7,Medium,Medium,Medium,Dairy,"Rice, Fermented Cheese, Local Herbs, Ghee",Vegetarian,,Cook kharzi in a with ghee style with ghee and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains dairy.
199,Arunachal Pradesh,Weight Gain,Breakfast,"Kholam (Rich, Milk)",459,13,58,21,7,Medium,Medium,Medium,Dairy,"Rice, Bamboo Tube, Water, Milk",Vegetarian,,Cook kholam in a rich style with milk and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains dairy.
200,Arunachal Pradesh,Weight Gain,Breakfast,"Khura (Rich, Peanuts)",468,12,55,23,6,Medium,Medium,Medium,"Gluten, Peanut, Peanuts","Buckwheat Flour, Water, Herbs, Peanuts",Vegetarian,,Cook khura in a rich style with peanuts and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains peanuts.
202,Arunachal Pradesh,Weight Gain,Breakfast,Khura + Honey + Butter,500,10,75,18,6,High,Low,Medium,"Dairy, Gluten","Buckwheat flour, Honey, Butter",Vegetarian,,Spread generous butter and honey on thick pancakes.,strength training,Quick calorie boost.
211,Arunachal Pradesh,Weight Gain,Breakfast,Khura with Chura and Eggs,550,22,65,20,8,Medium,Medium,Medium,"Dairy, Egg, Eggs, Gluten","Buckwheat flour, Local cheese, Eggs",Non-Vegetarian,Egg,Scramble eggs with yak cheese to boost calories.,strength training,Avoid if high triglycerides.
212,Arunachal Pradesh,Weight Gain,Breakfast,Large Zan + Boiled Eggs + Pehak,520,25,65,15,10,Medium,Medium,Medium,"Egg, Eggs, Soy","Finger millet, Eggs, Fermented soybean",Non-Vegetarian,Egg,Large millet portion with protein sides.,strength training,Good mass builder.
205,Arunachal Pradesh,Weight Gain,Breakfast,"Momos (With Ghee, Peanuts)",477,14,55,19,7,Medium,Medium,Medium,"Dairy, Gluten, Peanut, Peanuts","Flour Wrapper, Vegetable Or Lean Filling, Steam, Peanuts",Vegetarian,,Cook momos in a with ghee style with peanuts and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,"Avoid skipping the meal; add calories gradually. Contains dairy, gluten, peanuts."
206,Arunachal Pradesh,Weight Gain,Breakfast,"Puta (Rich, Rice)",480,17,62,18,7,Medium,Medium,Medium,Gluten,"Buckwheat Noodles, Greens, Broth, Rice",Vegetarian,,Cook puta in a rich style with rice and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains gluten.
214,Arunachal Pradesh,Weight Gain,Breakfast,Puta with Pork Broth,600,28,60,25,7,Medium,Medium,High,Gluten,"Buckwheat noodles, Pork belly broth",Non-Vegetarian,Pork,Use fatty pork broth to boil noodles.,strength training,Heavy meal.
216,Arunachal Pradesh,Weight Gain,Breakfast,Sticky Rice + Smoked Beef/Mithun,650,30,70,25,5,High,High,High,Safe,"Sticky rice, Smoked meat",Non-Vegetarian,Mithun,Dense sticky rice paired with local smoked meat.,strength training,Chew thoroughly.
217,Arunachal Pradesh,Weight Gain,Breakfast,Sticky Rice with Pehak and Fried Eggs,580,20,70,22,5,High,Medium,Medium,"Egg, Eggs, Soy","Sticky rice, Fermented soybean, Eggs",Non-Vegetarian,Egg,Serve sticky rice with spicy soybean and fried eggs.,strength training,High GI energy.
220,Arunachal Pradesh,Weight Gain,Breakfast,"Thukpa (Rich, Eggs)",480,17,56,18,6,Medium,Medium,Medium,"Egg, Eggs, Gluten","Noodles, Vegetables, Broth, Eggs",Non-Vegetarian,Egg,Cook thukpa in a rich style with eggs and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,"Avoid skipping the meal; add calories gradually. Contains eggs, gluten."
208,Arunachal Pradesh,Weight Gain,Breakfast,"Zan (Rich, Ghee)",486,15,58,23,6,Medium,Medium,Medium,Dairy,"Finger Millet Flour, Water, Local Greens, Ghee",Vegetarian,,Cook zan in a rich style with ghee and serve a full portion. Add traditional fat or grain sides so the meal stays calorie-dense.,Moderate strength training for 45 minutes.,Avoid skipping the meal; add calories gradually. Contains dairy.
224,Arunachal Pradesh,Weight Gain,Breakfast,Zan with Ghee and Smoked Pork,620,25,55,32,6,Medium,High,High,Dairy,"Finger millet, Smoked pork, Ghee",Non-Vegetarian,Pork,Enrich porridge with ghee and smoked pork.,strength training,Monitor lipid profile.
