id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
20,Odisha,Weight Loss,Breakfast,Chicken Santula Bowl (Steamed),220,12,27,5,8,High,Low,Medium,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
21,Odisha,Weight Loss,Breakfast,Chuda Dim Bhaja (Steamed),220,12,27,5,5,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
22,Odisha,Weight Loss,Breakfast,Dahi Chuda with Boiled Egg (Steamed),220,12,27,5,9,Medium,High,Low,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
23,Odisha,Weight Loss,Breakfast,Dim Besara Bowl (Home Style),240,14,30,5,6,Low,Medium,High,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
24,Odisha,Weight Loss,Breakfast,Dim Ghuguni Bowl (Portion Controlled),250,15,31,6,5,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
25,Odisha,Weight Loss,Breakfast,Egg Chuda Mix (Low Oil),230,13,28,5,9,Low,Medium,High,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
26,Odisha,Weight Loss,Breakfast,Egg Dalma Plate (Portion Controlled),250,15,31,6,6,High,Low,Medium,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
27,Odisha,Weight Loss,Breakfast,Egg Tarkari with Khai (Low Oil),230,13,28,5,5,High,Low,Medium,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
28,Odisha,Weight Loss,Breakfast,Fish Poha Bowl (Home Style),240,14,30,5,5,Medium,High,Low,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
29,Odisha,Weight Loss,Breakfast,Fish Soup with Chuda (Home Style),240,14,30,5,9,High,Low,Medium,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
30,Odisha,Weight Loss,Breakfast,Mandia Jau with Egg (Low Oil),230,13,28,5,6,Medium,High,Low,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
31,Odisha,Weight Loss,Breakfast,Muga Dosa with Fish Flakes (Home Style),240,14,30,5,7,High,Low,Medium,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
32,Odisha,Weight Loss,Breakfast,Upama with Chicken Shreds (Portion Controlled),250,15,31,6,8,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
33,Odisha,Weight Loss,Breakfast,Arisa Rice Bite (Home Style),240,14,30,5,5,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
34,Odisha,Weight Loss,Breakfast,Besara Vegetable Bowl (Low Oil),230,13,28,5,9,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
35,Odisha,Weight Loss,Breakfast,Chuda Jaggery Lite (Steamed),220,12,27,5,7,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
36,Odisha,Weight Loss,Breakfast,Chuda Phala Bowl (Low Oil),230,13,28,5,6,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
37,Odisha,Weight Loss,Breakfast,Enduri Pitha Coconut Free (Portion Controlled),250,15,31,6,7,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
38,Odisha,Weight Loss,Breakfast,Kakara Millet Bake (Home Style),240,14,30,5,6,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
39,Odisha,Weight Loss,Breakfast,Khai Peanut Mix (Steamed),220,12,27,5,9,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
40,Odisha,Weight Loss,Breakfast,Mandia Jau Vegan (Steamed),220,12,27,5,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
41,Odisha,Weight Loss,Breakfast,Mandia Ladoo Natural (Portion Controlled),250,15,31,6,6,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
42,Odisha,Weight Loss,Breakfast,Muga Dosa Plain (Home Style),240,14,30,5,7,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
43,Odisha,Weight Loss,Breakfast,Mung Sprout Bowl (Low Oil),230,13,28,5,8,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
44,Odisha,Weight Loss,Breakfast,Ragi Banana Mash (Portion Controlled),250,15,31,6,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
45,Odisha,Weight Loss,Breakfast,Saga Chuda Vegan (Steamed),220,12,27,5,8,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
46,Odisha,Weight Loss,Breakfast,Sijha Chana Vegan (Low Oil),230,13,28,5,5,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
47,Odisha,Weight Loss,Breakfast,Sooji Upama Vegan (Portion Controlled),250,15,31,6,8,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
48,Odisha,Weight Loss,Breakfast,Vegetable Santula Bowl (Home Style),240,14,30,5,9,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
49,Odisha,Weight Loss,Lunch,Dalma Meal Veg (Low Oil),325,13,48,9,6,Medium,High,Low,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
50,Odisha,Weight Loss,Lunch,Pakhala Plate Veg (Steamed),317,12,47,9,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
51,Odisha,Weight Loss,Lunch,Saga Bhaja Meal Veg (Portion Controlled),354,15,51,10,8,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
52,Odisha,Weight Loss,Lunch,Santula Bowl Veg (Home Style),337,14,50,9,7,High,Low,Medium,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
53,Odisha,Weight Loss,Lunch,Usuna Anna + Dalma + Kalara Sijha,390,14,72,5,13,High,Low,Low,Safe,"Parboiled rice, moong dal, bitter gourd",Vegetarian,,Limit rice to 1 cup; fill plate with Dalma and bitter gourd.,50 mins walking,Bitter gourd helps in fat metabolism and sugar control.
54,Odisha,Weight Loss,Lunch,Usuna Anna + Dalma + Kalara Sijha,400,14,75,6,12,High,Low,Low,Safe,"Parboiled rice, moong dal, bitter gourd",Vegetarian,,Starch drained rice; high vegetable content.,50 mins walking,Fiber rich for sustainable weight loss.
55,Odisha,Weight Loss,Lunch,Usuna Anna + Dalma + Kalara Sijha,400,14,75,6,12,High,Low,Low,Safe,"Parboiled rice, dal, bitter gourd",Vegetarian,,Calorie control lunch.,50 mins walking,Fiber satiety.
56,Odisha,Weight Loss,Lunch,Usuna Anna + Dalma + Pariba Sijha,400,15,74,5,13,High,Low,Low,Safe,"Parboiled rice, dal, mixed veg",Vegetarian,,High fiber and protein lunch.,50 mins walking,Satiety focused.
57,Odisha,Weight Loss,Lunch,Usuna Anna + Dalma + Pariba Sijha,400,15,74,5,13,High,Low,Low,Safe,"Parboiled rice, dal, veg",Vegetarian,,High satiety lunch.,50 mins walking,Calorie control.
58,Odisha,Weight Loss,Lunch,Usuna Anna + Kardi Bahala + Kalara Bhaja,410,13,72,8,11,High,Low,Low,Safe,"Parboiled rice, bamboo shoots, bitter gourd",Vegetarian,,Bamboo shoots (Kardi) are low cal and high fiber; pan-roast bitter gourd with minimal oil.,50 mins walking,Bamboo shoots help in metabolic boost and weight management.
59,Odisha,Weight Loss,Lunch,Usuna Anna + Kardi Bahala + Kalara Sijha,410,13,72,8,11,High,Low,Low,Safe,"Parboiled rice, bamboo shoots, bitter gourd",Vegetarian,,High fiber bamboo shoots for weight loss.,50 mins walking,Nutrient dense but calorie controlled.
60,Odisha,Weight Loss,Lunch,Usuna Anna + Kardi Bahala + Kalara Sijha,410,13,72,8,11,High,Low,Low,Safe,"Parboiled rice, bamboo, bitter gourd",Vegetarian,,Fat metabolism focus.,50 mins walking,High fiber.
61,Odisha,Weight Loss,Lunch,Usuna Anna + Saga,400,12,75,6,11,High,Low,Low,Safe,"Parboiled rice, greens",Vegetarian,,Volume satiety.,50 mins walking,Deficit focus.
62,Odisha,Weight Loss,Lunch,Usuna Anna + Saga + Baigana Bharta,400,12,74,6,11,High,Low,Low,Safe,"Parboiled rice, greens, brinjal",Vegetarian,,Drain rice starch; sauté greens in garlic; fire-roast brinjal.,50 mins walking,High volume of vegetables provides satiety with low calories.
63,Odisha,Weight Loss,Lunch,Usuna Anna + Saga + Kalara Sijha,400,12,75,6,11,High,Low,Low,Mustard,"Parboiled rice, mustard greens, bitter gourd",Vegetarian,,Starch drained rice; fiber-rich greens and bitter gourd.,50 mins walking,High satiety value reduces overall daily intake.
64,Odisha,Weight Loss,Lunch,Usuna Anna + Saga + Kalara Sijha,400,12,75,6,11,High,Low,Low,Safe,"Parboiled rice, greens, bitter gourd",Vegetarian,,Fat metabolism support.,50 mins walking,Volume eating.
65,Odisha,Weight Loss,Lunch,Badi Chura Plate with Chicken (Portion Controlled),354,15,51,10,6,High,Low,Medium,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
66,Odisha,Weight Loss,Lunch,Besara Curry Set with Egg (Steamed),317,12,47,9,9,Medium,High,Low,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
67,Odisha,Weight Loss,Lunch,Chana Tarkari Plate with Fish (Low Oil),325,13,48,9,9,Low,Medium,High,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
68,Odisha,Weight Loss,Lunch,Dalma Meal with Egg (Low Oil),325,13,48,9,6,Medium,High,Low,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
69,Odisha,Weight Loss,Lunch,Ghanta Mix Plate with Chicken (Low Oil),325,13,48,9,5,High,Low,Medium,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
70,Odisha,Weight Loss,Lunch,Janhi Posto Meal with Chicken (Home Style),337,14,50,9,9,High,Low,Medium,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
71,Odisha,Weight Loss,Lunch,Kadalibadi Curry Meal with Fish (Portion Controlled),354,15,51,10,5,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
72,Odisha,Weight Loss,Lunch,Kanika Rice Lite with Egg (Portion Controlled),354,15,51,10,7,Medium,High,Low,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
73,Odisha,Weight Loss,Lunch,Khatta Side Meal with Egg (Home Style),337,14,50,9,5,Medium,High,Low,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
74,Odisha,Weight Loss,Lunch,Khichudi Set with Fish (Home Style),337,14,50,9,6,Low,Medium,High,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
75,Odisha,Weight Loss,Lunch,Muga Dal Rice with Chicken (Steamed),317,12,47,9,8,High,Low,Medium,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
76,Odisha,Weight Loss,Lunch,Oou Khatta Meal with Egg (Low Oil),325,13,48,9,8,Medium,High,Low,Egg,Traditional Odia ingredients,Non-Vegetarian,Egg,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
77,Odisha,Weight Loss,Lunch,Pakhala Plate with Fish (Steamed),317,12,47,9,5,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
78,Odisha,Weight Loss,Lunch,Poi Saag Rice with Fish (Steamed),317,12,47,9,7,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Fish,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
79,Odisha,Weight Loss,Lunch,Saga Bhaja Meal with Fish (Portion Controlled),354,15,51,10,8,Low,Medium,High,Fish,Traditional Odia ingredients,Non-Vegetarian,Seafood,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
80,Odisha,Weight Loss,Lunch,Santula Bowl with Chicken (Home Style),337,14,50,9,7,High,Low,Medium,Safe,Traditional Odia ingredients,Non-Vegetarian,Chicken,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
81,Odisha,Weight Loss,Lunch,Badi Chura Plate Vegan (Portion Controlled),354,15,51,10,6,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
82,Odisha,Weight Loss,Lunch,Besara Curry Set Vegan (Steamed),317,12,47,9,9,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
83,Odisha,Weight Loss,Lunch,Chana Tarkari Plate Vegan (Low Oil),325,13,48,9,9,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
84,Odisha,Weight Loss,Lunch,Dalma Meal Vegan (Low Oil),325,13,48,9,6,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
85,Odisha,Weight Loss,Lunch,Ghanta Mix Plate Vegan (Low Oil),325,13,48,9,5,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
86,Odisha,Weight Loss,Lunch,Janhi Posto Meal Vegan (Home Style),337,14,50,9,9,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
87,Odisha,Weight Loss,Lunch,Kadalibadi Curry Meal Vegan (Portion Controlled),354,15,51,10,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
88,Odisha,Weight Loss,Lunch,Kanika Rice Lite Vegan (Portion Controlled),354,15,51,10,7,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
89,Odisha,Weight Loss,Lunch,Khatta Side Meal Vegan (Home Style),337,14,50,9,5,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
90,Odisha,Weight Loss,Lunch,Khichudi Set Vegan (Home Style),337,14,50,9,6,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
91,Odisha,Weight Loss,Lunch,Muga Dal Rice Vegan (Steamed),317,12,47,9,8,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
92,Odisha,Weight Loss,Lunch,Oou Khatta Meal Vegan (Low Oil),325,13,48,9,8,Medium,High,Low,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
93,Odisha,Weight Loss,Lunch,Pakhala Plate Vegan (Steamed),317,12,47,9,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
94,Odisha,Weight Loss,Lunch,Poi Saag Rice Vegan (Steamed),317,12,47,9,7,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
95,Odisha,Weight Loss,Lunch,Saga Bhaja Meal Vegan (Portion Controlled),354,15,51,10,8,Low,Medium,High,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
96,Odisha,Weight Loss,Lunch,Santula Bowl Vegan (Home Style),337,14,50,9,7,High,Low,Medium,Safe,Traditional Odia ingredients,Vegan,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
97,Odisha,Weight Loss,Snack,Badi Crisp Veg (Home Style),160,14,20,3,5,Medium,High,Low,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
98,Odisha,Weight Loss,Snack,Baked Enduri Veg (Steamed),140,12,17,3,8,High,Low,Medium,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
99,Odisha,Weight Loss,Snack,Chana Chaat Veg (Home Style),160,14,20,3,7,High,Low,Medium,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
100,Odisha,Weight Loss,Snack,Fruit Chuda Cup Veg (Low Oil),150,13,18,3,9,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
101,Odisha,Weight Loss,Snack,Janha Pitha Bite Veg (Steamed),140,12,17,3,7,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
102,Odisha,Weight Loss,Snack,Khai Peanut Cup Veg (Steamed),140,12,17,3,9,Medium,High,Low,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
103,Odisha,Weight Loss,Snack,Mandia Cookie Veg (Portion Controlled),170,15,21,4,8,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
104,Odisha,Weight Loss,Snack,Mini Kakara Veg (Portion Controlled),170,15,21,4,7,Medium,High,Low,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
105,Odisha,Weight Loss,Snack,Mudhi Mix Veg (Steamed),140,12,17,3,5,Low,Medium,High,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
106,Odisha,Weight Loss,Snack,Mung Cutlet Veg (Low Oil),150,13,18,3,8,Medium,High,Low,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
107,Odisha,Weight Loss,Snack,Roasted Corn Cup Veg (Portion Controlled),170,15,21,4,6,High,Low,Medium,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
108,Odisha,Weight Loss,Snack,Roasted Makhana Veg (Low Oil),150,13,18,3,5,High,Low,Medium,Safe,Traditional Odia ingredients,Vegetarian,,Prepared with traditional Odia methods and adjusted for weight loss.,Daily activity based on goal,Check portions and allergens.
