id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
13,Gujarat,Weight Loss,Breakfast,"Patra (High Fibre, Temple Style)",159,11,21,5,6,Low,Low,Low,Gluten,"colocasia leaves, gram flour, tamarind, jaggery, sesame, spices",Vegetarian,,"Steam, roast, or lightly cook patra with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
14,Gujarat,Weight Loss,Breakfast,"Rava Dhokla (Portion Controlled, Home Style)",158,11,21,2,8,Low,Low,Low,Gluten,"semolina, curd, ginger, mustard seeds, curry leaves",Vegetarian,,"Steam, roast, or lightly cook rava dhokla with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
15,Gujarat,Weight Loss,Breakfast,Sprouted Math (Moth Bean) Chaat,250,14,40,4,10,Low,Medium,Low,,"Moth Beans, Onion, Tomato, Lemon",Vegetarian,,Steam sprouts lightly to ease digestion; no added oil.,30 mins brisk walking,Chew thoroughly
16,Gujarat,Weight Loss,Breakfast,Steamed Methi Muthiya,300,12,45,8,9,Low,Medium,Low,Gluten,"Besan, Wheat Flour, Fenugreek Leaves",Vegetarian,,Steam thoroughly without adding oil tadka.,30 mins brisk walking,Monitor energy levels
17,Gujarat,Weight Loss,Breakfast,"Anda Bhurji Rotla (Weight Loss, 1)",240,25,27,6,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
18,Gujarat,Weight Loss,Breakfast,"Chicken Fada Upma (Weight Loss, 12)",240,25,27,6,8,Medium,High,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
19,Gujarat,Weight Loss,Breakfast,"Chicken Makai Bowl (Weight Loss, 15)",240,25,27,6,8,Medium,High,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
20,Gujarat,Weight Loss,Breakfast,"Chicken Millet Chilla (Weight Loss, 4)",240,25,27,6,8,Low,Medium,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
21,Gujarat,Weight Loss,Breakfast,"Chicken Tuver Puda (Weight Loss, 9)",240,25,27,6,8,Medium,High,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
22,Gujarat,Weight Loss,Breakfast,"Dry Fish Bhakri Bites (Weight Loss, 6)",240,25,27,6,8,Medium,High,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
23,Gujarat,Weight Loss,Breakfast,"Dry Shrimp Rotla (Weight Loss, 14)",240,25,27,6,8,High,Low,Low,Shellfish,"Seafood, millets, spices, local herbs",Non-Vegetarian,Seafood,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
24,Gujarat,Weight Loss,Breakfast,"Egg Bajra Roll (Weight Loss, 10)",240,25,27,6,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
25,Gujarat,Weight Loss,Breakfast,"Egg Chola Puda (Weight Loss, 16)",240,25,27,6,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
26,Gujarat,Weight Loss,Breakfast,"Egg Handvo Slice (Weight Loss, 13)",240,25,27,6,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
27,Gujarat,Weight Loss,Breakfast,"Egg Locho (Weight Loss, 5)",240,25,27,6,8,High,Low,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
28,Gujarat,Weight Loss,Breakfast,"Egg Muthiya Bowl (Weight Loss, 7)",240,25,27,6,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
29,Gujarat,Weight Loss,Breakfast,"Egg Surti Panki (Weight Loss, 2)",240,25,27,6,8,High,Low,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
30,Gujarat,Weight Loss,Breakfast,"Fish Khichu Cup (Weight Loss, 11)",240,25,27,6,8,High,Low,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
31,Gujarat,Weight Loss,Breakfast,"Fish Mince Khakhra (Weight Loss, 3)",240,25,27,6,8,Medium,High,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
32,Gujarat,Weight Loss,Breakfast,"Prawn Millet Upma (Weight Loss, 8)",240,25,27,6,8,High,Low,Low,Shellfish,"Seafood, millets, spices, local herbs",Non-Vegetarian,Seafood,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
33,Gujarat,Weight Loss,Breakfast,"Bajra Rotla Crumble Vegan (Weight Loss, 1)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
34,Gujarat,Weight Loss,Breakfast,"Bajri Khichu Vegan (Weight Loss, 7)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
35,Gujarat,Weight Loss,Breakfast,"Chola Dal Puda Vegan (Weight Loss, 12)",210,13,23,5,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
36,Gujarat,Weight Loss,Breakfast,"Fada Upma Vegan (Weight Loss, 10)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
37,Gujarat,Weight Loss,Breakfast,"Handvo Vegan (Weight Loss, 8)",210,13,23,5,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
38,Gujarat,Weight Loss,Breakfast,"Idada Vegan (Weight Loss, 4)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
39,Gujarat,Weight Loss,Breakfast,"Kansar Millet Bowl Vegan (Weight Loss, 14)",210,13,23,5,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
40,Gujarat,Weight Loss,Breakfast,"Khatta Dhokla Vegan (Weight Loss, 5)",210,13,23,5,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
41,Gujarat,Weight Loss,Breakfast,"Mag ni Dal Chilla Vegan (Weight Loss, 6)",210,13,23,5,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
42,Gujarat,Weight Loss,Breakfast,"Makai Upma Vegan (Weight Loss, 13)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
43,Gujarat,Weight Loss,Breakfast,"Methi Thepla Vegan (Weight Loss, 2)",210,13,23,5,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
44,Gujarat,Weight Loss,Breakfast,"Muthiya Steam Platter Vegan (Weight Loss, 16)",210,13,23,5,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
45,Gujarat,Weight Loss,Breakfast,"Sev Khamani Vegan (Weight Loss, 3)",210,13,23,5,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
46,Gujarat,Weight Loss,Breakfast,"Surti Locho Vegan (Weight Loss, 15)",210,13,23,5,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
47,Gujarat,Weight Loss,Breakfast,"Tuver Lilva Panki Vegan (Weight Loss, 11)",210,13,23,5,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
48,Gujarat,Weight Loss,Breakfast,"Vatana Ghughra Vegan (Weight Loss, 9)",210,13,23,5,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,20 mins mobility + walk,Portion control advised.
49,Gujarat,Weight Loss,Lunch,Bajra Rotla + Tuver Dal + Guvar Nu Shaak,460,22,65,12,15,Low,Medium,Low,,"Pearl Millet, Pigeon Pea, Cluster Beans",Vegetarian,,Avoid ghee on rotla; cook cluster beans simply.,40 mins HIIT,Drink water due to high fiber
50,Gujarat,Weight Loss,Lunch,Brown Rice + Gujarati Kadhi (No Sugar) + Dudhi Shaak,420,18,60,12,10,Low,Medium,Low,Dairy,"Brown Rice, Besan, Curd, Bottle Gourd",Vegetarian,,Strictly no sugar in Kadhi; use low-fat curd.,40 mins HIIT,Monitor acidity
51,Gujarat,Weight Loss,Lunch,Brown Rice + Osaman (Thin Dal) + Kobi Batata,430,15,65,11,9,Medium,Medium,Low,,"Brown Rice, Toor Dal, Cabbage, Potato",Vegetarian,,Keep potato ratio low; focus on cabbage and thin dal.,40 mins HIIT,No specific warning
52,Gujarat,Weight Loss,Lunch,"Dal Dhokli (Light Tempering, Village Style)",270,12,28,8,7,Low,Low,Low,Gluten,"toor dal, whole wheat flour, jaggery, tamarind, peanuts, spices",Vegetarian,,"Steam, roast, or lightly cook dal dhokli with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
53,Gujarat,Weight Loss,Lunch,"Fada Ni Khichdi (No Sugar, Undhiya Season)",250,14,26,5,9,Low,Low,Low,Gluten,"broken wheat, mixed vegetables, moong dal, cumin, coriander",Vegetarian,,"Steam, roast, or lightly cook fada ni khichdi with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
54,Gujarat,Weight Loss,Lunch,"Gujarati Dal (Roasted, Family Lunch)",271,17,30,6,8,Low,Low,Low,,"toor dal, jaggery, tamarind, ginger, spices",Vegetarian,,"Steam, roast, or lightly cook gujarati dal with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
55,Gujarat,Weight Loss,Lunch,"Gujarati Kadhi (Portion Controlled, Seasonal Harvest)",274,15,22,8,9,Low,Low,Low,,"curd, gram flour, ginger, curry leaves, mustard seeds",Vegetarian,,"Steam, roast, or lightly cook gujarati kadhi with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
56,Gujarat,Weight Loss,Lunch,Jowar Rotlo + Chana Dal + Tindora Shaak,450,19,65,12,13,Low,Medium,Low,,"Sorghum, Bengal Gram, Ivy Gourd",Vegetarian,,Boil chana dal thoroughly; cook tindora with 1 tsp oil.,40 mins HIIT,No specific warning
57,Gujarat,Weight Loss,Lunch,Jowar Rotlo + Trevti Dal + Bhinda Nu Shaak,450,20,65,12,14,Low,Medium,Low,,"Sorghum, Mixed Lentils, Okra",Vegetarian,,Roast rotlo without ghee; cook okra with minimal oil.,40 mins HIIT,Check for weakness
58,Gujarat,Weight Loss,Lunch,"Khatta Moong (High Fibre, Surti Style)",269,14,22,5,7,Low,Low,Low,,"moong beans, curd, ginger, cumin, spices",Vegetarian,,"Steam, roast, or lightly cook khatta moong with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
59,Gujarat,Weight Loss,Lunch,"Moong Dal (With Curd, Home Style)",257,14,28,9,9,Low,Low,Low,,"moong dal, ginger, cumin, coriander, turmeric",Vegetarian,,"Steam, roast, or lightly cook moong dal with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
60,Gujarat,Weight Loss,Lunch,Phulka + Moong Dal + Ringan No Olo,400,16,60,10,12,Low,Medium,Low,Gluten,"Wheat, Green Gram, Eggplant",Vegetarian,,Roast eggplant completely; use minimal oil for mashing.,40 mins HIIT,Ensure proper digestion
61,Gujarat,Weight Loss,Lunch,Phulka + Panchmel Dal + Fansi Nu Shaak,440,20,60,13,11,Low,Medium,Low,Gluten,"Wheat, 5 Lentils, French Beans",Vegetarian,,Sauté french beans lightly without excess oil.,40 mins HIIT,No specific warning
62,Gujarat,Weight Loss,Lunch,"Tuver Dal (Thin Batter, Kathiawadi Style)",267,12,21,9,8,Low,Low,Low,,"pigeon peas, ginger, garlic, turmeric, cumin, coriander",Vegetarian,,"Steam, roast, or lightly cook tuver dal with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
63,Gujarat,Weight Loss,Lunch,"Undhiyu (Steamed, No Oil, Thali Style)",235,11,25,8,9,Low,Low,Low,,"mixed seasonal vegetables, surti papdi, muthiya, yam, peanuts, coconut, spices",Vegetarian,,"Steam, roast, or lightly cook undhiyu with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
64,Gujarat,Weight Loss,Lunch,"Vaghareli Khichdi (Low Ghee, Thali Style)",267,17,22,8,8,Low,Low,Low,Gluten,"rice, moong dal, cumin, turmeric, vegetables, ghee",Vegetarian,,"Steam, roast, or lightly cook vaghareli khichdi with minimal oil and keep the portion measured. Serve it with extra vegetables or chutney made without added sugar.",30-45 mins brisk walking,Keep portions controlled and avoid extra ghee.
65,Gujarat,Weight Loss,Lunch,"Bombil Millet Curry (Weight Loss, 7)",370,25,41,10,8,High,Low,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
66,Gujarat,Weight Loss,Lunch,"Chicken Bhinda Curry (Weight Loss, 13)",370,25,41,10,8,High,Low,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
67,Gujarat,Weight Loss,Lunch,"Chicken Osaman Bowl (Weight Loss, 6)",370,25,41,10,8,Low,Medium,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
68,Gujarat,Weight Loss,Lunch,"Country Chicken Dal (Weight Loss, 9)",370,25,41,10,8,Low,Medium,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
69,Gujarat,Weight Loss,Lunch,"Dry Fish Ringan Curry (Weight Loss, 10)",370,25,41,10,8,High,Low,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
70,Gujarat,Weight Loss,Lunch,"Egg Curry Bhakhri (Weight Loss, 5)",370,25,41,10,8,Medium,High,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
71,Gujarat,Weight Loss,Lunch,"Egg Dudhi Curry (Weight Loss, 11)",370,25,41,10,8,Medium,High,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
72,Gujarat,Weight Loss,Lunch,"Egg Tindora Curry (Weight Loss, 15)",370,25,41,10,8,Low,Medium,Low,Egg,"Egg, millets, spices, local herbs",Non-Vegetarian,Egg,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
73,Gujarat,Weight Loss,Lunch,"Fish Moong Stew (Weight Loss, 14)",370,25,41,10,8,Medium,High,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
74,Gujarat,Weight Loss,Lunch,"Koli Chicken Shaak (Weight Loss, 2)",370,25,41,10,8,Medium,High,Low,Fish,"Chicken, millets, spices, local herbs",Non-Vegetarian,Chicken,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
75,Gujarat,Weight Loss,Lunch,"Mackerel Khichdi Plate (Weight Loss, 8)",370,25,41,10,8,Medium,High,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
76,Gujarat,Weight Loss,Lunch,"Pomfret Rotla Plate (Weight Loss, 3)",370,25,41,10,8,Low,Medium,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
77,Gujarat,Weight Loss,Lunch,"Prawn Tuver Stew (Weight Loss, 4)",370,25,41,10,8,High,Low,Low,Shellfish,"Seafood, millets, spices, local herbs",Non-Vegetarian,Seafood,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
78,Gujarat,Weight Loss,Lunch,"Prawn Val Papdi Bowl (Weight Loss, 12)",370,25,41,10,8,Low,Medium,Low,Shellfish,"Seafood, millets, spices, local herbs",Non-Vegetarian,Seafood,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
79,Gujarat,Weight Loss,Lunch,"Seafood Bajra Plate (Weight Loss, 16)",370,25,41,10,8,High,Low,Low,Shellfish,"Seafood, millets, spices, local herbs",Non-Vegetarian,Seafood,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
80,Gujarat,Weight Loss,Lunch,"Surti Fish Curry (Weight Loss, 1)",370,25,41,10,8,High,Low,Low,Fish,"Fish, millets, spices, local herbs",Non-Vegetarian,Fish,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
81,Gujarat,Weight Loss,Lunch,"Bajra Rotla Vegan (Weight Loss, 2)",340,13,38,9,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
82,Gujarat,Weight Loss,Lunch,"Bhinda Shaak Vegan (Weight Loss, 11)",340,13,38,9,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
83,Gujarat,Weight Loss,Lunch,"Chana Tuver Shaak Vegan (Weight Loss, 7)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
84,Gujarat,Weight Loss,Lunch,"Dudhi Chana Stew Vegan (Weight Loss, 8)",340,13,38,9,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
85,Gujarat,Weight Loss,Lunch,"Gujarati Dal Bowl Vegan (Weight Loss, 1)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
86,Gujarat,Weight Loss,Lunch,"Jowar Bhakhri Plate Vegan (Weight Loss, 16)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
87,Gujarat,Weight Loss,Lunch,"Khichu Grain Bowl Vegan (Weight Loss, 10)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
88,Gujarat,Weight Loss,Lunch,"Makai Kadhi Bowl Vegan (Weight Loss, 13)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
89,Gujarat,Weight Loss,Lunch,"Methi Moong Curry Vegan (Weight Loss, 6)",340,13,38,9,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
90,Gujarat,Weight Loss,Lunch,"Moong Osaman Vegan (Weight Loss, 15)",340,13,38,9,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
91,Gujarat,Weight Loss,Lunch,"Ringan Bateta Shaak Vegan (Weight Loss, 4)",340,13,38,9,11,Low,Medium,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
92,Gujarat,Weight Loss,Lunch,"Tindora Stir Fry Vegan (Weight Loss, 12)",340,13,38,9,11,Medium,High,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
93,Gujarat,Weight Loss,Lunch,"Tuver Lilva Shaak Vegan (Weight Loss, 5)",340,13,38,9,11,High,Low,Low,,"millets, lentils, spices, seasonal vegetables",Vegan,,Steam or dry roast with minimal oil and add extra vegetables.,30 mins brisk walking,Portion control advised.
