id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
11,Rajasthan,Weight Loss,Breakfast,Moong Dal Cheela,210,12,30,4,6,Low,Low,Low,,Green gram,Vegetarian,none,Cook on iron tawa with water droplets.,45 mins brisk walking,Monitor weight weekly.
12,Rajasthan,Weight Loss,Breakfast,Moong Dal Cheela (Stuffed with veggies),240,14,35,4,8,Low,Low,Low,,"Green gram, cabbage, capsicum",Vegetarian,none,Stuff cheela with raw fibrous veggies; cook on iron tawa without oil.,45 mins brisk walking,"Veggies add volume without calories, keeping you full."
13,Rajasthan,Weight Loss,Breakfast,Moong Dal Cheela (Stuffed with veggies),240,14,35,4,8,Low,Low,Low,,"Green gram, cabbage, capsicum",Vegetarian,none,Cook on iron tawa without oil; stuff with raw veg.,45 mins brisk walking,High volume from veggies provides immense satiety.
14,Rajasthan,Weight Loss,Breakfast,"Moong Dal Cheela (Thin, No Oil, Breakfast, Vegetarian)",153,8,23,3,7,Low,Low,Low,legume,"moong dal, ginger, cumin, green chilli, coriander",Vegetarian,,Prepare the moong dal cheela with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
15,Rajasthan,Weight Loss,Breakfast,"Poha with Peanuts (Dry Roasted, Breakfast, Vegetarian)",153,8,23,3,7,Low,Low,Low,peanuts,"poha, peanuts, onion, mustard seeds, curry leaves, lemon",Vegetarian,,Prepare the poha with peanuts with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains peanuts.
16,Rajasthan,Weight Loss,Breakfast,"Roasted Chana (Portion Controlled, Breakfast, Vegetarian)",153,8,23,3,7,Medium,Medium,Medium,chickpea,"roasted chana, cumin, salt, red chilli",Vegetarian,,Prepare the roasted chana with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains chickpea.
17,Rajasthan,Weight Loss,Breakfast,"Banjara Gosht (Light Tempering, Breakfast, Non-Vegetarian)",357,26,7,18,1,Low,Low,Low,,"mutton, mustard oil, onion, garlic, ginger, whole spices",Non-Vegetarian,Mutton,Prepare the banjara gosht with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
18,Rajasthan,Weight Loss,Breakfast,"Chicken Keema (High Fibre, Breakfast, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"minced chicken, onion, garlic, peas, spices",Non-Vegetarian,Chicken,Prepare the chicken keema with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
19,Rajasthan,Weight Loss,Breakfast,"Jungli Maas (Low-Fat Gravy, Breakfast, Non-Vegetarian)",357,26,7,18,1,High,High,High,,"mutton, onion, garlic, dried red chilli, oil",Non-Vegetarian,Mutton,Prepare the jungli maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
20,Rajasthan,Weight Loss,Breakfast,"Jungli Maas (Tawa Cooked, Breakfast, Non-Vegetarian)",357,26,7,18,1,Medium,Medium,Medium,,"mutton, onion, garlic, dried red chilli, oil",Non-Vegetarian,Mutton,Prepare the jungli maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
21,Rajasthan,Weight Loss,Breakfast,"Jungli Murga (Low Calorie, Breakfast, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"chicken, mustard oil, garlic, red chilli, spices",Non-Vegetarian,Chicken,Prepare the jungli murga with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
22,Rajasthan,Weight Loss,Breakfast,"Jungli Murga (Steamed, Small Portion, Breakfast, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"chicken, mustard oil, garlic, red chilli, spices",Non-Vegetarian,Chicken,Prepare the jungli murga with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
23,Rajasthan,Weight Loss,Breakfast,"Khad Chicken (Baked, Light, Breakfast, Non-Vegetarian)",204,22,5,8,1,Low,Low,Low,dairy,"chicken, ginger, garlic, curd, spices",Non-Vegetarian,Chicken,Prepare the khad chicken with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy.
24,Rajasthan,Weight Loss,Breakfast,"Khad Chicken (Lean Cut, Breakfast, Non-Vegetarian)",204,22,5,8,1,Low,Low,Low,dairy,"chicken, ginger, garlic, curd, spices",Non-Vegetarian,Chicken,Prepare the khad chicken with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy.
25,Rajasthan,Weight Loss,Breakfast,"Laal Maas (Dry Roasted, Breakfast, Non-Vegetarian)",357,26,7,18,1,Low,Low,Low,dairy,"mutton, curd, red chilli, garlic, whole spices",Non-Vegetarian,Mutton,Prepare the laal maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy. Keep portions small because this is energy dense.
26,Rajasthan,Weight Loss,Breakfast,"Laal Maas (No Fry, Breakfast, Non-Vegetarian)",357,26,7,18,1,Low,Low,Low,dairy,"mutton, curd, red chilli, garlic, whole spices",Non-Vegetarian,Mutton,Prepare the laal maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy. Keep portions small because this is energy dense.
27,Rajasthan,Weight Loss,Breakfast,"Machalee Jaisamandi (Less Salt, Breakfast, Non-Vegetarian)",204,22,5,8,1,High,High,High,fish,"fish, green chutney, ginger, garlic, mint, spices",Non-Vegetarian,Fish,Prepare the machalee jaisamandi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains fish.
28,Rajasthan,Weight Loss,Breakfast,"Machalee Jaisamandi (Thin, No Oil, Breakfast, Non-Vegetarian)",204,22,5,8,1,Low,Low,Low,fish,"fish, green chutney, ginger, garlic, mint, spices",Non-Vegetarian,Fish,Prepare the machalee jaisamandi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains fish.
29,Rajasthan,Weight Loss,Breakfast,"Mutton Keema (Fresh Herbs, Breakfast, Non-Vegetarian)",357,26,7,18,1,Low,Low,Low,,"minced mutton, onion, garlic, spices, peas",Non-Vegetarian,Mutton,Prepare the mutton keema with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
30,Rajasthan,Weight Loss,Breakfast,"Rajasthani Mutton Korma (Portion Controlled, Breakfast, Non-Vegetarian)",357,26,7,18,1,Medium,Medium,Medium,dairy,"mutton, yogurt, onion, cardamom, spices",Non-Vegetarian,Mutton,Prepare the rajasthani mutton korma with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy. Keep portions small because this is energy dense.
31,Rajasthan,Weight Loss,Breakfast,"Safed Maas (Half Plate, Breakfast, Non-Vegetarian)",357,26,7,18,1,High,High,High,dairy,"lamb, curd, pepper, cardamom, spices",Non-Vegetarian,Mutton,Prepare the safed maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy. Keep portions small because this is energy dense.
32,Rajasthan,Weight Loss,Breakfast,"Safed Maas (Minimal Ghee, Breakfast, Non-Vegetarian)",357,26,7,18,1,Medium,Medium,Medium,dairy,"lamb, curd, pepper, cardamom, spices",Non-Vegetarian,Mutton,Prepare the safed maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy. Keep portions small because this is energy dense.
33,Rajasthan,Weight Loss,Breakfast,"Bajra Raab (Steamed, Small Portion, Breakfast, Vegan)",153,8,23,3,7,Medium,Medium,Medium,,"bajra flour, water, cumin, black pepper, ginger",Vegan,,Prepare the bajra raab with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
34,Rajasthan,Weight Loss,Breakfast,"Bajra Rotla (Minimal Ghee, Breakfast, Vegan)",153,8,23,3,7,Medium,Medium,Medium,,"bajra flour, water, salt, cumin",Vegan,,Prepare the bajra rotla with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
35,Rajasthan,Weight Loss,Breakfast,"Bajre ki Khichdi (Light Tempering, Breakfast, Vegan)",212,10,31,5,8,Low,Low,Low,legume,"bajra, moong dal, cumin, ginger, green chilli",Vegan,,Prepare the bajre ki khichdi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
36,Rajasthan,Weight Loss,Breakfast,"Bikaneri Bhujia (No Fry, Breakfast, Vegan)",221,6,27,9,3,Low,Low,Low,"chickpea, legume","besan, moth dal flour, spices, oil",Vegan,,Prepare the bikaneri bhujia with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,"Contains chickpea, legume. Keep portions small because this is energy dense."
37,Rajasthan,Weight Loss,Breakfast,"Dal Kachori (Low Calorie, Breakfast, Vegan)",221,6,27,9,3,Medium,Medium,Medium,"gluten, legume","maida, moong dal, spices, oil",Vegan,,Prepare the dal kachori with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,"Contains gluten, legume. Keep portions small because this is energy dense."
38,Rajasthan,Weight Loss,Breakfast,"Kair Sangri Chaat (Tawa Cooked, Breakfast, Vegan)",153,8,23,3,7,Medium,Medium,Medium,,"kair, sangri, onion, tomato, lemon, spices",Vegan,,Prepare the kair sangri chaat with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
39,Rajasthan,Weight Loss,Breakfast,"Methi Bajra Cheela (Baked, Light, Breakfast, Vegan)",153,8,23,3,7,Low,Low,Low,gluten,"bajra flour, fenugreek leaves, cumin, green chilli, coriander",Vegan,,Prepare the methi bajra cheela with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains gluten.
40,Rajasthan,Weight Loss,Breakfast,"Mirchi Bada (Lean Cut, Breakfast, Vegan)",221,6,27,9,3,Low,Low,Low,chickpea,"green chilli, potato, besan, spices, oil",Vegan,,Prepare the mirchi bada with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains chickpea. Keep portions small because this is energy dense.
41,Rajasthan,Weight Loss,Breakfast,"Missi Roti (Low-Fat Gravy, Breakfast, Vegan)",153,8,23,3,7,High,High,High,gluten,"whole wheat flour, besan, ajwain, onion, spices",Vegan,,Prepare the missi roti with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains gluten.
42,Rajasthan,Weight Loss,Breakfast,"Moong Dal Cheela (Thin, No Oil, Breakfast, Vegan)",153,8,23,3,7,Low,Low,Low,legume,"moong dal, ginger, cumin, green chilli, coriander",Vegan,,Prepare the moong dal cheela with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
43,Rajasthan,Weight Loss,Breakfast,"Moong Dal Pakoda (High Fibre, Breakfast, Vegan)",221,6,27,9,3,Medium,Medium,Medium,legume,"moong dal, cumin, green chilli, coriander, oil",Vegan,,Prepare the moong dal pakoda with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume. Keep portions small because this is energy dense.
44,Rajasthan,Weight Loss,Breakfast,"Papad Churi (Half Plate, Breakfast, Vegan)",153,8,23,3,7,High,High,High,gluten,"papad, onion, tomato, coriander, spices",Vegan,,Prepare the papad churi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains gluten.
45,Rajasthan,Weight Loss,Breakfast,"Poha with Peanuts (Dry Roasted, Breakfast, Vegan)",153,8,23,3,7,Low,Low,Low,peanuts,"poha, peanuts, onion, mustard seeds, curry leaves, lemon",Vegan,,Prepare the poha with peanuts with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains peanuts.
46,Rajasthan,Weight Loss,Breakfast,"Pyaaz Kachori (Less Salt, Breakfast, Vegan)",221,6,27,9,3,High,High,High,"gluten, chickpea","maida, onion, moong dal, spices, oil",Vegan,,Prepare the pyaaz kachori with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,"Contains gluten, chickpea. Keep portions small because this is energy dense."
47,Rajasthan,Weight Loss,Breakfast,"Roasted Chana (Portion Controlled, Breakfast, Vegan)",153,8,23,3,7,Medium,Medium,Medium,chickpea,"roasted chana, cumin, salt, red chilli",Vegan,,Prepare the roasted chana with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains chickpea.
48,Rajasthan,Weight Loss,Breakfast,"Roasted Makhana (Fresh Herbs, Breakfast, Vegan)",153,8,23,3,7,Low,Low,Low,,"makhana, cumin, black pepper, salt",Vegan,,Prepare the roasted makhana with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
49,Rajasthan,Weight Loss,Lunch,"Aloo Pyaz Sabzi (Light Tempering, Lunch, Vegetarian)",212,10,31,5,8,Low,Low,Low,,"potato, onion, cumin, turmeric, coriander",Vegetarian,,Prepare the aloo pyaz sabzi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
50,Rajasthan,Weight Loss,Lunch,Bajra Roti + Panchmel Dal + Kaddu Sabzi,360,15,58,8,13,Medium,Low,Low,,"Pearl millet, mixed lentils, pumpkin",Vegetarian,none,Dry roast bajra; cook pumpkin with minimal oil; boil dal without tadka.,40 mins cardio,Pumpkin is low in calories but high in volume for maximum satiety.
51,Rajasthan,Weight Loss,Lunch,Bajra Roti + Panchmel Dal + Turai Sabzi,360,16,58,6,13,Medium,Low,Low,,"Pearl millet, mixed lentils, ridge gourd",Vegetarian,none,Dry roast bajra; ridge gourd is 90% water and low calorie.,40 mins cardio,"High volume, low calorie meal promotes severe satiety."
52,Rajasthan,Weight Loss,Lunch,Bajra Roti + Panchmel Dal + Turai Sabzi,360,16,58,6,13,Medium,Low,Low,,"Pearl millet, mixed lentils, ridge gourd",Vegetarian,none,Ridge gourd is 90% water and low calorie.,40 mins cardio,"High volume, low calorie meal."
53,Rajasthan,Weight Loss,Lunch,"Bajre ki Khichdi (Steamed, Small Portion, Lunch, Vegetarian)",212,10,31,5,8,Medium,Medium,Medium,legume,"bajra, moong dal, cumin, ginger, green chilli",Vegetarian,,Prepare the bajre ki khichdi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
54,Rajasthan,Weight Loss,Lunch,"Bejad Roti (Dry Roasted, Lunch, Vegetarian)",212,10,31,5,8,Low,Low,Low,gluten,"whole wheat flour, bajra flour, barley flour, garlic, spices",Vegetarian,,Prepare the bejad roti with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains gluten.
55,Rajasthan,Weight Loss,Lunch,Bejad Roti + Moth Dal + Tinda Sabzi,340,16,55,6,12,Low,Low,Low,Gluten,"Barley, wheat, moth beans, apple gourd",Vegetarian,none,Dry roast roti; boil dal without tadka; steam tinda with turmeric.,40 mins cardio,Maintain caloric deficit; drink plenty of water.
56,Rajasthan,Weight Loss,Lunch,"Jau Roti (Minimal Ghee, Lunch, Vegetarian)",212,10,31,5,8,Medium,Medium,Medium,gluten,"barley flour, water, cumin, salt",Vegetarian,,Prepare the jau roti with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains gluten.
57,Rajasthan,Weight Loss,Lunch,Jau Roti + Moong Dal + Turai Sabzi,320,15,55,4,12,Low,Low,Low,Gluten,"Barley, green gram, ridge gourd",Vegetarian,none,Barley roti is highly fibrous; cook turai with zero oil.,40 mins cardio,Ridge gourd is extremely low in calories and high in water.
58,Rajasthan,Weight Loss,Lunch,"Ker Sangri (Thin, No Oil, Lunch, Vegetarian)",212,10,31,5,8,Low,Low,Low,,"ker berries, sangri beans, cumin, red chilli, oil",Vegetarian,,Prepare the ker sangri with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
59,Rajasthan,Weight Loss,Lunch,"Methi Mangodi ki Sabzi (Fresh Herbs, Lunch, Vegetarian)",212,10,31,5,8,Low,Low,Low,legume,"fenugreek leaves, mangodi, onion, tomato, spices",Vegetarian,,Prepare the methi mangodi ki sabzi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
60,Rajasthan,Weight Loss,Lunch,Missi Roti + Urad Chana Dal + Turai Sabzi,330,18,52,5,13,Low,Low,Low,Gluten,"Gram flour, wheat, black gram, split bengal gram, ridge gourd",Vegetarian,none,Missi roti has higher protein; turai is 90% water; zero oil dal.,40 mins cardio,High protein and fiber combo maximizes thermic effect of food.
61,Rajasthan,Weight Loss,Lunch,Missi Roti + Urad Chana Dal + Turai Sabzi,330,18,52,5,13,Low,Low,Low,Gluten,"Gram flour, wheat, mixed lentils, ridge gourd",Vegetarian,none,Turai is mostly water; dal boiled without oil.,40 mins cardio,High protein and fiber combo for weight loss.
62,Rajasthan,Weight Loss,Lunch,"Moth Dal (Baked, Light, Lunch, Vegetarian)",212,10,31,5,8,Low,Low,Low,legume,"moth beans, cumin, onion, coriander, oil",Vegetarian,,Prepare the moth dal with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains legume.
63,Rajasthan,Weight Loss,Lunch,"Papad ki Sabzi (Low-Fat Gravy, Lunch, Vegetarian)",212,10,31,5,8,High,High,High,"gluten, dairy","papad, tomato, yogurt, cumin, spices",Vegetarian,,Prepare the papad ki sabzi with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,"Contains gluten, dairy."
64,Rajasthan,Weight Loss,Lunch,"Sangri Pulao (Portion Controlled, Lunch, Vegetarian)",212,10,31,5,8,Medium,Medium,Medium,dairy,"rice, sangri, cumin, spices, ghee",Vegetarian,,Prepare the sangri pulao with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy.
65,Rajasthan,Weight Loss,Lunch,"Banjara Gosht (Light Tempering, Lunch, Non-Vegetarian)",357,26,7,18,1,Low,Low,Low,,"mutton, mustard oil, onion, garlic, ginger, whole spices",Non-Vegetarian,Mutton,Prepare the banjara gosht with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
66,Rajasthan,Weight Loss,Lunch,"Chicken Keema (High Fibre, Lunch, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"minced chicken, onion, garlic, peas, spices",Non-Vegetarian,Chicken,Prepare the chicken keema with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
67,Rajasthan,Weight Loss,Lunch,"Jungli Maas (Low-Fat Gravy, Lunch, Non-Vegetarian)",357,26,7,18,1,High,High,High,,"mutton, onion, garlic, dried red chilli, oil",Non-Vegetarian,Mutton,Prepare the jungli maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
68,Rajasthan,Weight Loss,Lunch,"Jungli Maas (Tawa Cooked, Lunch, Non-Vegetarian)",357,26,7,18,1,Medium,Medium,Medium,,"mutton, onion, garlic, dried red chilli, oil",Non-Vegetarian,Mutton,Prepare the jungli maas with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Keep portions small because this is energy dense.
69,Rajasthan,Weight Loss,Lunch,"Jungli Murga (Low Calorie, Lunch, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"chicken, mustard oil, garlic, red chilli, spices",Non-Vegetarian,Chicken,Prepare the jungli murga with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
70,Rajasthan,Weight Loss,Lunch,"Jungli Murga (Steamed, Small Portion, Lunch, Non-Vegetarian)",204,22,5,8,1,Medium,Medium,Medium,,"chicken, mustard oil, garlic, red chilli, spices",Non-Vegetarian,Chicken,Prepare the jungli murga with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Serve fresh and keep portions sensible.
71,Rajasthan,Weight Loss,Lunch,"Khad Chicken (Baked, Light, Lunch, Non-Vegetarian)",204,22,5,8,1,Low,Low,Low,dairy,"chicken, ginger, garlic, curd, spices",Non-Vegetarian,Chicken,Prepare the khad chicken with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy.
72,Rajasthan,Weight Loss,Lunch,"Khad Chicken (Lean Cut, Lunch, Non-Vegetarian)",204,22,5,8,1,Low,Low,Low,dairy,"chicken, ginger, garlic, curd, spices",Non-Vegetarian,Chicken,Prepare the khad chicken with minimal oil and keep the serving small for a lighter meal. Pair it with a brisk walk after eating and avoid adding extra ghee.,Brisk walking or cycling for 30 minutes.,Contains dairy.
