id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
49,Mizoram,Weight Loss,Lunch,Bai (Leaf-Wrapped With Mustard Greens And Bamboo Shoot),160,7,21,3,6,Low,Low,Low,,"Rice, Seasonal Greens, Mustard Greens, Bamboo Shoot, Ginger",Vegetarian,,Steam or simmer bai with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
50,Mizoram,Weight Loss,Lunch,Bamboo Shoot Fry (Steamed With Fern And Bamboo Shoot),170,6,23,2,8,Low,Low,Low,,"Bamboo Shoot, Fern, Garlic, Ginger",Vegetarian,,Steam or simmer bamboo shoot fry with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
51,Mizoram,Weight Loss,Lunch,Bekang-Um (Boiled With Fern And Bamboo Shoot),215,12,20,6,10,Low,Low,Low,Soy,"Fermented Soybeans, Fern, Bamboo Shoot, Ginger, Garlic",Vegetarian,,Steam or simmer bekang-um with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Contains soy. Keep portions modest and avoid extra salt or oil.
52,Mizoram,Weight Loss,Lunch,Chhum Han (Simmered With Mustard Greens And Bamboo Shoot),165,8,22,4,7,Low,Low,Low,,"Seasonal Vegetables, Mustard Greens, Bamboo Shoot, Ginger",Vegetarian,,Steam or simmer chhum han with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
53,Mizoram,Weight Loss,Lunch,Millet Rice (No Oil With Mustard Greens And Bamboo Shoot),235,7,41,6,5,Low,Low,Low,,"Millet Rice, Mustard Greens, Bamboo Shoot, Local Herbs",Vegetarian,,Steam or simmer millet rice with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
54,Mizoram,Weight Loss,Lunch,Raw Cucumber With Perilla (Low Salt With Mustard Greens And Bamboo Shoot),180,6,24,2,9,Low,Low,Low,,"Cucumber, Perilla, Mustard Greens, Bamboo Shoot",Vegetarian,,Steam or simmer raw cucumber with perilla with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
55,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,Low calorie density.,50 mins walking,High fiber.
56,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,Low fat.,50 mins walking,High fiber.
57,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,Filling meal.,50 mins walking,Fiber rich.
58,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,Volume meal.,50 mins walking,Fiber dense.
59,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,High fiber.,50 mins walking,Calorie deficit.
60,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,High fiber lunch.,50 mins walking,Volume eating.
61,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,High fiber lunch.,50 mins walking,Clean eating.
62,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Steamed Chayote,410,12,72,6,12,Low,Low,Low,,"Red rice, mixed greens, chayote squash",Vegetarian,,"High volume, low calorie Bai with fiber-rich red rice.",50 mins walking,Fiber from squash and red rice provides lasting satiety.
63,Mizoram,Weight Loss,Lunch,Red Rice + Bai + Steamed Squash,420,13,75,6,12,Low,Low,Low,,"Red rice, greens, squash",Vegetarian,,Low calorie density meal that is very filling.,50 mins walking,Focus on the high fiber content for satiety.
64,Mizoram,Weight Loss,Lunch,Vegetable Soup (Lightly Steamed With Fern And Bamboo Shoot),180,8,21,4,6,Low,Low,Low,,"Seasonal Vegetables, Fern, Bamboo Shoot, Ginger, Garlic",Vegetarian,,Steam or simmer vegetable soup with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
65,Mizoram,Weight Loss,Lunch,Arsa Buhchiar (Leaf-Wrapped With Sesame And Bamboo Shoot),300,24,24,10,5,Low,Low,Low,Sesame,"Chicken, Rice, Sesame, Bamboo Shoot, Ginger",Non-Vegetarian,Chicken,Steam or simmer arsa buhchiar with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Contains sesame. Keep portions modest and avoid extra salt or oil.
66,Mizoram,Weight Loss,Lunch,Arsa Buhchiar (No Oil With Ginger And Bamboo Shoot),300,26,25,12,6,Low,Low,Low,,"Chicken, Rice, Ginger, Bamboo Shoot",Non-Vegetarian,Chicken,Steam or simmer arsa buhchiar with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
67,Mizoram,Weight Loss,Lunch,Arsa Buhchiar (Steamed With Sesame And Bamboo Shoot),300,25,23,11,4,Low,Low,Low,Sesame,"Chicken, Rice, Sesame, Bamboo Shoot, Ginger",Non-Vegetarian,Chicken,Steam or simmer arsa buhchiar with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Contains sesame. Keep portions modest and avoid extra salt or oil.
68,Mizoram,Weight Loss,Lunch,Bawl (Lightly Steamed With Ginger And Bamboo Shoot),295,25,24,11,5,Low,Low,Low,,"Small Fish, Ginger, Bamboo Shoot, Local Herbs",Non-Vegetarian,Fish,Steam or simmer bawl with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
69,Mizoram,Weight Loss,Lunch,Bawl (Low Salt With Sesame And Bamboo Shoot),295,26,23,12,4,Low,Low,Low,Sesame,"Small Fish, Sesame, Bamboo Shoot, Local Herbs",Non-Vegetarian,Fish,Steam or simmer bawl with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Contains sesame. Keep portions modest and avoid extra salt or oil.
70,Mizoram,Weight Loss,Lunch,Bawl (Simmered With Perilla And Bamboo Shoot),295,24,22,10,3,Low,Low,Low,,"Small Fish, Perilla, Bamboo Shoot, Local Herbs",Non-Vegetarian,Fish,Steam or simmer bawl with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
71,Mizoram,Weight Loss,Lunch,Red Rice + Arsa Bai + Raw Radish Salad,430,32,55,9,11,Low,Low,Low,,"Red rice, chicken, fermented bamboo shoot, radish",Non-Vegetarian,Chicken,Prepare Arsa Bai using chicken pieces boiled with bamboo shoots; avoid frying to reduce caloric density.,50 mins brisk walk,Red rice fiber combined with protein ensures long-term satiety.
72,Mizoram,Weight Loss,Lunch,Sangkha (Boiled With Ginger And Bamboo Shoot),290,24,23,10,4,Low,Low,Low,,"Ginger, Bamboo Shoot",Non-Vegetarian,Fish,Steam or simmer sangkha with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
73,Mizoram,Weight Loss,Lunch,Sangkha (Leaf-Wrapped With Perilla And Bamboo Shoot),290,26,25,12,6,Low,Low,Low,,"Perilla, Bamboo Shoot",Non-Vegetarian,Fish,Steam or simmer sangkha with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Keep portions modest and avoid extra salt or oil.
74,Mizoram,Weight Loss,Lunch,Sangkha (No Oil With Sesame And Bamboo Shoot),290,25,22,11,3,Low,Low,Low,Sesame,"Sesame, Bamboo Shoot",Non-Vegetarian,Fish,Steam or simmer sangkha with minimal oil and keep the portion controlled. Pair it with a brisk walk after the meal and avoid extra rice or fried sides.,25–40 minutes of brisk walking or easy cycling after the meal.,Contains sesame. Keep portions modest and avoid extra salt or oil.
