id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
11,Bihar,Weight Loss,Breakfast,Pittha (Simple Home Style),189,9,25,7,6,High,High,High,,"rice flour, lentil filling, spices",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
12,Bihar,Weight Loss,Breakfast,"Roasted Makhana (Thin-Cut, Crisp Finish)",170,12,24,10,12,Low,Low,Low,,"makhana, black pepper, rock salt, cumin",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
13,Bihar,Weight Loss,Breakfast,Sattu Paratha (Fresh Herbs Finish),246,14,25,10,7,Low,Low,Low,Gluten,"whole wheat flour, sattu, onions, green chilli, spices",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains gluten. Keep the portion small and avoid extra ghee, salt, or sugar."
14,Bihar,Weight Loss,Breakfast,"Sattu Sharbat (Dry Roasted, No Ghee)",218,10,38,2,8,Low,Low,Low,,"sattu, water, roasted cumin, coriander leaves, green chilli, lemon",Vegetarian,,"Mix roasted sattu with water, roasted cumin, coriander, chilli, and lemon. Keep it unsweetened for a low-calorie or diabetes-friendly version, or add a little jaggery only in gain-focused plans.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
15,Bihar,Weight Loss,Breakfast,"Sattu Sharbat (Roasted, No Butter)",234,14,20,5,7,Low,Low,Low,,"sattu, water, roasted cumin, coriander leaves, green chilli, lemon",Vegetarian,,"Mix roasted sattu with water, roasted cumin, coriander, chilli, and lemon. Keep it unsweetened for a low-calorie or diabetes-friendly version, or add a little jaggery only in gain-focused plans.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
16,Bihar,Weight Loss,Breakfast,"Tomato Chokha (Air-Roasted, No Ghee)",217,10,35,9,9,Low,Low,Low,,"roasted tomato, garlic, green chilli, mustard oil",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
17,Bihar,Weight Loss,Breakfast,"Anda Chokha (Thin-Cut, Crisp Finish)",229,23,15,12,3,Low,Low,Low,Egg,"eggs, roasted tomato, onion, green chilli, mustard oil",Non-Vegetarian,Egg,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains egg. Keep the portion small and avoid extra ghee, salt, or sugar."
18,Bihar,Weight Loss,Breakfast,Bihari Chicken Curry (Fresh Herbs Finish),285,14,25,16,4,Low,Low,Low,,"chicken, onion, ginger, garlic, mustard oil, spices",Non-Vegetarian,Chicken,"Cook it in authentic Bihar style with mustard oil and local spices, but adjust the oil and portion size to match the goal. Prefer slow cooking or grilling over deep frying.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
19,Bihar,Weight Loss,Breakfast,"Bihari Chicken Curry (Steamed, No Oil)",284,17,25,6,1,Low,Low,Low,,"chicken, onion, ginger, garlic, mustard oil, spices",Non-Vegetarian,Chicken,"Cook it in authentic Bihar style with mustard oil and local spices, but adjust the oil and portion size to match the goal. Prefer slow cooking or grilling over deep frying.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
20,Bihar,Weight Loss,Breakfast,Bihari Kebab (Simple Home Style),202,15,21,12,0,Medium,Medium,Medium,,"minced meat, onion, ginger, garlic, spices",Non-Vegetarian,Mutton,"Cook it in authentic Bihar style with mustard oil and local spices, but adjust the oil and portion size to match the goal. Prefer slow cooking or grilling over deep frying.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
21,Bihar,Weight Loss,Breakfast,Boiled Egg Whites and Ragi Roti,230,18,30,4,5,Medium,Medium,Medium,Egg,Egg White,Non-Vegetarian,Egg,"Prepare Boiled Egg Whites and Ragi Roti in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains egg. Keep the portion small and avoid extra ghee, salt, or sugar."
22,Bihar,Weight Loss,Breakfast,"Chicken Mustard Curry (Boiled, Portion Controlled)",275,21,23,9,2,Medium,Medium,Medium,,"chicken, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Chicken,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
23,Bihar,Weight Loss,Breakfast,"Chicken Stew (No Sugar, No Ghee)",241,15,19,5,3,Medium,Medium,Medium,,"chicken, onion, ginger, garlic, spices",Non-Vegetarian,Chicken,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
24,Bihar,Weight Loss,Breakfast,Chicken Stew (With Roasted Chokha),269,23,16,10,2,Medium,Medium,Medium,,"chicken, onion, ginger, garlic, spices",Non-Vegetarian,Chicken,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
25,Bihar,Weight Loss,Breakfast,"Egg Curry (Low-Salt, High-Fibre)",293,17,27,9,2,High,High,High,Egg,"eggs, onion, tomato, ginger, spices",Non-Vegetarian,Egg,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains egg. Keep the portion small and avoid extra ghee, salt, or sugar."
26,Bihar,Weight Loss,Breakfast,"Egg Curry (Roasted, No Butter)",271,18,24,5,2,High,High,High,Egg,"eggs, onion, tomato, ginger, spices",Non-Vegetarian,Egg,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains egg. Keep the portion small and avoid extra ghee, salt, or sugar."
27,Bihar,Weight Loss,Breakfast,"Fish Jhol (Light Tadka, Small Portion)",237,22,19,8,3,High,High,High,Fish,"fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
28,Bihar,Weight Loss,Breakfast,"Fish Jhol (Slow Cooked, Light)",303,23,12,9,4,High,High,High,Fish,"fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
29,Bihar,Weight Loss,Breakfast,"Fish Mustard Curry (Minimal Oil, Lemon Finish)",203,25,23,10,4,Low,Low,Low,Fish,"fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
30,Bihar,Weight Loss,Breakfast,"Rohu Curry with Mustard (Air-Roasted, No Ghee)",255,19,13,16,1,Low,Low,Low,Fish,"rohu fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
31,Bihar,Weight Loss,Breakfast,"Rohu Fish Curry (Dry Roasted, No Ghee)",284,24,18,10,2,Low,Low,Low,Fish,"rohu fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
32,Bihar,Weight Loss,Breakfast,"Rohu Fish Curry (Lean, No Fried Garnish)",299,24,25,16,0,Low,Low,Low,Fish,"rohu fish, mustard paste, tomato, turmeric, mustard oil",Non-Vegetarian,Fish,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains fish. Keep the portion small and avoid extra ghee, salt, or sugar."
33,Bihar,Weight Loss,Breakfast,"Aloo Chokha (Boiled, Portion Controlled) - Patna Style",253,12,19,5,6,Medium,Medium,Medium,,"boiled potato, onion, mustard oil, roasted red chilli, cumin",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
34,Bihar,Weight Loss,Breakfast,"Baingan Chokha (Minimal Oil, Lemon Finish) - Tirhut Style",187,10,33,6,6,High,High,High,,"roasted brinjal, tomato, garlic, mustard oil, green chilli",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
35,Bihar,Weight Loss,Breakfast,"Chana Ghugni (Lean, No Fried Garnish) - Magahi Style",194,10,35,10,9,High,High,High,,"black chickpeas, onion, tomato, ginger, cumin, coriander",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
36,Bihar,Weight Loss,Breakfast,"Chura Matar (Low-Salt, High-Fibre) - Mithila Style",238,10,33,3,7,High,High,High,,"flattened rice, green peas, onion, cumin, mustard oil",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
37,Bihar,Weight Loss,Breakfast,"Dal Pitha (Steamed, No Oil) - Magadh Style",220,7,33,1,5,High,High,High,,"rice flour, chana dal, ginger, cumin, green chilli",Vegan,,Steam rice-flour pitha filled with spiced dal and avoid frying. Use minimal oil in the tempering and keep the filling light for the selected goal.,20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
38,Bihar,Weight Loss,Breakfast,Dalia Vegetable Khichdi,190,6,35,2,6,Low,Low,Low,Gluten,"rice, lentils, vegetables, cumin, turmeric",Vegan,,"Prepare Dalia Vegetable Khichdi in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
39,Bihar,Weight Loss,Breakfast,Dry Chura Matar,200,6,38,2,5,Low,Low,Low,,"flattened rice, green peas, onion, cumin, mustard oil",Vegan,,"Prepare Dry Chura Matar in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
40,Bihar,Weight Loss,Breakfast,"Khichdi (Light Tadka, Small Portion) - Magadh Style",229,11,21,1,11,Low,Low,Low,,"rice, lentils, vegetables, cumin, turmeric",Vegan,,Cook rice and lentils slowly with vegetables and keep the oil low. Serve it plain or with controlled chokha depending on the goal.,20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
41,Bihar,Weight Loss,Breakfast,Litti Chokha (With Roasted Chokha) - Tirhut Style,215,12,34,8,10,Low,Low,Low,Gluten,"whole wheat flour, sattu, brinjal, tomato, potato, garlic, mustard oil, spices",Vegan,,"Prepare litti with whole wheat flour and sattu, roast it without ghee, and serve with dry chokha made from brinjal, tomato, and potato. Keep oil minimal and portion control tight for the chosen goal.",20–30 min brisk walk or gentle yoga in the morning.,"Contains gluten. Keep the portion small and avoid extra ghee, salt, or sugar."
42,Bihar,Weight Loss,Breakfast,Moong Dal Chilla with Tomato Chutney,180,12,25,3,6,Low,Low,Low,,Moong Dal,Vegan,,"Prepare Moong Dal Chilla with Tomato Chutney in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
43,Bihar,Weight Loss,Breakfast,Pittha (Simple Home Style) - Bhojpuri Style,173,5,29,9,7,Low,Low,Low,,"rice flour, lentil filling, spices",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
44,Bihar,Weight Loss,Breakfast,Roasted Jeera Sattu Drink,130,8,22,1,5,Low,Low,Low,,Sattu,Vegan,,"Prepare Roasted Jeera Sattu Drink in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
45,Bihar,Weight Loss,Breakfast,"Roasted Makhana (Thin-Cut, Crisp Finish) - Mithila Style",208,6,23,10,6,Medium,Medium,Medium,,"makhana, black pepper, rock salt, cumin",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
46,Bihar,Weight Loss,Breakfast,"Sattu Sharbat (Dry Roasted, No Ghee) - Magahi Style",227,12,29,5,11,Medium,Medium,Medium,,"sattu, water, roasted cumin, coriander leaves, green chilli, lemon",Vegan,,"Mix roasted sattu with water, roasted cumin, coriander, chilli, and lemon. Keep it unsweetened for a low-calorie or diabetes-friendly version, or add a little jaggery only in gain-focused plans.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
47,Bihar,Weight Loss,Breakfast,Steamed Chana Dal Pitha,210,10,40,1,7,Medium,Medium,Medium,,"rice flour, chana dal, ginger, cumin, green chilli",Vegan,,"Prepare Steamed Chana Dal Pitha in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
48,Bihar,Weight Loss,Breakfast,"Tomato Chokha (Air-Roasted, No Ghee) - Patna Style",183,6,37,8,8,Medium,Medium,Medium,,"roasted tomato, garlic, green chilli, mustard oil",Vegan,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",20–30 min brisk walk or gentle yoga in the morning.,"Keep the portion small and avoid extra ghee, salt, or sugar."
49,Bihar,Weight Loss,Lunch,"Aloo Chokha (Thin-Cut, Crisp Finish)",359,12,19,2,9,Medium,Medium,Medium,,"boiled potato, onion, mustard oil, roasted red chilli, cumin",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
50,Bihar,Weight Loss,Lunch,"Arhar Dal (Air-Roasted, No Ghee)",262,13,32,6,10,Medium,Medium,Medium,,"arhar dal, cumin, garlic, turmeric",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
51,Bihar,Weight Loss,Lunch,"Baingan Chokha (Low-Salt, High-Fibre)",270,14,39,6,7,Medium,Medium,Medium,,"roasted brinjal, tomato, garlic, mustard oil, green chilli",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
52,Bihar,Weight Loss,Lunch,Brown Rice + Rajma + Aloo Tomato Sabzi,340,15,60,4,10,Medium,Medium,Medium,,Brown Rice,Vegetarian,,"Prepare Brown Rice + Rajma + Aloo Tomato Sabzi in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
53,Bihar,Weight Loss,Lunch,Chana Ghugni (With Roasted Chokha),311,12,25,8,5,High,High,High,,"black chickpeas, onion, tomato, ginger, cumin, coriander",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
54,Bihar,Weight Loss,Lunch,"Chura Matar (No Sugar, No Ghee)",277,13,29,5,7,High,High,High,,"flattened rice, green peas, onion, cumin, mustard oil",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
55,Bihar,Weight Loss,Lunch,Dal Pitha (Fresh Herbs Finish),361,7,35,1,9,High,High,High,,"rice flour, chana dal, ginger, cumin, green chilli",Vegetarian,,Steam rice-flour pitha filled with spiced dal and avoid frying. Use minimal oil in the tempering and keep the filling light for the selected goal.,10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
56,Bihar,Weight Loss,Lunch,"Kadhi Bari (Light Tadka, Small Portion)",312,10,24,16,9,High,High,High,"Gluten, Dairy","besan, curd, cumin, mustard seeds, spices",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Contains gluten. Contains dairy. Keep the portion small and avoid extra ghee, salt, or sugar."
57,Bihar,Weight Loss,Lunch,"Khichdi (Dry Roasted, No Ghee)",281,12,21,1,5,Low,Low,Low,,"rice, lentils, vegetables, cumin, turmeric",Vegetarian,,Cook rice and lentils slowly with vegetables and keep the oil low. Serve it plain or with controlled chokha depending on the goal.,10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
58,Bihar,Weight Loss,Lunch,"Lauki Chana Dal (Boiled, Portion Controlled)",401,10,19,6,11,Low,Low,Low,,"bottle gourd, chana dal, cumin, turmeric",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
59,Bihar,Weight Loss,Lunch,"Litti Chokha (Steamed, No Oil)",314,6,38,9,8,Low,Low,Low,Gluten,"whole wheat flour, sattu, brinjal, tomato, potato, garlic, mustard oil, spices",Vegetarian,,Use whole wheat litti stuffed with sattu and roast or bake it instead of deep-frying. Serve with local chokha and keep ghee/salt aligned with the chosen goal.,10–15 min easy walk after the meal and light stretching later.,"Contains gluten. Keep the portion small and avoid extra ghee, salt, or sugar."
60,Bihar,Weight Loss,Lunch,Masoor Dal (Simple Home Style),400,12,20,8,5,Low,Low,Low,,"masoor dal, cumin, garlic, turmeric",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
61,Bihar,Weight Loss,Lunch,"Parwal Ki Sabzi (Lean, No Fried Garnish)",398,9,31,2,6,Low,Low,Low,,"pointed gourd, tomato, onion, cumin, mustard oil",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
62,Bihar,Weight Loss,Lunch,"Roasted Makhana (Roasted, No Butter)",315,10,27,6,10,Low,Low,Low,,"makhana, black pepper, rock salt, cumin",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
63,Bihar,Weight Loss,Lunch,"Sattu Sharbat (Slow Cooked, Light)",383,6,18,2,11,Low,Low,Low,,"sattu, water, roasted cumin, coriander leaves, green chilli, lemon",Vegetarian,,"Mix roasted sattu with water, roasted cumin, coriander, chilli, and lemon. Keep it unsweetened for a low-calorie or diabetes-friendly version, or add a little jaggery only in gain-focused plans.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
64,Bihar,Weight Loss,Lunch,"Tomato Chokha (Minimal Oil, Lemon Finish)",289,14,20,7,9,Medium,Medium,Medium,,"roasted tomato, garlic, green chilli, mustard oil",Vegetarian,,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
65,Bihar,Weight Loss,Lunch,"Anda Chokha (Thin-Cut, Crisp Finish) - Bhojpuri Style",400,19,21,8,3,Low,Low,Low,Egg,"eggs, roasted tomato, onion, green chilli, mustard oil",Non-Vegetarian,Egg,"Prepare this in its traditional Bihar style with the listed ingredients and tune oil, salt, or sugar to match the goal. Keep the serving size realistic for one meal.",10–15 min easy walk after the meal and light stretching later.,"Contains egg. Keep the portion small and avoid extra ghee, salt, or sugar."
66,Bihar,Weight Loss,Lunch,Bajra Roti + Chicken Stew + Steamed Beans,360,28,45,8,7,Low,Low,Low,,Bajra,Non-Vegetarian,Chicken,"Prepare Bajra Roti + Chicken Stew + Steamed Beans in a home-style Bihar method using the listed ingredients. Adjust oil, salt, and sweetness according to the goal.",10–15 min easy walk after the meal and light stretching later.,"Keep the portion small and avoid extra ghee, salt, or sugar."
