id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
18,Tripura,Weight Loss,Breakfast,"Bhangui (Charcoal Grilled, No Oil)",188,13,39,2,3,Low,Low,Low,,"rice, ginger, onion, banana leaf",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
19,Tripura,Weight Loss,Breakfast,Boiled Egg + Awansok,280,12,42,6,4,Medium,Low,Medium,Egg,"Egg, rice flour",Non-Vegetarian,Egg,Steam rice cake and serve with one hard-boiled egg.,45 mins brisk walking,Egg provides essential amino acids for muscle retention.
20,Tripura,Weight Loss,Breakfast,"Chitoi Pitha (Charcoal Grilled, No Oil)",219,13,36,3,5,Low,Low,Low,,"rice flour, water, salt",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
21,Tripura,Weight Loss,Breakfast,"Fish Chakhwi (Charcoal Grilled, Low Salt)",264,21,18,10,6,Low,Low,Low,Fish,"fish, bamboo shoots, vegetables, ginger",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Contains fish.
22,Tripura,Weight Loss,Breakfast,"Fish Chakhwi (Charcoal Grilled, No Oil)",293,20,11,15,7,Low,Low,Low,Fish,"fish, bamboo shoots, vegetables, ginger",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Contains fish.
23,Tripura,Weight Loss,Breakfast,"Gudok (Charcoal Grilled, Low Salt)",201,22,16,9,4,Low,Low,Low,,"fermented fish, beans, potatoes",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
24,Tripura,Weight Loss,Breakfast,"Gudok (Charcoal Grilled, No Oil)",244,28,28,6,7,Low,Low,Low,,"fermented fish, beans, potatoes",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
25,Tripura,Weight Loss,Breakfast,"Koat Pitha (Charcoal Grilled, No Oil)",196,14,35,2,3,Low,Low,Low,,"rice flour, banana, oil",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Sweet or fried pitha portions should stay small.
26,Tripura,Weight Loss,Breakfast,"Mach Bhat (Charcoal Grilled, Low Salt)",194,21,25,10,5,Low,Low,Low,,"fish, rice, herbs",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
27,Tripura,Weight Loss,Breakfast,"Mach Bhat (Charcoal Grilled, No Oil)",236,30,10,7,3,Low,Low,Low,,"fish, rice, herbs",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
28,Tripura,Weight Loss,Breakfast,"Mosdeng Serma (Charcoal Grilled, Low Salt)",243,26,29,10,3,Low,Low,Low,,"tomato, red chilli, garlic, berma",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
29,Tripura,Weight Loss,Breakfast,"Mosdeng Serma (Charcoal Grilled, No Oil)",186,23,27,13,7,Low,Low,Low,,"tomato, red chilli, garlic, berma",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
30,Tripura,Weight Loss,Breakfast,"Mui Borok (Charcoal Grilled, No Oil)",211,20,16,8,4,Low,Low,Low,,"fermented fish, bamboo shoots, vegetables, chilli",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
31,Tripura,Weight Loss,Breakfast,"Wahan Mosdeng (Charcoal Grilled, Low Salt)",248,22,8,8,5,Low,Low,Low,,"pork, tomato, garlic, chilli, mustard oil",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Rich meat dishes can be heavy if served in large portions.
32,Tripura,Weight Loss,Breakfast,"Wahan Mosdeng (Charcoal Grilled, No Oil)",178,29,24,8,6,Low,Low,Low,,"pork, tomato, garlic, chilli, mustard oil",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Rich meat dishes can be heavy if served in large portions.
33,Tripura,Weight Loss,Breakfast,"Awan Bangwi (Banana Leaf Steamed, Light Spice)",165,7,36,2,3,Low,Low,Low,,"sticky rice, cashew, raisin, ginger, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
34,Tripura,Weight Loss,Breakfast,"Awan Bangwi (Banana Leaf Steamed, Low Salt)",159,5,35,2,6,Low,Low,Low,,"sticky rice, cashew, raisin, ginger, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
35,Tripura,Weight Loss,Breakfast,"Awansok (Banana Leaf Steamed, Light Spice)",195,3,38,5,5,Low,Low,Low,,"rice flour, water, ginger, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
36,Tripura,Weight Loss,Breakfast,"Awansok (Banana Leaf Steamed, Low Salt)",215,6,36,3,3,Low,Low,Low,,"rice flour, water, ginger, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
37,Tripura,Weight Loss,Breakfast,"Bangui Rice (Banana Leaf Steamed, Light Spice)",200,4,50,2,5,Low,Low,Low,,"rice, ginger, herbs, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
38,Tripura,Weight Loss,Breakfast,"Bangui Rice (Banana Leaf Steamed, Low Salt)",197,4,34,2,3,Low,Low,Low,,"rice, ginger, herbs, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
39,Tripura,Weight Loss,Breakfast,"Bhangui (Banana Leaf Steamed, Light Spice)",189,4,50,2,3,Low,Low,Low,,"rice, ginger, onion, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
40,Tripura,Weight Loss,Breakfast,"Bhangui (Banana Leaf Steamed, Low Salt)",170,4,41,3,6,Low,Low,Low,,"rice, ginger, onion, banana leaf",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
41,Tripura,Weight Loss,Breakfast,"Chauk (Banana Leaf Steamed, Low Salt)",214,4,43,1,3,Low,Low,Low,,"rice flour, jaggery, coconut",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
42,Tripura,Weight Loss,Breakfast,"Chitoi Pitha (Banana Leaf Steamed, Light Spice)",178,6,42,1,5,Low,Low,Low,,"rice flour, water, salt",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
43,Tripura,Weight Loss,Breakfast,"Chitoi Pitha (Banana Leaf Steamed, Low Salt)",176,7,38,2,6,Low,Low,Low,,"rice flour, water, salt",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
44,Tripura,Weight Loss,Breakfast,"Koat Pitha (Banana Leaf Steamed, Low Salt)",202,3,50,1,4,Low,Low,Low,,"rice flour, banana, oil",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Sweet or fried pitha portions should stay small.
45,Tripura,Weight Loss,Breakfast,"Muitru (Banana Leaf Steamed, Low Salt)",156,6,23,5,9,Low,Low,Low,,"mixed local vegetables, bamboo shoots, herbs, ginger",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
46,Tripura,Weight Loss,Breakfast,"Muitru (Banana Leaf Steamed, No Oil)",136,6,27,0,6,Low,Low,Low,,"mixed local vegetables, bamboo shoots, herbs, ginger",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish. Avoid deep frying at every stage.,30 minutes brisk walking,Keep portions controlled and avoid extra servings.
47,Tripura,Weight Loss,Breakfast,"Poda Pitha (Banana Leaf Steamed, Low Salt)",216,6,35,0,6,Low,Low,Low,,"rice flour, urad dal, coconut, jaggery",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Sweet or fried pitha portions should stay small.
48,Tripura,Weight Loss,Breakfast,"Tel Pitha (Banana Leaf Steamed, Low Salt)",192,7,39,1,6,Low,Low,Low,,"rice flour, jaggery, sesame, oil",Vegan,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,30 minutes brisk walking,Keep portions controlled and avoid extra servings. Sweet or fried pitha portions should stay small.
49,Tripura,Weight Loss,Lunch,"Bamboo Shoot Curry (Banana Leaf Steamed, Light Spice)",183,10,24,5,7,Low,Low,Low,,"bamboo shoots, ginger, chilli, local herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
50,Tripura,Weight Loss,Lunch,"Bamboo Shoot Curry (Banana Leaf Steamed, Low Salt)",127,8,30,3,10,Low,Low,Low,,"bamboo shoots, ginger, chilli, local herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
51,Tripura,Weight Loss,Lunch,"Bamboo Shoot Soup (Banana Leaf Steamed, Light Spice)",134,8,26,0,8,Low,Low,Low,,"bamboo shoots, vegetables, ginger, herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
52,Tripura,Weight Loss,Lunch,"Bamboo Shoot Soup (Banana Leaf Steamed, Low Salt)",115,10,17,4,6,Low,Low,Low,,"bamboo shoots, vegetables, ginger, herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
53,Tripura,Weight Loss,Lunch,Brown Rice + Lentil Bwtwi + Mustard Greens,370,18,65,3,15,Low,Low,Low,,"Brown rice, lentils, mustard greens, garlic",Vegetarian,,Cook lentils and greens together completely oil-free.,50 mins walking,High fiber content ensures long-lasting satiety.
54,Tripura,Weight Loss,Lunch,Brown Rice + Veg Chakhwi + Steamed Ash Gourd,360,15,65,4,14,Low,Low,Low,,"Brown rice, mixed veg, bamboo shoot, ash gourd",Vegetarian,,Use baking soda for Chakhwi; ash gourd provides high water volume.,60 mins walking,Ash gourd aids in detoxification and weight loss.
55,Tripura,Weight Loss,Lunch,"Chakhwi (Banana Leaf Steamed, Light Spice)",181,7,27,1,11,Low,Low,Low,,"bamboo shoots, local vegetables, ginger, chilli",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
56,Tripura,Weight Loss,Lunch,"Chakhwi (Banana Leaf Steamed, Low Salt)",148,6,29,4,8,Low,Low,Low,,"bamboo shoots, local vegetables, ginger, chilli",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
57,Tripura,Weight Loss,Lunch,Jhum Rice + Bamboo Shoot Chakhwi + Lentils,390,18,65,5,12,Medium,Low,Low,,"Local rice, bamboo shoot, baking soda, lentils",Vegetarian,,Prepare Chakhwi using traditional baking soda without added oil.,50 mins walking,Bamboo shoot is very high in fiber; chew thoroughly.
58,Tripura,Weight Loss,Lunch,"Kosoi Bwtwi (Banana Leaf Steamed, Light Spice)",106,5,29,2,7,Low,Low,Low,,"beans, bamboo shoots, chilli, ginger",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
59,Tripura,Weight Loss,Lunch,"Kosoi Bwtwi (Banana Leaf Steamed, Low Salt)",107,10,19,5,6,Low,Low,Low,,"beans, bamboo shoots, chilli, ginger",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
60,Tripura,Weight Loss,Lunch,"Melye-amiley (Banana Leaf Steamed, Light Spice)",168,10,21,0,7,Low,Low,Low,,"fermented bamboo shoots, herbs, chilli",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
61,Tripura,Weight Loss,Lunch,"Melye-amiley (Banana Leaf Steamed, Low Salt)",190,8,18,2,9,Low,Low,Low,,"fermented bamboo shoots, herbs, chilli",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
62,Tripura,Weight Loss,Lunch,"Muitru (Banana Leaf Steamed, Light Spice)",161,5,22,5,6,Low,Low,Low,,"mixed local vegetables, bamboo shoots, herbs, ginger",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
63,Tripura,Weight Loss,Lunch,"Mwkhwi (Banana Leaf Steamed, Light Spice)",140,10,26,1,6,Low,Low,Low,,"leafy greens, bamboo shoots, herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
64,Tripura,Weight Loss,Lunch,"Mwkhwi (Banana Leaf Steamed, Low Salt)",182,8,15,0,11,Low,Low,Low,,"leafy greens, bamboo shoots, herbs",Vegetarian,,Prepare it with minimal oil and keep the serving small. Steam or wrap it in a banana leaf for a lighter finish.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
65,Tripura,Weight Loss,Lunch,"Berma Fish Stew (Charcoal Grilled, Low Salt)",311,27,18,8,6,Medium,Medium,Low,Fish,"fish, berma, bamboo shoots, vegetables",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains fish.
66,Tripura,Weight Loss,Lunch,Brown Rice + Chicken Kosoi Bwtwi + Boiled Papaya,410,32,55,6,10,Low,Low,Low,,"Brown rice, lean chicken, beans, garlic, green papaya",Non-Vegetarian,Chicken,Cook chicken and beans together without oil (Bwtwi style).,40 mins brisk walking,Garlic in Kosoi Bwtwi boosts immunity.
67,Tripura,Weight Loss,Lunch,"Chicken Bamboo Shoot Stew (Charcoal Grilled, Low Salt)",307,27,23,13,7,Medium,Medium,Low,Chicken,"chicken, bamboo shoots, ginger, herbs",Non-Vegetarian,Chicken,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains chicken. Rich meat dishes can be heavy if served in large portions.
68,Tripura,Weight Loss,Lunch,"Chicken Wahan Mosdeng (Charcoal Grilled, Low Salt)",239,30,25,15,3,Medium,Medium,Low,Chicken,"chicken, mustard oil, garlic, ginger",Non-Vegetarian,Chicken,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains chicken.
69,Tripura,Weight Loss,Lunch,"Fish Bhat (Charcoal Grilled, Low Salt)",284,30,29,18,3,Medium,Medium,Low,Fish,"fish, rice, herbs",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains fish.
70,Tripura,Weight Loss,Lunch,"Gudok (Charcoal Grilled, Light Spice)",224,25,10,17,3,Medium,Medium,Low,,"fermented fish, beans, potatoes",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
71,Tripura,Weight Loss,Lunch,"Mui Borok (Charcoal Grilled, Low Salt)",301,22,25,11,7,Low,Low,Low,,"fermented fish, bamboo shoots, vegetables, chilli",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
72,Tripura,Weight Loss,Lunch,"Mutton Bamboo Shoot Stew (Charcoal Grilled, Low Salt)",186,23,9,12,6,Medium,Medium,Low,Mutton,"mutton, bamboo shoots, herbs, ginger",Non-Vegetarian,Mutton,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains mutton. Rich meat dishes can be heavy if served in large portions.
73,Tripura,Weight Loss,Lunch,"Muya Awandru (Charcoal Grilled, Low Salt)",207,24,26,11,7,Medium,Medium,Low,,"bamboo shoots, rice flour, berma",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings.
74,Tripura,Weight Loss,Lunch,"Muya Bai Wahan (Charcoal Grilled, Low Salt)",219,21,26,10,3,Medium,Medium,Low,,"pork, bamboo shoots, papaya, jackfruit",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Rich meat dishes can be heavy if served in large portions.
75,Tripura,Weight Loss,Lunch,"Pork Bamboo Shoot Stew (Charcoal Grilled, Low Salt)",257,26,21,12,3,Medium,Medium,Low,Pork,"pork, bamboo shoots, ginger, herbs",Non-Vegetarian,Pork,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains pork. Rich meat dishes can be heavy if served in large portions.
76,Tripura,Weight Loss,Lunch,"Pork Chakhwi (Charcoal Grilled, Low Salt)",245,23,29,8,7,Medium,Medium,Low,Pork,"pork, bamboo shoots, greens, ginger",Non-Vegetarian,Pork,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Contains pork.
77,Tripura,Weight Loss,Lunch,Red Rice + Egg Mosdeng + Steamed Cabbage,400,20,55,10,9,Medium,Medium,Medium,Egg,"Red rice, egg, onion, chili, cabbage",Non-Vegetarian,Egg,Mash boiled eggs with roasted chilies and onion; steam cabbage.,45 mins cardio,Mosdeng can be spicy; adjust chili to avoid acidity.
78,Tripura,Weight Loss,Lunch,Red Rice + Fish Kosoi Bwtwi + Steamed Pumpkin,390,26,55,6,9,Low,Low,Low,Fish,"Red rice, river fish, beans, pumpkin",Non-Vegetarian,Fish,Cook fish and beans oil-free; steam pumpkin for fiber.,45 mins HIIT,Pumpkin adds natural sweetness without refined sugar.
79,Tripura,Weight Loss,Lunch,Red Rice + Pabda Fish Gudok + Steamed Iskus,380,28,52,5,8,Low,Medium,Low,Fish,"Red rice, Pabda fish, bamboo shoot, chayote",Non-Vegetarian,Fish,Boil fish with bamboo shoot and minimal fermented fish; steam chayote.,45 mins HIIT,Gudok contains natural sodium from fermented fish; ensure hydration.
80,Tripura,Weight Loss,Lunch,"Wak Bahan (Charcoal Grilled, Low Salt)",276,21,16,17,7,Low,Low,Low,,"pork, bamboo shoots, papaya, jackfruit, chilli",Non-Vegetarian,Fish,Prepare it with minimal oil and keep the serving small. Use a dry roast or grill so the dish stays authentic and lighter.,20 minutes post-meal walk,Keep portions controlled and avoid extra servings. Rich meat dishes can be heavy if served in large portions.
