id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
23,Sikkim,Weight Loss,Breakfast,"Momo (Steamed, Vegetable Filling, Whole Wheat Wrapper, with Tomato Chutney)",225,14,33,4,5,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
24,Sikkim,Weight Loss,Breakfast,"Sha Phaley (Lightly Pan-fried, Vegetable Stuffing, Small Portion, with Ginger Dip)",281,15,29,8,5,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Cook the bread lightly with minimal oil and keep the stuffing simple. Serve with chutney rather than creamy sides.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. This preparation is richer than soup-based dishes.
25,Sikkim,Weight Loss,Breakfast,"Sha Phaley (Lightly Pan-fried, Vegetable Stuffing, Small Portion, with Light Broth)",295,16,28,10,4,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Cook the bread lightly with minimal oil and keep the stuffing simple. Serve with chutney rather than creamy sides.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. This preparation is richer than soup-based dishes.
26,Sikkim,Weight Loss,Breakfast,"Sha Phaley (Lightly Pan-fried, Vegetable Stuffing, Small Portion, with Tomato Chutney)",291,15,29,9,5,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Cook the bread lightly with minimal oil and keep the stuffing simple. Serve with chutney rather than creamy sides.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. This preparation is richer than soup-based dishes.
27,Sikkim,Weight Loss,Breakfast,"Thenthuk (Clear Broth, Mixed Vegetables, Hand-cut Noodles, with Bamboo Shoot)",252,15,36,7,3,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thenthuk broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
28,Sikkim,Weight Loss,Breakfast,"Thenthuk (Clear Broth, Mixed Vegetables, Hand-cut Noodles, with Greens)",248,17,37,5,6,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thenthuk broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
29,Sikkim,Weight Loss,Breakfast,"Thenthuk (Clear Broth, Mixed Vegetables, Hand-cut Noodles, with Lemon)",259,14,39,5,6,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thenthuk broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
30,Sikkim,Weight Loss,Breakfast,"Thukpa (Clear Broth, Mixed Vegetables, Hand-pulled Noodles, with Bamboo Shoot)",248,16,36,7,5,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thukpa broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
31,Sikkim,Weight Loss,Breakfast,"Thukpa (Clear Broth, Mixed Vegetables, Hand-pulled Noodles, with Lemon)",250,17,41,5,5,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thukpa broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
32,Sikkim,Weight Loss,Breakfast,"Thukpa (Clear Broth, Mixed Vegetables, Hand-pulled Noodles, with Radish)",242,17,42,6,5,Medium,Medium,Medium,Gluten,"noodles, chicken, cabbage, carrot, onion, ginger, garlic, broth",Non-Vegetarian,Chicken,Simmer the thukpa broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
33,Sikkim,Weight Loss,Breakfast,"Dhindo (Buckwheat, with Gundruk, Soft, Village Style)",217,5,44,3,6,Medium,Medium,Medium,,"buckwheat flour, water",Vegan,,Stir the flour into boiling water until thick and serve with the listed side. Keep ghee out for lighter diets.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
34,Sikkim,Weight Loss,Breakfast,"Dhindo (Buckwheat, with Gundruk, Thick, Low Salt)",220,5,45,4,7,Medium,Medium,Medium,,"buckwheat flour, water",Vegan,,Stir the flour into boiling water until thick and serve with the listed side. Keep ghee out for lighter diets.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
35,Sikkim,Weight Loss,Breakfast,"Gundruk ko jhol (Light Broth, with Radish, No Oil, Regular Bowl)",85,7,8,1,4,Medium,Medium,Medium,,"gundruk, tomato, garlic, radish, mustard greens",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
36,Sikkim,Weight Loss,Breakfast,"Gundruk ko jhol (Light Broth, with Radish, No Oil, Warm Serving)",89,3,8,1,6,Medium,Medium,Medium,,"gundruk, tomato, garlic, radish, mustard greens",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
37,Sikkim,Weight Loss,Breakfast,"Kinema curry (Tomato Tempering, with Greens, Light Curry)",142,11,11,7,6,Medium,Medium,Medium,Soy,"kinema, tomato, ginger, garlic, with greens",Vegan,,Cook the fermented soybeans with tomato and ginger using a light tempering. Keep the curry simple to match the diet goal.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Fermented soybean dishes may not suit everyone with sensitive digestion.
38,Sikkim,Weight Loss,Breakfast,"Kinema curry (Tomato Tempering, with Greens, Thick Curry)",146,10,10,5,9,Medium,Medium,Medium,Soy,"kinema, tomato, ginger, garlic, with greens",Vegan,,Cook the fermented soybeans with tomato and ginger using a light tempering. Keep the curry simple to match the diet goal.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Fermented soybean dishes may not suit everyone with sensitive digestion.
39,Sikkim,Weight Loss,Breakfast,"Kodo ko roti (Small Roti, with Gundruk, Soft, Low Salt)",148,3,25,3,3,Medium,Medium,Medium,,"finger millet flour, water",Vegan,,Roast the roti on a dry pan and serve it with the listed side. Use minimal or no ghee for a healthier plate.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
40,Sikkim,Weight Loss,Breakfast,"Momo (Steamed, Vegetable Filling, Buckwheat Wrapper, with Ginger Dip)",178,10,34,5,3,Medium,Medium,Medium,Gluten,"wheat flour, mixed vegetables, cabbage, onion, ginger, garlic",Vegan,,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
41,Sikkim,Weight Loss,Breakfast,"Phapar ko roti (Small Roti, with Gundruk, Soft, Home Style)",138,5,24,2,6,Medium,Medium,Medium,,"buckwheat flour, water",Vegan,,Roast the roti on a dry pan and serve it with the listed side. Use minimal or no ghee for a healthier plate.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
42,Sikkim,Weight Loss,Breakfast,"Phapar ko roti (Small Roti, with Gundruk, Soft, Low Salt)",150,4,29,0,8,Medium,Medium,Medium,,"buckwheat flour, water",Vegan,,Roast the roti on a dry pan and serve it with the listed side. Use minimal or no ghee for a healthier plate.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
43,Sikkim,Weight Loss,Breakfast,"Sinki soup (Light Broth, with Radish, No Oil, Fresh Serving)",88,3,11,3,6,Medium,Medium,Medium,,"sinki, tomato, garlic, ginger, radish",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
44,Sikkim,Weight Loss,Breakfast,"Sinki soup (Light Broth, with Radish, No Oil, Warm Serving)",77,5,11,0,4,Medium,Medium,Medium,,"sinki, tomato, garlic, ginger, radish",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
45,Sikkim,Weight Loss,Breakfast,"Sishnu ko soup (Clear Broth, with Garlic, No Oil, Fresh Serving)",78,3,10,3,4,Medium,Medium,Medium,,"nettles, garlic, black salt, lemon",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
46,Sikkim,Weight Loss,Breakfast,"Sishnu ko soup (Clear Broth, with Garlic, No Oil, Warm Serving)",68,7,8,1,4,Medium,Medium,Medium,,"nettles, garlic, black salt, lemon",Vegan,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
47,Sikkim,Weight Loss,Breakfast,"Thukpa (Clear Broth, Mixed Vegetables, Wheat Noodles, with Greens)",202,9,37,5,8,Medium,Medium,Medium,Gluten,"noodles, mixed vegetables, cabbage, carrot, onion, ginger, garlic, broth",Vegan,,Simmer the thukpa broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
48,Sikkim,Weight Loss,Breakfast,"Tsampa porridge (Water-based, Roasted Barley, Warm Bowl, Mild Sweet)",189,10,30,5,6,Medium,Medium,Medium,Gluten,"roasted barley flour, water",Vegan,,Whisk the roasted barley flour into hot liquid and keep the bowl simple. Make it thinner for lighter meals and thicker for gain.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
49,Sikkim,Weight Loss,Lunch,"Alu Tama (Light Curry, with Black-Eyed Peas, Regular Serving, No Oil)",153,6,21,3,6,Medium,Medium,Medium,,"potato, bamboo shoot, black-eyed peas, tomato, ginger",Vegetarian,,Cook the local vegetables or bamboo shoot in a light curry with the stated spice profile. Keep the oil low and let the ingredients stay firm.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
50,Sikkim,Weight Loss,Lunch,"Baas ko Tusa curry (Light Curry, with Potato, Regular Serving, No Oil)",121,4,15,5,6,Medium,Medium,Medium,,"bamboo shoot, potato, garlic, ginger, with potato",Vegetarian,,Cook the local vegetables or bamboo shoot in a light curry with the stated spice profile. Keep the oil low and let the ingredients stay firm.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
51,Sikkim,Weight Loss,Lunch,Buckwheat Dhindo + Gundruk,350,15,60,5,14,Low,Low,Low,,"Buckwheat, fermented greens",Vegetarian,,High fiber.,50 mins walking,Filling.
52,Sikkim,Weight Loss,Lunch,Buckwheat Dhindo + Gundruk Soup + Greens,350,15,60,5,14,Low,Low,Low,,"Buckwheat, fermented greens, spinach",Vegetarian,,Very filling due to high fiber. Low calorie density.,50 mins walking,Gundruk provides probiotics for gut health.
53,Sikkim,Weight Loss,Lunch,"Cheuw mushroom curry (Light Curry, with Greens, Regular Serving, No Oil)",90,5,5,3,3,Medium,Medium,Medium,,"forest mushroom, tomato, garlic, ginger, with greens",Vegetarian,,Cook the local vegetables or bamboo shoot in a light curry with the stated spice profile. Keep the oil low and let the ingredients stay firm.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
54,Sikkim,Weight Loss,Lunch,"Dhindo (Buckwheat, with Gundruk, Thick, No Ghee)",229,9,43,3,6,Medium,Medium,Medium,,"buckwheat flour, water",Vegetarian,,Stir the flour into boiling water until thick and serve with the listed side. Keep ghee out for lighter diets.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
55,Sikkim,Weight Loss,Lunch,"Gorkhey achar (Tomato-Onion, Roasted Spice, with Rice, Fresh)",27,2,9,1,4,Medium,Medium,Medium,,"tomato, onion, green chili, coriander, roasted spice",Vegetarian,,Mix the roasted spices with fresh chopped vegetables and use it as a small side. Do not turn it into a full meal.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
56,Sikkim,Weight Loss,Lunch,"Gundruk ko jhol (Light Broth, with Radish, No Oil, Fresh Serving)",81,5,10,2,4,Medium,Medium,Medium,,"gundruk, tomato, garlic, radish, mustard greens",Vegetarian,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
57,Sikkim,Weight Loss,Lunch,"Kinema curry (Tomato Tempering, with Greens, Dry Curry)",144,9,17,7,9,Medium,Medium,Medium,Soy,"kinema, tomato, ginger, garlic, with greens",Vegetarian,,Cook the fermented soybeans with tomato and ginger using a light tempering. Keep the curry simple to match the diet goal.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Fermented soybean dishes may not suit everyone with sensitive digestion.
58,Sikkim,Weight Loss,Lunch,Millet Rice + Kinema + Salad,370,20,55,7,12,Low,Low,Low,Soy,"Millet, fermented soybeans",Vegetarian,,High protein.,50 mins walking,Low GI.
59,Sikkim,Weight Loss,Lunch,Millet Rice + Kinema Curry (Less Oil) + Salad,370,20,55,7,12,Low,Low,Low,Soy,"Millet, fermented soybeans, mixed raw veg",Vegetarian,,"High protein, high fiber, low GI.",50 mins walking,Salad provides volume without calories.
60,Sikkim,Weight Loss,Lunch,"Momo (Steamed, Vegetable Filling, Buckwheat Wrapper, with Tomato Chutney)",185,10,33,6,6,Medium,Medium,Medium,Gluten,"wheat flour, mixed vegetables, cabbage, onion, ginger, garlic",Vegetarian,,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
61,Sikkim,Weight Loss,Lunch,"Ningro curry (Light Curry, with Potato, Regular Serving, No Oil)",99,5,5,6,6,Medium,Medium,Medium,,"ningro, potato, garlic, ginger, with potato",Vegetarian,,Cook the local vegetables or bamboo shoot in a light curry with the stated spice profile. Keep the oil low and let the ingredients stay firm.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
62,Sikkim,Weight Loss,Lunch,"Sinki soup (Light Broth, with Radish, Mild Spice, Small Bowl)",80,3,7,3,4,Medium,Medium,Medium,,"sinki, tomato, garlic, ginger, radish",Vegetarian,,Boil the greens or fermented leaves in water with garlic and finish lightly. Avoid extra oil and heavy seasoning.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee.
63,Sikkim,Weight Loss,Lunch,"Thenthuk (Clear Broth, Mixed Vegetables, Hand-cut Noodles, with Radish)",210,6,35,5,4,Medium,Medium,Medium,Gluten,"noodles, mixed vegetables, cabbage, carrot, onion, ginger, garlic, broth",Vegetarian,,Simmer the thenthuk broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
64,Sikkim,Weight Loss,Lunch,"Thukpa (Clear Broth, Mixed Vegetables, Wheat Noodles, with Lemon)",204,10,40,2,6,Medium,Medium,Medium,Gluten,"noodles, mixed vegetables, cabbage, carrot, onion, ginger, garlic, broth",Vegetarian,,Simmer the thukpa broth gently and keep oil minimal. Use the stated noodle style and filling or protein.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
65,Sikkim,Weight Loss,Lunch,Buckwheat Dhindo + Chicken Soup,360,28,45,6,8,Low,Medium,Low,,"Buckwheat, chicken",Non-Vegetarian,chicken,High protein.,50 mins walking,Satiety.
66,Sikkim,Weight Loss,Lunch,Buckwheat Dhindo + Clear Chicken Soup,360,28,45,6,8,Low,Medium,Low,,"Buckwheat, lean chicken",Non-Vegetarian,chicken,"High protein, low GI, low fat.",50 mins walking,Soup increases satiety.
67,Sikkim,Weight Loss,Lunch,Millet Rice + Boiled Chicken + Iskus,380,35,45,6,10,Low,Low,Low,,"Millet, chicken, chayote",Non-Vegetarian,chicken,"Low calorie, high volume.",50 mins walking,Iskus provides water.
68,Sikkim,Weight Loss,Lunch,Millet Rice + Boiled Chicken + Steamed Iskus,380,35,45,6,10,Low,Low,Low,,"Finger millet, chicken breast, chayote",Non-Vegetarian,chicken,"Replace white rice with millet. Boil chicken with ginger. High protein, low fat.",50 mins walking,Iskus (chayote) provides high water volume and low calories.
69,Sikkim,Weight Loss,Lunch,Millet Rice + Chicken + Iskus,380,35,45,6,10,Low,Low,Low,,"Millet, chicken, chayote",Non-Vegetarian,chicken,High volume.,50 mins walking,Low calorie.
70,Sikkim,Weight Loss,Lunch,"Momo (Steamed, Vegetable Filling, Buckwheat Wrapper, with Light Broth)",228,13,29,7,3,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
71,Sikkim,Weight Loss,Lunch,"Momo (Steamed, Vegetable Filling, Buckwheat Wrapper, with Nettle Soup)",223,14,31,6,5,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
72,Sikkim,Weight Loss,Lunch,"Momo (Steamed, Vegetable Filling, Millet Wrapper, with Ginger Dip)",227,12,32,6,3,Medium,Medium,Medium,Gluten,"wheat flour, chicken, cabbage, onion, ginger, garlic, pepper",Non-Vegetarian,Chicken,Steam the dumplings and keep the filling vegetable filling. Avoid frying and use the stated wrapper and dip.,30 mins brisk walk or interval walk,Keep portions controlled and avoid extra oil or ghee. Contains gluten unless a special millet/buckwheat wrapper or flour is used.
