id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
11,Telangana,Weight Loss,Breakfast,"Pesara Guggillu (Quick Sauté, Breakfast, Vegetarian)",227,10,31,9,7,Medium,Low,Low,Mustard,"green gram, curry leaves, mustard seeds, green chilies",Vegetarian,,Prepare Pesara Guggillu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
12,Telangana,Weight Loss,Breakfast,"Pesarattu (High Fiber, Breakfast, Vegetarian)",192,8,23,7,7,Low,High,Low,Safe,"green gram, ginger, cumin, green chilies",Vegetarian,,Prepare Pesarattu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
13,Telangana,Weight Loss,Breakfast,Pesarattu with Ginger Pachadi,240,11,38,4,6,Low,Medium,Low,Safe,"Green gram, ginger",Vegetarian,,Make thin crepe without oil. Serve with a tangy ginger dip.,45 mins brisk walk,High protein from green gram prevents muscle loss during deficit.
14,Telangana,Weight Loss,Breakfast,"Sajja Rotte (Cumin Tempered, Breakfast, Vegetarian)",160,10,21,4,7,Medium,High,Medium,Safe,"bajra flour, water, salt",Vegetarian,,Prepare Sajja Rotte with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
15,Telangana,Weight Loss,Breakfast,Sajja Rotte + Pachi Pulusu,240,7,45,3,8,Low,Medium,Low,Safe,"Pearl millet, raw tamarind, onion",Vegetarian,,Dry roast pearl millet flatbread. Serve with raw unheated tamarind soup.,45 mins brisk walk,Raw onions in pulusu boost metabolism and digestion.
16,Telangana,Weight Loss,Breakfast,Sajja Rotte + Tomato Pachadi,230,7,42,3,8,Low,Medium,Low,Safe,"Pearl millet, tomato, green chili",Vegetarian,,Dry roast flatbread. Serve with spicy tomato chutney.,45 mins brisk walk,"Pearl millet keeps you full, reducing overall calorie intake."
17,Telangana,Weight Loss,Breakfast,"Sakinalu (Roasted Crisp, Breakfast, Vegetarian)",218,13,30,9,7,High,Medium,Low,Sesame,"rice flour, sesame seeds, cumin, ajwain",Vegetarian,,Prepare Sakinalu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
18,Telangana,Weight Loss,Breakfast,"Sarva Pindi (Oil Free, Breakfast, Vegetarian)",176,8,27,4,6,Low,Medium,Medium,Sesame,"rice flour, chana dal, sesame seeds, ginger, green chilies",Vegetarian,,Prepare Sarva Pindi with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
19,Telangana,Weight Loss,Breakfast,"Sarva Pindi (Thin, No Oil, Breakfast, Vegetarian)",228,10,29,7,8,Low,Medium,Medium,Sesame,"rice flour, chana dal, sesame seeds, ginger, green chilies",Vegetarian,,Prepare Sarva Pindi with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
20,Telangana,Weight Loss,Breakfast,"Uppudi Pindi (Low Fat, Breakfast, Vegetarian)",196,7,27,5,6,Low,Low,High,Mustard,"rice rava, moong dal, curry leaves, mustard seeds",Vegetarian,,Prepare Uppudi Pindi with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
21,Telangana,Weight Loss,Breakfast,Uppudi Pindi with Allam Pachadi,250,8,45,4,6,Medium,Medium,Low,Safe,"Rice rava, moong dal, ginger, green chili",Vegetarian,,Dry roast rice rava. Cook with double water and moong dal. Avoid oil in tempering.,45 mins brisk walk,Monitor portion sizes to maintain caloric deficit.
22,Telangana,Weight Loss,Breakfast,"Anda Korma (Cumin Tempered, Breakfast, Non-Vegetarian)",243,17,25,9,7,Medium,Medium,Medium,"Dairy, Egg, Gluten, Milk","eggs, yogurt, onions, spices",Non-Vegetarian,Egg,Prepare Anda Korma with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,"Keep the portion modest and avoid fried sides or extra rice. Contains Gluten, Egg, Milk."
23,Telangana,Weight Loss,Breakfast,"Anda Korma (Millet Blend, Breakfast, Non-Vegetarian)",233,17,30,6,8,Low,High,High,"Dairy, Egg, Gluten, Milk","eggs, yogurt, onions, spices",Non-Vegetarian,Egg,Prepare Anda Korma with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,"Keep the portion modest and avoid fried sides or extra rice. Contains Gluten, Egg, Milk."
24,Telangana,Weight Loss,Breakfast,"Anda Korma (Simple Tiffin, Breakfast, Non-Vegetarian)",255,18,28,7,5,Low,Low,High,"Dairy, Egg, Gluten, Milk","eggs, yogurt, onions, spices",Non-Vegetarian,Egg,Prepare Anda Korma with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,"Keep the portion modest and avoid fried sides or extra rice. Contains Gluten, Egg, Milk."
25,Telangana,Weight Loss,Breakfast,"Anda Korma (Thin, No Oil, Breakfast, Non-Vegetarian)",236,14,26,7,6,High,Medium,High,"Dairy, Egg, Gluten, Milk","eggs, yogurt, onions, spices",Non-Vegetarian,Egg,Prepare Anda Korma with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,"Keep the portion modest and avoid fried sides or extra rice. Contains Gluten, Egg, Milk."
26,Telangana,Weight Loss,Breakfast,"Chicken Shorba (High Fiber, Breakfast, Non-Vegetarian)",222,15,22,7,7,High,High,Low,Safe,"chicken, pepper, coriander, garlic",Non-Vegetarian,Chicken,Prepare Chicken Shorba with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
27,Telangana,Weight Loss,Breakfast,"Chicken Shorba (Light Steam, Breakfast, Non-Vegetarian)",220,13,20,9,6,Medium,Medium,Low,Safe,"chicken, pepper, coriander, garlic",Non-Vegetarian,Chicken,Prepare Chicken Shorba with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
28,Telangana,Weight Loss,Breakfast,"Chicken Shorba (Oil Free, Breakfast, Non-Vegetarian)",205,13,22,5,7,Low,Low,Medium,Safe,"chicken, pepper, coriander, garlic",Non-Vegetarian,Chicken,Prepare Chicken Shorba with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
29,Telangana,Weight Loss,Breakfast,"Chicken Shorba (Tamarind Light, Breakfast, Non-Vegetarian)",214,12,21,9,7,Medium,Low,Medium,Safe,"chicken, pepper, coriander, garlic",Non-Vegetarian,Chicken,Prepare Chicken Shorba with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
30,Telangana,Weight Loss,Breakfast,"Hyderabadi Khagina (Half Portion, Breakfast, Non-Vegetarian)",250,14,24,9,4,High,High,Medium,Egg,"eggs, onions, green chilies, coriander",Non-Vegetarian,Egg,Prepare Hyderabadi Khagina with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Egg.
31,Telangana,Weight Loss,Breakfast,"Hyderabadi Khagina (Leafy Mix, Breakfast, Non-Vegetarian)",247,17,27,9,4,Low,Low,Medium,Egg,"eggs, onions, green chilies, coriander",Non-Vegetarian,Egg,Prepare Hyderabadi Khagina with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Egg.
32,Telangana,Weight Loss,Breakfast,"Hyderabadi Khagina (Lean Plate, Breakfast, Non-Vegetarian)",239,15,25,8,7,High,Medium,High,Egg,"eggs, onions, green chilies, coriander",Non-Vegetarian,Egg,Prepare Hyderabadi Khagina with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Egg.
33,Telangana,Weight Loss,Breakfast,"Hyderabadi Khagina (Low Fat, Breakfast, Non-Vegetarian)",246,13,28,10,5,Medium,High,High,Egg,"eggs, onions, green chilies, coriander",Non-Vegetarian,Egg,Prepare Hyderabadi Khagina with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Egg.
34,Telangana,Weight Loss,Breakfast,"Seekh Kebab (Ginger Touch, Breakfast, Non-Vegetarian)",253,14,25,9,4,Low,High,High,Safe,"minced meat, ginger, garlic, green chilies, spices",Non-Vegetarian,Mutton,Prepare Seekh Kebab with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
35,Telangana,Weight Loss,Breakfast,"Seekh Kebab (Quick Sauté, Breakfast, Non-Vegetarian)",257,14,27,8,4,Medium,Medium,Medium,Safe,"minced meat, ginger, garlic, green chilies, spices",Non-Vegetarian,Mutton,Prepare Seekh Kebab with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
36,Telangana,Weight Loss,Breakfast,"Seekh Kebab (Roasted Crisp, Breakfast, Non-Vegetarian)",244,16,29,9,6,Medium,High,Low,Safe,"minced meat, ginger, garlic, green chilies, spices",Non-Vegetarian,Mutton,Prepare Seekh Kebab with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
37,Telangana,Weight Loss,Breakfast,"Seekh Kebab (Soft Cooked, Breakfast, Non-Vegetarian)",287,17,30,11,7,High,Medium,Low,Safe,"minced meat, ginger, garlic, green chilies, spices",Non-Vegetarian,Mutton,Prepare Seekh Kebab with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
38,Telangana,Weight Loss,Breakfast,"Atukula Upma (Ginger Touch, Breakfast, Vegan)",163,10,22,5,10,High,Low,High,"Mustard, Peanut, Peanuts","flattened rice, onions, curry leaves, mustard seeds, peanuts",Vegan,,Prepare Atukula Upma with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Peanuts.
39,Telangana,Weight Loss,Breakfast,"Golikonda Karam Dosa (Simple Tiffin, Breakfast, Vegan)",203,9,29,5,8,High,Low,Medium,"Gluten, Sesame","rice batter, red chilies, garlic, sesame seeds",Vegan,,Prepare Golikonda Karam Dosa with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,"Keep the portion modest and avoid fried sides or extra rice. Contains Sesame, Gluten."
40,Telangana,Weight Loss,Breakfast,"Jonna Rotte (High Fiber, Breakfast, Vegan)",176,11,24,6,6,High,Medium,High,Safe,"sorghum flour, water, salt",Vegan,,Prepare Jonna Rotte with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
41,Telangana,Weight Loss,Breakfast,"Korra Atukulu (Cumin Tempered, Breakfast, Vegan)",141,8,25,1,6,Medium,Medium,High,Safe,"foxtail millet flakes, onions, green chilies, curry leaves",Vegan,,Prepare Korra Atukulu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
42,Telangana,Weight Loss,Breakfast,"Kudumulu (Tamarind Light, Breakfast, Vegan)",166,7,28,2,6,Medium,Medium,Low,Safe,"rice flour, chana dal, cumin, green chilies",Vegan,,Prepare Kudumulu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
43,Telangana,Weight Loss,Breakfast,"Minapa Garelu (Half Portion, Breakfast, Vegan)",219,10,28,7,5,Medium,High,Medium,Safe,"urad dal, cumin, curry leaves, green chilies",Vegan,,Prepare Minapa Garelu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
44,Telangana,Weight Loss,Breakfast,"Minapa Garelu (Quick Sauté, Breakfast, Vegan)",180,12,24,4,6,Medium,High,Low,Safe,"urad dal, cumin, curry leaves, green chilies",Vegan,,Prepare Minapa Garelu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
45,Telangana,Weight Loss,Breakfast,"Nimmakaya Pulihora (Leafy Mix, Breakfast, Vegan)",141,7,26,1,8,Medium,Medium,Medium,"Mustard, Peanut, Peanuts","rice, lemon, peanuts, curry leaves, mustard seeds",Vegan,,Prepare Nimmakaya Pulihora with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Peanuts.
46,Telangana,Weight Loss,Breakfast,"Pesara Guggillu (Oil Free, Breakfast, Vegan)",211,12,25,8,9,Medium,Medium,Medium,Mustard,"green gram, curry leaves, mustard seeds, green chilies",Vegan,,Prepare Pesara Guggillu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
47,Telangana,Weight Loss,Breakfast,"Pesara Guggillu (Thin, No Oil, Breakfast, Vegan)",221,7,28,8,7,High,Medium,Low,Mustard,"green gram, curry leaves, mustard seeds, green chilies",Vegan,,Prepare Pesara Guggillu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
48,Telangana,Weight Loss,Breakfast,"Pesarattu (Roasted Crisp, Breakfast, Vegan)",121,7,21,1,10,Low,High,Low,Safe,"green gram, ginger, cumin, green chilies",Vegan,,Prepare Pesarattu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
49,Telangana,Weight Loss,Breakfast,"Sajja Rotte (Low Fat, Breakfast, Vegan)",183,10,25,6,9,Low,Low,Medium,Safe,"bajra flour, water, salt",Vegan,,Prepare Sajja Rotte with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
50,Telangana,Weight Loss,Breakfast,"Sakinalu (Lean Plate, Breakfast, Vegan)",175,10,27,3,8,High,Low,High,Sesame,"rice flour, sesame seeds, cumin, ajwain",Vegan,,Prepare Sakinalu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
51,Telangana,Weight Loss,Breakfast,"Sakinalu (Light Steam, Breakfast, Vegan)",199,12,24,8,7,High,High,High,Sesame,"rice flour, sesame seeds, cumin, ajwain",Vegan,,Prepare Sakinalu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
52,Telangana,Weight Loss,Breakfast,"Sarva Pindi (Soft Cooked, Breakfast, Vegan)",200,10,26,7,6,Low,High,High,Sesame,"rice flour, chana dal, sesame seeds, ginger, green chilies",Vegan,,Prepare Sarva Pindi with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice. Contains Sesame.
53,Telangana,Weight Loss,Breakfast,"Uppudi Pindi (Millet Blend, Breakfast, Vegan)",180,8,22,5,7,Low,High,Medium,Mustard,"rice rava, moong dal, curry leaves, mustard seeds",Vegan,,Prepare Uppudi Pindi with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Serve it fresh in the morning for better satiety.,brisk walk or interval cardio in the morning,Keep the portion modest and avoid fried sides or extra rice.
54,Telangana,Weight Loss,Lunch,Arikalu (Kodo Millet) + Palakura Pappu + Sorakaya Vepudu,340,14,55,5,11,Low,Medium,Low,Safe,"Kodo millet, spinach, toor dal, bottle gourd",Vegetarian,,Boil Kodo millets. Cook spinach dal without ghee. Sauté bottle gourd in 1 tsp oil.,45 mins HIIT,Kodo millet is highly fibrous and promotes severe satiety.
55,Telangana,Weight Loss,Lunch,Arikalu + Mudda Pappu + Dondakaya Vepudu (Air-fried),330,14,54,5,10,Low,Medium,Low,Safe,"Kodo millet, toor dal, ivy gourd",Vegetarian,,Boil millets. Cook dal without oil. Air-fry ivy gourd.,45 mins HIIT,Kodo millet has the highest fiber content among millets.
56,Telangana,Weight Loss,Lunch,"Beerakaya Koora (Roasted Crisp, Lunch, Vegetarian)",208,13,30,4,9,Low,Low,Medium,Safe,"ridge gourd, onions, curry leaves, spices",Vegetarian,,Prepare Beerakaya Koora with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
57,Telangana,Weight Loss,Lunch,"Bendakaya Vepudu (Ginger Touch, Lunch, Vegetarian)",295,17,35,9,7,High,Medium,High,Safe,"okra, spices, curry leaves, onions",Vegetarian,,Prepare Bendakaya Vepudu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
58,Telangana,Weight Loss,Lunch,"Dosakaya Pappu (Light Steam, Lunch, Vegetarian)",274,16,35,8,12,Low,Low,High,Gluten,"toor dal, cucumber melon, turmeric, chilies",Vegetarian,,Prepare Dosakaya Pappu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice. Contains Gluten.
59,Telangana,Weight Loss,Lunch,"Gongura Pappu (Thin, No Oil, Lunch, Vegetarian)",213,14,28,5,9,Low,Medium,Low,Safe,"toor dal, gongura leaves, garlic, chilies",Vegetarian,,Prepare Gongura Pappu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
60,Telangana,Weight Loss,Lunch,"Gummadikaya Pulusu (Millet Blend, Lunch, Vegetarian)",268,12,34,9,12,Medium,High,High,Safe,"pumpkin, tamarind, cumin, chilies",Vegetarian,,Prepare Gummadikaya Pulusu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
61,Telangana,Weight Loss,Lunch,"Gutti Vankaya (Leafy Mix, Lunch, Vegetarian)",288,15,34,9,8,High,Medium,High,"Peanut, Peanuts, Sesame","baby brinjal, sesame seeds, peanuts, tamarind",Vegetarian,,Prepare Gutti Vankaya with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,"Keep the portion modest and avoid fried sides or extra rice. Contains Peanuts, Sesame."
62,Telangana,Weight Loss,Lunch,"Jonna Rotte (Simple Tiffin, Lunch, Vegetarian)",263,16,35,8,10,High,Medium,Medium,Safe,"sorghum flour, water, salt",Vegetarian,,Prepare Jonna Rotte with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
63,Telangana,Weight Loss,Lunch,Jonna Rotte + Gongura Pappu + Kakarakaya Vepudu (Air-fried),340,15,55,5,12,Low,Medium,Low,Safe,"Sorghum, sorrel leaves, toor dal, bitter gourd",Vegetarian,,Dry roast roti. Air-fry bitter gourd to save calories.,45 mins HIIT,Gongura provides high iron and vitamin C without calories.
64,Telangana,Weight Loss,Lunch,"Kakarakaya Vepudu (Cumin Tempered, Lunch, Vegetarian)",265,14,32,9,10,Medium,High,Medium,Safe,"bitter gourd, onions, spices, curry leaves",Vegetarian,,Prepare Kakarakaya Vepudu with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
65,Telangana,Weight Loss,Lunch,"Korra Annam (Soft Cooked, Lunch, Vegetarian)",222,11,31,6,12,Low,High,Low,Mustard,"foxtail millet, curry leaves, mustard seeds",Vegetarian,,Prepare Korra Annam with minimal oil and keep the serving small. Pair it with vegetables or a light chutney instead of fried sides. Keep the lunch portion steady and avoid extra rice or bread.,brisk walk or interval cardio after lunch,Keep the portion modest and avoid fried sides or extra rice.
