id,state,diet_need,meal_type,meal_name,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise_recommendation,medical_warning
11,Chhattisgarh,Weight Loss,Breakfast,"Kodo Millet Chila (Thin, No Oil, coriander)",117,7,17,3,5,Medium,Medium,Medium,Safe,"kodo millet flour, water, cumin, coriander, green chili",Vegetarian,,"Prepare kodo millet chila in a thin, no oil, coriander style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
12,Chhattisgarh,Weight Loss,Breakfast,"Kodo Millet Poha (Thin, No Oil, kumhda)",160,6,26,4,4,Low,Low,Medium,"Mustard, Peanut, peanuts","millet flakes, mustard seeds, curry leaves, peanuts, coriander, kumhda",Vegetarian,,"Prepare kodo millet poha in a thin, no oil, kumhda style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains peanuts.
13,Chhattisgarh,Weight Loss,Breakfast,"Kutki Millet Chila (Thin, No Oil, mint)",113,7,15,3,5,Low,Low,Medium,Safe,"kutki millet flour, water, cumin, coriander, green chili, mint",Vegetarian,,"Prepare kutki millet chila in a thin, no oil, mint style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
14,Chhattisgarh,Weight Loss,Breakfast,"Kutki Millet Poha (Thin, No Oil, moong dal)",172,6,30,4,3,Medium,Medium,Medium,"Mustard, Peanut, peanuts","millet flakes, mustard seeds, curry leaves, peanuts, coriander, moong dal",Vegetarian,,"Prepare kutki millet poha in a thin, no oil, moong dal style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains peanuts.
15,Chhattisgarh,Weight Loss,Breakfast,"Moong Dal Chila (Thin, No Oil, cucumber)",143,9,18,5,6,Medium,Medium,Medium,Safe,"moong dal batter, water, cumin, coriander, green chili, cucumber",Vegetarian,,"Prepare moong dal chila in a thin, no oil, cucumber style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
16,Chhattisgarh,Weight Loss,Breakfast,"Muthia (Thin, No Oil, ridge gourd)",113,7,17,3,5,Medium,Medium,Medium,Mustard,"rice flour, bottle gourd, coriander, mustard seeds, ajwain, ridge gourd",Vegetarian,,"Prepare muthia in a thin, no oil, ridge gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
17,Chhattisgarh,Weight Loss,Breakfast,"Boiled Eggs (Steamed, Light Tempering, ginger)",175,23,6,8,1,Low,Low,Medium,"Egg, egg","eggs, cumin, coriander, ginger, green chili",Non-Vegetarian,Egg,"Prepare boiled eggs in a steamed, light tempering, ginger style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains egg. Choose lean cuts where possible.
18,Chhattisgarh,Weight Loss,Breakfast,"Boiled Eggs (Thin, No Oil, fish)",175,25,6,8,1,Low,Low,Medium,"Egg, Fish, egg, fish","eggs, cumin, coriander, ginger, green chili, fish",Non-Vegetarian,Egg,"Prepare boiled eggs in a thin, no oil, fish style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,"Keep the portion small and avoid extra ghee or fried sides. Contains egg, fish. Choose lean cuts where possible."
19,Chhattisgarh,Weight Loss,Breakfast,"Chaur Bhaja (Steamed, Light Tempering, tomato)",117,8,17,3,5,Medium,Medium,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander, tomato",Non-Vegetarian,Chicken,"Prepare chaur bhaja in a steamed, light tempering, tomato style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
20,Chhattisgarh,Weight Loss,Breakfast,"Chaur Bhaja (Thin, No Oil, rohu fish)",117,9,17,3,5,Medium,Medium,Medium,"Fish, fish","desi chicken, ginger, garlic, cumin, coriander, rohu fish",Non-Vegetarian,Chicken,"Prepare chaur bhaja in a thin, no oil, rohu fish style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
21,Chhattisgarh,Weight Loss,Breakfast,"Chicken Curry (Steamed, Light Tempering, desi chicken)",180,25,7,8,1,Medium,Medium,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander",Non-Vegetarian,Chicken,"Prepare chicken curry in a steamed, light tempering, desi chicken style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
22,Chhattisgarh,Weight Loss,Breakfast,"Chicken Curry (Thin, No Oil, chicken)",180,25,7,8,1,Medium,Medium,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander, chicken",Non-Vegetarian,Chicken,"Prepare chicken curry in a thin, no oil, chicken style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
23,Chhattisgarh,Weight Loss,Breakfast,"Desi Chicken Soup (Steamed, Light Tempering, cucumber)",168,23,6,8,1,Low,Low,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander, cucumber",Non-Vegetarian,Chicken,"Prepare desi chicken soup in a steamed, light tempering, cucumber style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
24,Chhattisgarh,Weight Loss,Breakfast,"Desi Chicken Soup (Thin, No Oil, desi chicken)",175,25,6,8,1,Low,Low,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander",Non-Vegetarian,Chicken,"Prepare desi chicken soup in a thin, no oil, desi chicken style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
25,Chhattisgarh,Weight Loss,Breakfast,"Fish Curry (Steamed, Light Tempering, rohu fish)",175,25,6,8,1,Low,Low,Medium,"Fish, fish","rohu fish, ginger, garlic, cumin, coriander",Non-Vegetarian,Fish,"Prepare fish curry in a steamed, light tempering, rohu fish style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
26,Chhattisgarh,Weight Loss,Breakfast,"Fish Curry (Thin, No Oil, lean mutton)",175,25,6,8,1,Low,Low,Medium,"Fish, fish","rohu fish, ginger, garlic, cumin, coriander, lean mutton",Non-Vegetarian,Fish,"Prepare fish curry in a thin, no oil, lean mutton style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
27,Chhattisgarh,Weight Loss,Breakfast,"Rohu Fish Curry (Steamed, Light Tempering, fish)",180,25,7,8,1,Medium,Medium,Medium,"Fish, fish","rohu fish, ginger, garlic, cumin, coriander, fish",Non-Vegetarian,Fish,"Prepare rohu fish curry in a steamed, light tempering, fish style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
28,Chhattisgarh,Weight Loss,Breakfast,"Rohu Fish Curry (Thin, No Oil, egg)",180,25,7,8,1,Medium,Medium,Medium,"Egg, Fish, egg, fish","rohu fish, ginger, garlic, cumin, coriander, egg",Non-Vegetarian,Fish,"Prepare rohu fish curry in a thin, no oil, egg style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,"Keep the portion small and avoid extra ghee or fried sides. Contains egg, fish. Choose lean cuts where possible."
29,Chhattisgarh,Weight Loss,Breakfast,"Smoked Chicken Curry (Steamed, Light Tempering, chicken)",175,25,6,8,1,Low,Low,Medium,Safe,"desi chicken, ginger, garlic, cumin, coriander, chicken",Non-Vegetarian,Chicken,"Prepare smoked chicken curry in a steamed, light tempering, chicken style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Choose lean cuts where possible.
30,Chhattisgarh,Weight Loss,Breakfast,"Smoked Chicken Curry (Thin, No Oil, smoked fish)",175,25,6,8,1,Low,Low,Medium,"Fish, fish","desi chicken, ginger, garlic, cumin, coriander, smoked fish",Non-Vegetarian,Chicken,"Prepare smoked chicken curry in a thin, no oil, smoked fish style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
31,Chhattisgarh,Weight Loss,Breakfast,"Smoked Fish Curry (Steamed, Light Tempering, lean mutton)",180,25,7,8,1,Medium,Medium,Medium,"Fish, fish","rohu fish, ginger, garlic, cumin, coriander, lean mutton",Non-Vegetarian,Fish,"Prepare smoked fish curry in a steamed, light tempering, lean mutton style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
32,Chhattisgarh,Weight Loss,Breakfast,"Smoked Fish Curry (Thin, No Oil, coriander)",180,23,7,8,1,Medium,Medium,Medium,"Fish, fish","rohu fish, ginger, garlic, cumin, coriander",Non-Vegetarian,Fish,"Prepare smoked fish curry in a thin, no oil, coriander style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains fish. Choose lean cuts where possible.
33,Chhattisgarh,Weight Loss,Breakfast,"Angakar Roti (Steamed, Light Tempering, mushroom)",110,7,15,3,5,High,Low,Medium,"Sesame, sesame","rice flour, water, salt, cumin, sesame, mushroom",Vegan,,"Prepare angakar roti in a steamed, light tempering, mushroom style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains sesame.
34,Chhattisgarh,Weight Loss,Breakfast,"Bafauri (Low Oil, Coriander Finish, bamboo shoot)",110,7,15,3,5,Low,Low,Medium,Safe,"chana dal, ginger, coriander, green chili, cumin, bamboo shoot",Vegan,,"Prepare bafauri in a low oil, coriander finish, bamboo shoot style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
35,Chhattisgarh,Weight Loss,Breakfast,"Bafauri (Portion Controlled, High Fibre, horse gram)",113,7,17,3,5,Medium,Medium,Medium,Safe,"chana dal, ginger, coriander, green chili, cumin, horse gram",Vegan,,"Prepare bafauri in a portion controlled, high fibre, horse gram style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
36,Chhattisgarh,Weight Loss,Breakfast,"Bara (Steamed, Light Tempering, coriander)",113,7,15,3,5,Low,Low,Medium,Safe,"urad dal, green chili, coriander, cumin, onion",Vegan,,"Prepare bara in a steamed, light tempering, coriander style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
37,Chhattisgarh,Weight Loss,Breakfast,"Chila (Low Oil, Coriander Finish, pumpkin leaves)",113,7,15,3,5,High,Low,Medium,Safe,"rice flour, water, cumin, coriander, green chili, pumpkin leaves",Vegan,,"Prepare chila in a low oil, coriander finish, pumpkin leaves style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
38,Chhattisgarh,Weight Loss,Breakfast,"Chila (Portion Controlled, High Fibre, bamboo shoot)",113,7,17,3,5,Medium,Medium,Medium,Safe,"rice flour, water, cumin, coriander, green chili, bamboo shoot",Vegan,,"Prepare chila in a portion controlled, high fibre, bamboo shoot style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
39,Chhattisgarh,Weight Loss,Breakfast,"Chousela Roti (Steamed, Light Tempering, horse gram)",113,7,17,3,5,Medium,Medium,Medium,"Sesame, sesame","rice flour, water, salt, cumin, sesame, horse gram",Vegan,,"Prepare chousela roti in a steamed, light tempering, horse gram style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains sesame.
40,Chhattisgarh,Weight Loss,Breakfast,"Faraa (Low Oil, Coriander Finish, ridge gourd)",113,7,17,3,5,Medium,Medium,Medium,Safe,"rice flour, water, cumin, coriander, green chili, ridge gourd",Vegan,,"Prepare faraa in a low oil, coriander finish, ridge gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
41,Chhattisgarh,Weight Loss,Breakfast,"Faraa (Portion Controlled, High Fibre, mushroom)",110,7,15,3,5,High,Low,Medium,Safe,"rice flour, water, cumin, coriander, green chili, mushroom",Vegan,,"Prepare faraa in a portion controlled, high fibre, mushroom style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
42,Chhattisgarh,Weight Loss,Breakfast,"Iddhar (Steamed, Light Tempering, spinach)",110,7,15,3,5,High,Low,Medium,Safe,"rice, cumin, coriander, seasonal vegetables, spinach",Vegan,,"Prepare iddhar in a steamed, light tempering, spinach style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
43,Chhattisgarh,Weight Loss,Breakfast,"Kodo Millet Chila (Steamed, Light Tempering, mint)",117,7,17,3,5,Medium,Medium,Medium,Safe,"kodo millet flour, water, cumin, coriander, green chili, mint",Vegan,,"Prepare kodo millet chila in a steamed, light tempering, mint style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
44,Chhattisgarh,Weight Loss,Breakfast,"Kodo Millet Poha (Steamed, Light Tempering, moong dal)",167,6,26,4,3,Low,Low,Medium,"Mustard, Peanut, peanuts","millet flakes, mustard seeds, curry leaves, peanuts, coriander, moong dal",Vegan,,"Prepare kodo millet poha in a steamed, light tempering, moong dal style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains peanuts.
45,Chhattisgarh,Weight Loss,Breakfast,"Kutki Millet Chila (Steamed, Light Tempering, cucumber)",110,7,15,3,5,Low,Low,Medium,Safe,"kutki millet flour, water, cumin, coriander, green chili, cucumber",Vegan,,"Prepare kutki millet chila in a steamed, light tempering, cucumber style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
46,Chhattisgarh,Weight Loss,Breakfast,"Kutki Millet Poha (Steamed, Light Tempering, bottle gourd)",165,6,30,4,4,Medium,Medium,Medium,"Mustard, Peanut, peanuts","millet flakes, mustard seeds, curry leaves, peanuts, coriander, bottle gourd",Vegan,,"Prepare kutki millet poha in a steamed, light tempering, bottle gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains peanuts.
47,Chhattisgarh,Weight Loss,Breakfast,"Moong Dal Chila (Steamed, Light Tempering, kumhda)",143,9,18,5,6,Medium,Medium,Medium,Safe,"moong dal batter, water, cumin, coriander, green chili, kumhda",Vegan,,"Prepare moong dal chila in a steamed, light tempering, kumhda style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
48,Chhattisgarh,Weight Loss,Breakfast,"Muthia (Steamed, Light Tempering, bamboo shoot)",113,7,17,3,5,Medium,Medium,Medium,Mustard,"rice flour, bottle gourd, coriander, mustard seeds, ajwain, bamboo shoot",Vegan,,"Prepare muthia in a steamed, light tempering, bamboo shoot style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
49,Chhattisgarh,Weight Loss,Lunch,"Aamat (Thin, No Oil, bottle gourd)",150,9,18,5,6,Low,Low,Medium,Safe,"mixed vegetables, bamboo shoot, ginger, garlic, turmeric, bottle gourd",Vegetarian,,"Prepare aamat in a thin, no oil, bottle gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
50,Chhattisgarh,Weight Loss,Lunch,"Badi Bhaji (Thin, No Oil, kumhda)",118,7,16,3,5,High,Low,Medium,Safe,"rice, cumin, coriander, seasonal vegetables, kumhda",Vegetarian,,"Prepare badi bhaji in a thin, no oil, kumhda style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
51,Chhattisgarh,Weight Loss,Lunch,"Bamboo Shoot Curry (Thin, No Oil, moong dal)",128,7,18,3,5,Medium,Medium,Medium,Safe,"rice, cumin, coriander, seasonal vegetables, moong dal",Vegetarian,,"Prepare bamboo shoot curry in a thin, no oil, moong dal style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
52,Chhattisgarh,Weight Loss,Lunch,"Basi Pej (Thin, No Oil, mushroom)",180,6,32,4,4,Medium,Medium,Medium,Safe,"rice, cumin, coriander, seasonal vegetables, mushroom",Vegetarian,,"Prepare basi pej in a thin, no oil, mushroom style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
53,Chhattisgarh,Weight Loss,Lunch,"Bore Baasi (Thin, No Oil, pumpkin leaves)",181,6,28,4,3,High,Low,Medium,Safe,"cooked rice, water, onion, coriander, cumin, pumpkin leaves",Vegetarian,,"Prepare bore baasi in a thin, no oil, pumpkin leaves style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
54,Chhattisgarh,Weight Loss,Lunch,"Chana Dal (Thin, No Oil, pumpkin leaves)",157,9,18,5,6,Low,Low,Medium,Safe,"chana, cumin, ginger, coriander, seasonal vegetables, pumpkin leaves",Vegetarian,,"Prepare chana dal in a thin, no oil, pumpkin leaves style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
55,Chhattisgarh,Weight Loss,Lunch,"Chech Bhaji Sabzi (Thin, No Oil, coriander)",162,9,20,5,6,Medium,Medium,Medium,Mustard,"chech bhaji sabzi, garlic, cumin, mustard seeds, turmeric, coriander",Vegetarian,,"Prepare chech bhaji sabzi in a thin, no oil, coriander style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
56,Chhattisgarh,Weight Loss,Lunch,"Dubki Kadi (Thin, No Oil, spinach)",155,9,20,5,6,Medium,Medium,Medium,"Dairy, dairy","curd, gram flour, cumin, ginger, coriander, spinach",Vegetarian,,"Prepare dubki kadi in a thin, no oil, spinach style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides. Contains dairy.
57,Chhattisgarh,Weight Loss,Lunch,"Kochai Patta Sabzi (Thin, No Oil, mint)",157,9,18,5,6,Low,Low,Medium,"Gluten, Mustard","kochai patta sabzi, garlic, cumin, mustard seeds, turmeric, mint",Vegetarian,,"Prepare kochai patta sabzi in a thin, no oil, mint style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
58,Chhattisgarh,Weight Loss,Lunch,"Kodo Khichdi (Thin, No Oil, ridge gourd)",180,6,32,4,4,Medium,Medium,Medium,Sesame,"kodo millet, lentils, cumin, ginger, seasonal vegetables, ridge gourd",Vegetarian,,"Prepare kodo khichdi in a thin, no oil, ridge gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
59,Chhattisgarh,Weight Loss,Lunch,"Kulthi Dal (Thin, No Oil, spinach)",155,9,20,5,6,Medium,Medium,Medium,Safe,"kulthi, cumin, ginger, coriander, seasonal vegetables, spinach",Vegetarian,,"Prepare kulthi dal in a thin, no oil, spinach style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
60,Chhattisgarh,Weight Loss,Lunch,"Kumhda Sabzi (Thin, No Oil, cucumber)",155,9,20,5,6,Medium,Medium,Medium,Mustard,"kumhda sabzi, garlic, cumin, mustard seeds, turmeric, cucumber",Vegetarian,,"Prepare kumhda sabzi in a thin, no oil, cucumber style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
61,Chhattisgarh,Weight Loss,Lunch,"Kutki Khichdi (Thin, No Oil, bamboo shoot)",175,6,28,4,4,Low,Low,Medium,Sesame,"kutki millet, lentils, cumin, ginger, seasonal vegetables, bamboo shoot",Vegetarian,,"Prepare kutki khichdi in a thin, no oil, bamboo shoot style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
62,Chhattisgarh,Weight Loss,Lunch,"Lal Bhaji Sabzi (Thin, No Oil, horse gram)",150,9,18,5,6,Low,Low,Medium,Mustard,"lal bhaji sabzi, garlic, cumin, mustard seeds, turmeric, horse gram",Vegetarian,,"Prepare lal bhaji sabzi in a thin, no oil, horse gram style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
63,Chhattisgarh,Weight Loss,Lunch,"Moong Dal (Thin, No Oil, ridge gourd)",155,9,20,5,6,Medium,Medium,Medium,Safe,"moong, cumin, ginger, coriander, seasonal vegetables, ridge gourd",Vegetarian,,"Prepare moong dal in a thin, no oil, ridge gourd style with minimal oil. Keep the portion small and avoid adding ghee or fried accompaniments.",30-45 min brisk walk or cycling,Keep the portion small and avoid extra ghee or fried sides.
