id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
12,Tamil Nadu,Weight Loss,Breakfast,Steamed Ragi Puttu + Kadalai Curry,300,15,42,8,8,Low,Medium,Low,Legumes,"Finger Millet, Black Chana",Vegetarian,,Steam puttu completely; boil chana without coconut.,30 mins HIIT,Drink water due to high fiber
13,Tamil Nadu,Weight Loss,Breakfast,"Thinai Dosa (Roasted, Minimal Oil, Breakfast Style, Plant-Based)",185,8,32,6,5,Medium,Low,Low,Legumes,"foxtail millet, rice, urad dal, cumin",Vegetarian,,"Prepare Thinai Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
14,Tamil Nadu,Weight Loss,Breakfast,Thinai Idli + Pudina Chutney,300,15,42,8,8,Low,Medium,Low,Legumes,"Foxtail Millet, Urad Dal, Mint",Vegetarian,,Steam idlis without oil; use minimal coconut in chutney.,30 mins HIIT,Monitor energy levels
15,Tamil Nadu,Weight Loss,Breakfast,"Uthappam (Plain, Less Rice, Breakfast Style, Plant-Based)",185,8,32,6,5,Low,Low,Low,Legumes,"rice batter, urad dal, onions, tomatoes",Vegetarian,,"Prepare Uthappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
16,Tamil Nadu,Weight Loss,Breakfast,Varagu Paniyaram + Kothamalli Chutney,300,15,42,8,8,Low,Medium,Low,Legumes,"Kodo Millet, Coriander, Urad Dal",Vegetarian,,Use a non-stick paniyaram pan with zero oil.,30 mins HIIT,Stop if feeling weak
17,Tamil Nadu,Weight Loss,Breakfast,"Chettinad Egg Dosa (Roasted, Minimal Oil, Breakfast Style, Protein Rich)",235,19,22,10,2,Medium,Low,Low,Egg,"rice batter, eggs, Chettinad spices",Non-Vegetarian,,"Prepare Chettinad Egg Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
18,Tamil Nadu,Weight Loss,Breakfast,"Chicken Keema Dosa (No Ghee, Breakfast Style, Protein Rich)",320,31,11,19,2,Low,Medium,Low,Dairy,"rice batter, chicken mince, onions, spices",Non-Vegetarian,Chicken,"Prepare Chicken Keema Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
19,Tamil Nadu,Weight Loss,Breakfast,"Egg Appam (Thin, No Oil, Breakfast Style, Protein Rich)",235,19,22,10,2,Low,Low,Low,Egg,"rice batter, eggs, pepper, curry leaves",Non-Vegetarian,,"Prepare Egg Appam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
20,Tamil Nadu,Weight Loss,Breakfast,"Egg Idiyappam (Steamed, Low Salt, Breakfast Style, Protein Rich)",235,20,22,10,2,Low,Medium,Low,Egg,"rice flour, eggs, pepper, curry leaves",Non-Vegetarian,,"Prepare Egg Idiyappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg, Gluten."
21,Tamil Nadu,Weight Loss,Breakfast,"Egg Podimas with Dosai (Soft, Digestion Friendly, Breakfast Style, Protein Rich)",235,19,22,11,2,Low,Low,Low,Egg,"dosai, scrambled eggs, onions, curry leaves",Non-Vegetarian,,"Prepare Egg Podimas with Dosai with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
22,Tamil Nadu,Weight Loss,Breakfast,"Egg Poriyal with Idli (Millet Mix, High Fibre, Breakfast Style, Protein Rich)",235,19,22,11,2,Low,Low,Low,Egg,"idli, eggs, onion, curry leaves",Non-Vegetarian,,"Prepare Egg Poriyal with Idli with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
23,Tamil Nadu,Weight Loss,Breakfast,"Egg Roast with Appam (Low Oil, Clean Prep, Breakfast Style, Protein Rich)",235,19,22,13,2,Medium,Low,Low,Egg,"appam, eggs, onion, tomato",Non-Vegetarian,,"Prepare Egg Roast with Appam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
24,Tamil Nadu,Weight Loss,Breakfast,"Kari Dosa (Oil-Free Finish, Breakfast Style, Protein Rich)",235,21,22,10,2,Medium,Low,Low,,"rice batter, minced meat, spices, curry leaves",Non-Vegetarian,,"Prepare Kari Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
25,Tamil Nadu,Weight Loss,Breakfast,"Kari Parotta (Low Calorie, Home Style, Breakfast Style, Protein Rich)",400,18,54,15,3,Low,Low,Low,Wheat,"parotta, minced meat, onions, spices",Non-Vegetarian,,"Prepare Kari Parotta with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Wheat."
26,Tamil Nadu,Weight Loss,Breakfast,"Muttai Dosa (Portion Controlled, Breakfast Style, Protein Rich)",245,19,24,10,2,Low,Medium,Medium,Egg,"rice batter, eggs, onion, curry leaves",Non-Vegetarian,,"Prepare Muttai Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
27,Tamil Nadu,Weight Loss,Breakfast,"Muttai Kal Dosa (Leafy Greens Added, Breakfast Style, Protein Rich)",245,19,24,10,2,Low,Low,Medium,Egg,"rice batter, eggs, onion, pepper",Non-Vegetarian,,"Prepare Muttai Kal Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
28,Tamil Nadu,Weight Loss,Breakfast,"Muttai Paniyaram (Fresh Herb Garnish, Breakfast Style, Protein Rich)",235,19,22,11,2,Low,Low,Low,Egg,"fermented batter, eggs, onion, curry leaves",Non-Vegetarian,,"Prepare Muttai Paniyaram with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
29,Tamil Nadu,Weight Loss,Breakfast,"Muttai Parotta (Lemon Topped, Light, Breakfast Style, Protein Rich)",410,17,56,16,3,Low,Medium,Medium,"Wheat, Egg","parotta, eggs, onion, pepper",Non-Vegetarian,,"Prepare Muttai Parotta with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg, Wheat."
30,Tamil Nadu,Weight Loss,Breakfast,"Muttai Uthappam (Small Portion, Light Tempering, Breakfast Style, Protein Rich)",245,19,24,10,2,Low,Low,Low,Egg,"rice batter, eggs, onion, tomatoes",Non-Vegetarian,,"Prepare Muttai Uthappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
31,Tamil Nadu,Weight Loss,Breakfast,"Nattu Kozhi Idiyappam (Sprouted Legumes Added, Breakfast Style, Protein Rich)",320,31,11,19,2,Medium,Low,Low,,"idiyappam, country chicken, pepper, garlic",Non-Vegetarian,Chicken,"Prepare Nattu Kozhi Idiyappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Gluten."
32,Tamil Nadu,Weight Loss,Breakfast,"Pepper Egg Dosa (Plain, Less Rice, Breakfast Style, Protein Rich)",235,19,22,10,2,Low,Low,Low,Egg,"rice batter, eggs, pepper, curry leaves",Non-Vegetarian,,"Prepare Pepper Egg Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Egg."
33,Tamil Nadu,Weight Loss,Breakfast,"Adai (Small Portion, Light Tempering, Breakfast Style, Strict Vegan)",205,9,29,6,8,Low,Low,Low,Legumes,"mixed lentils, rice, red chilli, curry leaves",Vegan,,"Prepare Adai with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
34,Tamil Nadu,Weight Loss,Breakfast,"Appam (Roasted, Minimal Oil, Breakfast Style, Strict Vegan)",160,5,32,3,2,Medium,Low,Low,,"rice batter, coconut, yeast/ferment, salt",Vegan,,"Prepare Appam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
35,Tamil Nadu,Weight Loss,Breakfast,"Idiyappam (Leafy Greens Added, Breakfast Style, Strict Vegan)",145,4,33,1,2,Low,Low,Medium,,"rice flour, water, salt",Vegan,,"Prepare Idiyappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Gluten."
36,Tamil Nadu,Weight Loss,Breakfast,"Idli (Sprouted Legumes Added, Breakfast Style, Strict Vegan)",145,8,29,2,3,Medium,Low,Low,Legumes,"rice, urad dal, fenugreek, water",Vegan,,"Prepare Idli with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
37,Tamil Nadu,Weight Loss,Breakfast,"Kambu Dosa (Portion Controlled, Breakfast Style, Strict Vegan)",195,8,34,5,5,Low,Medium,Medium,Legumes,"pearl millet, rice, urad dal, curry leaves",Vegan,,"Prepare Kambu Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
38,Tamil Nadu,Weight Loss,Breakfast,"Kollu Dosai (No Ghee, Breakfast Style, Strict Vegan)",185,9,32,5,5,Low,Medium,Low,"Dairy, Legumes","horse gram, rice, urad dal, pepper",Vegan,,"Prepare Kollu Dosai with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Legumes."
39,Tamil Nadu,Weight Loss,Breakfast,"Kuthiraivali Upma (Thin, No Oil, Breakfast Style, Strict Vegan)",180,6,31,5,5,Low,Low,Low,,"barnyard millet, mustard seeds, vegetables, curry leaves",Vegan,,"Prepare Kuthiraivali Upma with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
40,Tamil Nadu,Weight Loss,Breakfast,"Kuzhi Paniyaram (Millet Mix, High Fibre, Breakfast Style, Strict Vegan)",180,6,31,6,5,Low,Low,Low,,"fermented batter, onions, curry leaves, mustard seeds",Vegan,,"Prepare Kuzhi Paniyaram with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
41,Tamil Nadu,Weight Loss,Breakfast,"Masala Dosa (Plain, Less Rice, Breakfast Style, Strict Vegan)",185,8,32,5,5,Low,Low,Low,Legumes,"rice batter, urad dal, potato, onion",Vegan,,"Prepare Masala Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
42,Tamil Nadu,Weight Loss,Breakfast,"Millet Paniyaram (Low Oil, Clean Prep, Breakfast Style, Strict Vegan)",180,6,31,6,5,Medium,Low,Low,Legumes,"millet flour, urad dal, curry leaves",Vegan,,"Prepare Millet Paniyaram with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
43,Tamil Nadu,Weight Loss,Breakfast,"Mini Idli (Soft, Digestion Friendly, Breakfast Style, Strict Vegan)",145,7,29,3,3,Low,Low,Low,Legumes,"rice, urad dal, fenugreek, water",Vegan,,"Prepare Mini Idli with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
44,Tamil Nadu,Weight Loss,Breakfast,"Ragi Idli (Low Calorie, Home Style, Breakfast Style, Strict Vegan)",145,7,29,2,4,Low,Low,Low,Legumes,"ragi flour, urad dal, fenugreek",Vegan,,"Prepare Ragi Idli with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
45,Tamil Nadu,Weight Loss,Breakfast,"Samai Upma (Fresh Herb Garnish, Breakfast Style, Strict Vegan)",180,6,31,6,5,Low,Low,Low,,"little millet, mustard seeds, curry leaves, vegetables",Vegan,,"Prepare Samai Upma with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
46,Tamil Nadu,Weight Loss,Breakfast,"Thinai Dosa (Oil-Free Finish, Breakfast Style, Strict Vegan)",185,9,32,5,5,Medium,Low,Low,Legumes,"foxtail millet, rice, urad dal, cumin",Vegan,,"Prepare Thinai Dosa with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
47,Tamil Nadu,Weight Loss,Breakfast,"Uthappam (Steamed, Low Salt, Breakfast Style, Strict Vegan)",185,9,32,5,5,Low,Medium,Low,Legumes,"rice batter, urad dal, onions, tomatoes",Vegan,,"Prepare Uthappam with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
48,Tamil Nadu,Weight Loss,Breakfast,"Ven Pongal (Lemon Topped, Light, Breakfast Style, Strict Vegan)",220,8,38,6,5,Low,Medium,Medium,"Legumes, Sesame","rice, moong dal, black pepper, cumin, sesame oil",Vegan,,"Prepare Ven Pongal with very little oil and keep the portion small. Pair it with a light sambar, chutney, or salad and avoid fried sides.",30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
49,Tamil Nadu,Weight Loss,Lunch,"Arisi Paruppu Sadam (Low Oil, Clean Prep, Lunch Style, Plant-Based)",305,10,52,7,6,Medium,Low,Low,Legumes,"rice, toor dal, tamarind, vegetables",Vegetarian,,Cook Arisi Paruppu Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Legumes."
50,Tamil Nadu,Weight Loss,Lunch,Brown Rice + Thakkali Rasam + Vazhaithandu Poriyal,400,20,55,11,12,Medium,Medium,Low,,"Brown Rice, Tomato, Banana Stem",Vegetarian,,Banana stem aids weight loss; cook with zero oil.,40 mins brisk walking,High fiber requires hydration
51,Tamil Nadu,Weight Loss,Lunch,Hand-pounded Rice + Murungakkai Sambar + Beans Poriyal,400,20,55,11,12,Medium,Medium,Low,Legumes,"Brown Rice, Drumstick, Toor Dal, Beans",Vegetarian,,Boil dal without ghee tadka; steam beans.,40 mins brisk walking,Check for weakness
52,Tamil Nadu,Weight Loss,Lunch,Kambu Satham + Vendakkai Puli Kuzhambu + Cabbage Kootu,400,20,55,11,12,Low,Medium,Low,,"Pearl Millet, Okra, Cabbage, Tamarind",Vegetarian,,Use tamarind for flavor instead of oil; steam cabbage.,40 mins brisk walking,
53,Tamil Nadu,Weight Loss,Lunch,"Kollu Rasam Sadam (Leafy Greens Added, Lunch Style, Plant-Based)",315,10,54,6,7,Low,Low,Medium,Legumes,"rice, horse gram, pepper, garlic",Vegetarian,,Cook Kollu Rasam Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks. Check for allergens: Legumes."
54,Tamil Nadu,Weight Loss,Lunch,"Kootu Sadam (Roasted, Minimal Oil, Lunch Style, Plant-Based)",305,10,52,6,6,Medium,Low,Low,Legumes,"rice, moong dal, vegetables, coconut",Vegetarian,,Cook Kootu Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
55,Tamil Nadu,Weight Loss,Lunch,Mappillai Samba Rice + Paruppu Rasam + Kathirikkai Poriyal,400,20,55,11,12,Low,Medium,Low,Legumes,"Samba Rice, Brinjal, Toor Dal",Vegetarian,,Roast brinjal without oil; use clear lentil soup.,40 mins brisk walking,
56,Tamil Nadu,Weight Loss,Lunch,"Puliodhare (Plain, Less Rice, Lunch Style, Plant-Based)",305,10,52,6,6,Low,Low,Low,"Sesame, Peanuts","rice, tamarind, sesame, peanuts, curry leaves",Vegetarian,,Cook Puliodhare as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
57,Tamil Nadu,Weight Loss,Lunch,Red Rice + Sundakkai Sambar + Pavakkai Poriyal,400,20,55,11,12,Low,Medium,Low,,"Red Rice, Turkey Berry, Bitter Gourd",Vegetarian,,Bitter gourd lowers glycemic load; steam instead of fry.,40 mins brisk walking,Bitter taste may cause nausea
58,Tamil Nadu,Weight Loss,Lunch,"Sambar Sadam (Lemon Topped, Light, Lunch Style, Plant-Based)",315,10,54,6,6,Low,Medium,Medium,Legumes,"rice, toor dal, drumstick, tamarind",Vegetarian,,Cook Sambar Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
59,Tamil Nadu,Weight Loss,Lunch,"Theeyal Rice (Steamed, Low Salt, Lunch Style, Plant-Based)",305,11,52,6,6,Low,Medium,Low,,"rice, chickpeas, roasted coconut, tamarind",Vegetarian,,Cook Theeyal Rice as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
60,Tamil Nadu,Weight Loss,Lunch,"Thinai Sadam (Thin, No Oil, Lunch Style, Plant-Based)",215,8,38,4,9,Low,Low,Low,,"foxtail millet, vegetables, curry leaves",Vegetarian,,Cook Thinai Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
61,Tamil Nadu,Weight Loss,Lunch,Thinai Satham + Poondu Kuzhambu + Peerkangai Kootu,400,20,55,11,12,Low,Medium,Low,Legumes,"Foxtail Millet, Garlic, Ridge Gourd, Moong Dal",Vegetarian,,Use garlic for metabolism; steam ridge gourd.,40 mins brisk walking,
62,Tamil Nadu,Weight Loss,Lunch,"Tomato Rice (No Ghee, Lunch Style, Plant-Based)",305,11,52,6,6,Low,Medium,Low,Dairy,"rice, tomato, onion, curry leaves",Vegetarian,,Cook Tomato Rice as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
63,Tamil Nadu,Weight Loss,Lunch,"Ulunthanchoru (Small Portion, Light Tempering, Lunch Style, Plant-Based)",315,10,54,6,7,Low,Low,Low,Legumes,"black urad dal, rice, pepper, cumin",Vegetarian,,Cook Ulunthanchoru as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
64,Tamil Nadu,Weight Loss,Lunch,"Vendhaya Kuzhambu Sadam (Millet Mix, High Fibre, Lunch Style, Plant-Based)",305,10,52,7,6,Low,Low,Low,,"rice, fenugreek, tamarind, garlic",Vegetarian,,Cook Vendhaya Kuzhambu Sadam as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
65,Tamil Nadu,Weight Loss,Lunch,"Ambur Biriyani (Small Portion, Light Tempering, Lunch Style, Protein Rich)",495,23,58,14,3,Low,Low,Low,,"jeeraga samba rice, mutton, spices, fried onions",Non-Vegetarian,,Cook Ambur Biriyani as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
66,Tamil Nadu,Weight Loss,Lunch,"Chettinad Biriyani (Millet Mix, High Fibre, Lunch Style, Protein Rich)",485,23,56,15,3,Low,Low,Low,,"jeeraga samba rice, meat, Chettinad spices",Non-Vegetarian,,Cook Chettinad Biriyani as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
67,Tamil Nadu,Weight Loss,Lunch,"Chettinad Chicken Curry (Roasted, Minimal Oil, Lunch Style, Protein Rich)",355,30,11,19,2,Medium,Low,Low,,"country chicken, shallots, tomatoes, ginger, garlic, Chettinad spices",Non-Vegetarian,Chicken,Cook Chettinad Chicken Curry as a lighter home-style meal with extra vegetables and minimal oil. Keep the rice or batter quantity controlled and avoid second servings.,30 mins brisk walk or interval training,"Keep the serving controlled; avoid extra chutney, fried sides, and sugary drinks."
