id,state,diet_need,meal_type,dish,calories,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,sodium_level,cholesterol_impact,allergens,base_ingredients,diet_type,meat_type,instructions,exercise,warning
11,Maharashtra,Weight Loss,Breakfast,"Ragi Ghavan (Small Portion, with Jowar)",179,5,24,4,8,Low,Low,Low,Gluten,"rice flour, fenugreek leaves or ragi, cumin, curry leaves",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
12,Maharashtra,Weight Loss,Breakfast,"Roasted Chana (High Fibre, with Seasonal Vegetables)",176,7,22,4,6,Low,Low,Low,,"roasted chana, curry leaves, black pepper, cumin",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Watch portion size.
13,Maharashtra,Weight Loss,Breakfast,"Sabudana Khichdi (Minimal Oil, with Moong)",188,7,25,5,8,Low,Low,Low,Peanuts,"sabudana, peanuts, potato, cumin, curry leaves",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
14,Maharashtra,Weight Loss,Breakfast,"Sprouted Matki Usal (No Oil, with Jowar)",194,6,26,5,6,Low,Low,Low,,"sprouted matki, onion, tomato, coriander, cumin, matki, garlic",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Watch portion size.
15,Maharashtra,Weight Loss,Breakfast,Steamed Kothimbir Vadi,300,15,40,8,6,Medium,Medium,Low,,"Gram Flour, Coriander",Vegetarian,,Steam instead of deep frying to reduce fat intake.,30 mins HIIT,Monitor energy levels
16,Maharashtra,Weight Loss,Breakfast,"Thalipeeth (High Fibre, with Seasonal Vegetables)",182,5,24,4,8,Low,Low,Low,"Gluten, Sesame","jowar flour, bajra flour, rice flour, onion, coriander, sesame",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
17,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (High Fibre, with Lean Gravy)",214,13,24,7,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
18,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (High Fibre, with Lean Gravy, Variant 1)",199,12,24,6,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
19,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Low Salt, with Egg)",214,11,22,7,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
20,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Low Salt, with Egg, Variant 1)",208,12,23,7,7,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
21,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Minimal Oil, with Egg)",208,12,24,6,7,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
22,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Minimal Oil, with Egg, Variant 1)",208,13,26,8,6,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
23,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Minimal Oil, with Egg, Variant 2)",208,13,22,6,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
24,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (No Oil, with Fish)",199,11,26,8,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
25,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (No Oil, with Fish, Variant 1)",211,11,22,6,6,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
26,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Small Portion, with Fish)",214,11,23,7,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
27,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Small Portion, with Fish, Variant 1)",199,13,26,6,6,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
28,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Steamed, with Lean Gravy)",211,11,23,6,7,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
29,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Steamed, with Lean Gravy, Variant 1)",199,11,24,7,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
30,Maharashtra,Weight Loss,Breakfast,"Anda Curry + Chapati (Steamed, with Lean Gravy, Variant 2)",205,13,23,6,7,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains egg. Watch portion size.
31,Maharashtra,Weight Loss,Breakfast,Upma,300,15,40,8,6,Medium,Medium,Low,Gluten,"Semolina, Veggies",Non-Vegetarian,,Less oil.,30 mins HIIT,Monitor energy
32,Maharashtra,Weight Loss,Breakfast,Upma (Lots of Veggies),300,15,40,8,6,Medium,Medium,Low,Gluten,"Semolina, Carrots, Peas",Non-Vegetarian,,Increase veggies to reduce rava carbs.,30 mins HIIT,Monitor energy
33,Maharashtra,Weight Loss,Breakfast,"Batata Poha (Steamed, with Jowar)",175,5,24,4,8,Low,Low,Low,Peanuts,"poha, onion, mustard seeds, curry leaves, green chilli, lemon, peanuts",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
34,Maharashtra,Weight Loss,Breakfast,"Chivda (Low Salt, with Sesame)",178,5,22,2,8,Low,Low,Low,Peanuts,"flattened rice, peanuts, curry leaves, mustard seeds, spices",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
35,Maharashtra,Weight Loss,Breakfast,"Dadpe Pohe (Low Salt, with Sesame)",169,5,24,4,10,Low,Low,Low,Peanuts,"poha, onion, mustard seeds, curry leaves, green chilli, lemon, peanuts",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
36,Maharashtra,Weight Loss,Breakfast,"Ghavan (Minimal Oil, with Sesame)",169,6,26,4,8,Low,Low,Low,Gluten,"rice flour, fenugreek leaves or ragi, cumin, curry leaves",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
37,Maharashtra,Weight Loss,Breakfast,Jowar Ghavan,300,15,40,8,6,Low,Medium,Low,,Sorghum Flour,Vegan,,Non-stick pan.,30 mins HIIT,Monitor energy
38,Maharashtra,Weight Loss,Breakfast,"Kanda Poha (Minimal Oil, with Sesame)",184,4,26,2,10,Low,Low,Low,Peanuts,"poha, onion, mustard seeds, curry leaves, green chilli, lemon, peanuts",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
39,Maharashtra,Weight Loss,Breakfast,"Kothimbir Vadi (High Fibre, with Jowar)",178,6,25,2,8,Low,Low,Low,"Peanuts, Sesame","coriander leaves, besan, sesame, peanuts, green chilli",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
40,Maharashtra,Weight Loss,Breakfast,"Methi Ghavan (Steamed, with Jowar)",172,4,25,4,9,Low,Low,Low,Gluten,"rice flour, fenugreek leaves or ragi, cumin, curry leaves",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
41,Maharashtra,Weight Loss,Breakfast,Methi Thalipeeth (Zero Oil),300,15,40,8,6,Low,Medium,Low,,"Multigrain Flour, Fenugreek Leaves",Vegan,,Roast dry.,30 mins HIIT,Monitor energy
42,Maharashtra,Weight Loss,Breakfast,"Panki (Small Portion, with Leafy Greens)",175,5,23,4,10,Low,Low,Low,Gluten,"rice flour, coconut, coriander, banana leaf",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
43,Maharashtra,Weight Loss,Breakfast,"Ragi Ghavan (Small Portion, with Leafy Greens)",169,5,22,3,9,Low,Low,Low,Gluten,"rice flour, fenugreek leaves or ragi, cumin, curry leaves",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
44,Maharashtra,Weight Loss,Breakfast,"Roasted Chana (No Oil, with Leafy Greens)",175,5,26,3,9,Low,Low,Low,,"roasted chana, curry leaves, black pepper, cumin",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Watch portion size.
45,Maharashtra,Weight Loss,Breakfast,"Sabudana Khichdi (Steamed, with Jowar)",169,5,26,4,8,Low,Low,Low,Peanuts,"sabudana, peanuts, potato, cumin, curry leaves",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains peanuts. Watch portion size.
46,Maharashtra,Weight Loss,Breakfast,"Sprouted Matki Usal (No Oil, with Leafy Greens)",184,5,25,2,10,Low,Low,Low,,"sprouted matki, onion, tomato, coriander, cumin, matki, garlic",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Watch portion size.
47,Maharashtra,Weight Loss,Breakfast,"Thalipeeth (High Fibre, with Jowar)",178,5,24,2,10,Low,Low,Low,"Gluten, Sesame","jowar flour, bajra flour, rice flour, onion, coriander, sesame",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",30 min brisk walk,Contains gluten. Watch portion size.
48,Maharashtra,Weight Loss,Breakfast,Thalipeeth (Zero Oil),300,15,40,8,6,Low,Medium,Low,,"Multigrain Flour, Onion",Vegan,,Roast on non-stick pan without ghee or oil.,30 mins HIIT,Monitor energy
49,Maharashtra,Weight Loss,Lunch,"Alu Wadi + Bhaat (Small Portion, with Peanuts)",336,12,40,9,8,Low,Low,Low,"Peanuts, Sesame","colocasia leaves, besan, sesame, peanut",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
50,Maharashtra,Weight Loss,Lunch,"Amti Bhaat (No Oil, with Peanuts)",354,13,44,8,9,Low,Low,Low,,"toor dal, rice, kokum, goda masala, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
51,Maharashtra,Weight Loss,Lunch,"Bharli Vangi + Jowar Bhakri (High Fibre, with Matki)",348,14,40,8,8,Low,Low,Low,"Peanuts, Sesame","brinjal, peanut, sesame, coconut, onion",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
52,Maharashtra,Weight Loss,Lunch,"Bhendi Bhaji + Chapati (High Fibre, with Matki)",351,14,43,8,8,Low,Low,Low,,"okra, onion, mustard seeds, coconut",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
53,Maharashtra,Weight Loss,Lunch,"Bhoplyachi Bhaji + Chapati (High Fibre, with Matki)",336,14,40,7,10,Low,Low,Low,,"pumpkin, coconut, cumin, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
54,Maharashtra,Weight Loss,Lunch,"Chawli Usal + Bhakri (Small Portion, with Peanuts)",354,14,41,8,10,Low,Low,Low,,"cowpeas, onion, tomato, garlic, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
55,Maharashtra,Weight Loss,Lunch,"Gawar Bhaji + Bhakri (No Oil, with Peanuts)",345,14,43,7,10,Low,Low,Low,Peanuts,"cluster beans, onion, coconut, peanuts",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
56,Maharashtra,Weight Loss,Lunch,"Kokum Saar + Rice (No Oil, with Peanuts)",342,14,44,7,8,Low,Low,Low,,"kokum, cumin, jaggery, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
57,Maharashtra,Weight Loss,Lunch,"Koshimbir + Bhakri (Steamed, with Matki)",345,13,40,8,10,Low,Low,Low,"Peanuts, Dairy","cucumber, curd, coriander, peanuts",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Contains dairy. Watch portion size.
58,Maharashtra,Weight Loss,Lunch,"Matki Usal + Jowar Bhakri (Steamed, with Matki)",336,14,41,7,8,Low,Low,Low,,"matki, onion, tomato, garlic, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
59,Maharashtra,Weight Loss,Lunch,"Moong Usal + Chapati (Low Salt, with Thecha)",339,14,44,8,9,Low,Low,Low,,"moong beans, onion, tomato, curry leaves, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
60,Maharashtra,Weight Loss,Lunch,"Pithla Bhakri (Small Portion, with Peanuts)",351,13,44,7,9,Low,Low,Low,Gluten,"besan, onion, garlic, jowar flour, green chilli",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains gluten. Watch portion size.
61,Maharashtra,Weight Loss,Lunch,"Solkadhi + Rice (Low Salt, with Thecha)",351,12,44,9,8,Low,Low,Low,Dairy,"kokum, coconut milk, garlic, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains dairy. Watch portion size.
62,Maharashtra,Weight Loss,Lunch,"Tondli Bhaji + Bhakri (Minimal Oil, with Thecha)",351,13,43,9,9,Low,Low,Low,Peanuts,"ivy gourd, peanuts, coconut, mustard seeds",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
63,Maharashtra,Weight Loss,Lunch,"Vangyache Bharit + Bhakri (Minimal Oil, with Thecha)",351,13,42,8,9,Low,Low,Low,"Peanuts, Sesame","roasted brinjal, peanut, sesame, onion, coriander",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
64,Maharashtra,Weight Loss,Lunch,"Varan Bhaat (Low Salt, with Thecha)",342,14,43,7,10,Low,Low,Low,Dairy,"toor dal, rice, turmeric, ghee, cumin",Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains dairy. Watch portion size.
65,Maharashtra,Weight Loss,Lunch,"Anda Bhurji + Bhakri (High Fibre, with Mutton)",374,20,40,12,9,Low,Low,Low,Egg,"eggs, onion, tomato, green chilli, coriander",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains egg. Watch portion size.
66,Maharashtra,Weight Loss,Lunch,"Anda Bhurji + Bhakri (Minimal Oil, with Chicken)",368,18,40,12,9,Low,Low,Low,Egg,"eggs, onion, tomato, green chilli, coriander",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains egg. Watch portion size.
67,Maharashtra,Weight Loss,Lunch,"Anda Curry + Chapati (Low Salt, with Chicken)",371,19,43,10,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains egg. Watch portion size.
68,Maharashtra,Weight Loss,Lunch,"Anda Curry + Chapati (Steamed, with Mutton)",362,19,41,12,8,Low,Low,Low,Egg,"eggs, onion, tomato, ginger, garlic",Non-Vegetarian,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains egg. Watch portion size.
69,Maharashtra,Weight Loss,Lunch,"Bangda Curry + Bhaat (Low Salt, with Chicken)",374,19,43,11,9,Low,Low,Low,Fish/Seafood,"mackerel, coconut, kokum, onion, garlic",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
70,Maharashtra,Weight Loss,Lunch,"Bangda Curry + Bhaat (No Oil, with Prawns)",374,20,40,12,10,Low,Low,Low,Fish/Seafood,"mackerel, coconut, kokum, onion, garlic",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
71,Maharashtra,Weight Loss,Lunch,"Chicken Rassa + Bhakri (High Fibre, with Mutton)",374,19,42,12,10,Low,Low,Low,,"chicken, onion, garlic, red chilli, spices",Non-Vegetarian,Chicken,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
72,Maharashtra,Weight Loss,Lunch,"Chicken Rassa + Bhakri (Small Portion, with Prawns)",362,18,44,10,8,Low,Low,Low,,"chicken, onion, garlic, red chilli, spices",Non-Vegetarian,Chicken,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
73,Maharashtra,Weight Loss,Lunch,"Fish Curry + Rice (Low Salt, with Chicken)",356,19,40,12,10,Low,Low,Low,Fish/Seafood,"fish, coconut, kokum, onion, garlic",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
74,Maharashtra,Weight Loss,Lunch,"Fish Curry + Rice (No Oil, with Prawns)",374,19,44,10,10,Low,Low,Low,Fish/Seafood,"fish, coconut, kokum, onion, garlic",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
75,Maharashtra,Weight Loss,Lunch,"Kolambi Curry + Rice (Minimal Oil, with Chicken)",359,20,42,11,8,Low,Low,Low,Fish/Seafood,"prawns, coconut, kokum, onion, garlic",Non-Vegetarian,Seafood,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
76,Maharashtra,Weight Loss,Lunch,"Kolambi Curry + Rice (Small Portion, with Prawns)",368,18,42,11,10,Low,Low,Low,Fish/Seafood,"prawns, coconut, kokum, onion, garlic",Non-Vegetarian,Seafood,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
77,Maharashtra,Weight Loss,Lunch,"Patra Ni Macchi + Rice (High Fibre, with Mutton)",365,18,44,10,8,Low,Low,Low,Fish/Seafood,"fish, green chutney, banana leaf, lemon",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
78,Maharashtra,Weight Loss,Lunch,"Patra Ni Macchi + Rice (Minimal Oil, with Chicken)",371,20,43,11,9,Low,Low,Low,Fish/Seafood,"fish, green chutney, banana leaf, lemon",Non-Vegetarian,Fish,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains fish/seafood. Watch portion size.
79,Maharashtra,Weight Loss,Lunch,"Varhadi Chicken + Jowar Bhakri (No Oil, with Prawns)",374,18,42,10,8,Low,Low,Low,,"chicken, goda masala, onion, garlic, ginger",Non-Vegetarian,Chicken,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
80,Maharashtra,Weight Loss,Lunch,"Varhadi Chicken + Jowar Bhakri (Steamed, with Mutton)",371,18,44,11,8,Low,Low,Low,,"chicken, goda masala, onion, garlic, ginger",Non-Vegetarian,Chicken,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
81,Maharashtra,Weight Loss,Lunch,"Amti Bhaat (Minimal Oil, with Millets)",341,13,40,8,12,Low,Low,Low,,"toor dal, rice, kokum, goda masala, coriander",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
82,Maharashtra,Weight Loss,Lunch,Bajra Bhakri + Pitla + Padwal Bhaji,450,25,55,14,10,Low,Medium,Low,,"Pearl Millet, Gram Flour, Snake Gourd",Vegan,,Dry roast bhakri. Padwal has high water content.,40 mins brisk walking,Ensure hydration
83,Maharashtra,Weight Loss,Lunch,Bajra Bhakri + Pitla + Padwal Bhaji (With Sesame),450,25,55,14,10,Low,Medium,Low,,"Pearl Millet, Gram Flour, Snake Gourd",Vegan,,Dry roast.,40 mins brisk walking,Ensure hydration
84,Maharashtra,Weight Loss,Lunch,"Bharli Vangi + Jowar Bhakri (No Oil, with Kokum)",335,11,44,7,11,Low,Low,Low,"Peanuts, Sesame","brinjal, peanut, sesame, coconut, onion",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Contains peanuts. Watch portion size.
85,Maharashtra,Weight Loss,Lunch,"Bhoplyachi Bhaji + Chapati (No Oil, with Kokum)",326,11,42,8,12,Low,Low,Low,,"pumpkin, coconut, cumin, coriander",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
86,Maharashtra,Weight Loss,Lunch,Brown Rice + Katachi Amti + Flower Bhaji,450,25,55,14,10,Low,Medium,Low,,"Brown Rice, Chana Dal Water, Cauliflower",Vegan,,Use clear lentil broth. Steam cauliflower.,40 mins brisk walking,Ensure hydration
87,Maharashtra,Weight Loss,Lunch,Brown Rice + Varan + Dodka Bhaji,450,25,55,14,10,Low,Medium,Low,,"Brown Rice, Toor Dal, Ridge Gourd",Vegan,,Boil plainly.,40 mins brisk walking,Ensure hydration
88,Maharashtra,Weight Loss,Lunch,"Chawli Usal + Bhakri (Low Salt, with Millets)",326,13,41,8,11,Low,Low,Low,,"cowpeas, onion, tomato, garlic, coriander",Vegan,,"Use minimal oil, keep the portion small, and pair with vegetables or salad for fullness.",20 min walk after meal,Watch portion size.
